833
1000
833
1000
1000
666
666
766
833
833
833
533
1000
633
800
733
1400
1066
600
833
766
766
700
1666
733
700
766
666
1333
666
666
600
700
600
1000
433
1500
666
833
666
1000
666
1000
666
833
733
566
766
666
2000
833
566
666
1000
433
666
766
533
500
666
500
666
766
666
666
666
600
666
2000
633
600
866
600
666
666
700
600
633
766
666
700
666
733
1000
666
666
666
666
500
833
666
666
