3238
4154
2717
3546
3417
2284
2214
2600
2892
2973
3026
2018
3108
2166
2788
2336
4907
3839
2007
3346
2665
2652
2302
5519
2540
2355
2834
2192
4351
2324
2384
2230
2275
2588
3757
2001
5263
2632
3061
2560
3926
2356
3289
2397
2967
2579
2030
2735
2299
6645
3337
1989
2185
4052
1641
2418
3405
2016
1846
2460
1834
2299
2885
2408
2513
2395
2147
2338
7094
2176
2111
3164
2212
2433
2375
2552
2022
2158
2742
2454
2451
2406
2698
2564
2524
2298
2419
2707
1780
3229
2310
2502
