time,gFx,gFy,gFz,gFTotal
2019-07-15 17:31:57.8130,-0.036,-0.267,-0.993,1.029
2019-07-15 17:31:57.8140,-0.036,-0.267,-0.993,1.029
2019-07-15 17:31:57.8150,-0.036,-0.267,-0.993,1.029
2019-07-15 17:31:57.8240,-0.062,-0.266,-0.905,0.945
2019-07-15 17:31:57.8300,-0.044,-0.22,-0.878,0.906
2019-07-15 17:31:57.8410,-0.021,-0.178,-0.908,0.926
2019-07-15 17:31:57.8500,-0.073,-0.24,-0.968,1.0
2019-07-15 17:31:57.8750,-0.201,-0.165,-0.998,1.031
2019-07-15 17:31:57.8760,-0.201,-0.165,-0.998,1.031
2019-07-15 17:31:57.8830,-0.152,-0.045,-0.936,0.949
2019-07-15 17:31:57.8900,-0.099,-0.007,-0.83,0.836
2019-07-15 17:31:57.8990,-0.082,-0.151,-0.66,0.682
2019-07-15 17:31:57.9100,0.024,-0.208,-0.549,0.588
2019-07-15 17:31:57.9250,0.188,-0.206,-0.646,0.704
2019-07-15 17:31:57.9290,0.298,-0.202,-0.773,0.853
2019-07-15 17:31:57.9390,0.229,-0.173,-0.799,0.849
2019-07-15 17:31:57.9490,0.301,-0.089,-0.815,0.873
2019-07-15 17:31:57.9750,0.214,-0.341,-0.91,0.995
2019-07-15 17:31:57.9760,0.214,-0.341,-0.91,0.995
2019-07-15 17:31:57.9830,0.091,-0.372,-0.989,1.061
2019-07-15 17:31:57.9900,0.011,-0.401,-1.209,1.274
2019-07-15 17:31:57.9990,-0.05,-0.371,-0.914,0.988
2019-07-15 17:31:58.0090,-0.056,-0.308,-0.815,0.873
2019-07-15 17:31:58.0240,-0.045,-0.427,-0.802,0.91
2019-07-15 17:31:58.0280,-0.045,-0.502,-0.819,0.962
2019-07-15 17:31:58.0390,-0.052,-0.522,-0.89,1.033
2019-07-15 17:31:58.0480,-0.087,-0.438,-0.955,1.054
2019-07-15 17:31:58.0730,-0.059,-0.282,-0.943,0.986
2019-07-15 17:31:58.0740,-0.059,-0.282,-0.943,0.986
2019-07-15 17:31:58.0820,0.024,-0.365,-0.965,1.032
2019-07-15 17:31:58.0880,0.057,-0.462,-0.963,1.07
2019-07-15 17:31:58.0980,0.048,-0.468,-0.879,0.997
2019-07-15 17:31:58.1080,0.105,-0.478,-0.84,0.972
2019-07-15 17:31:58.1230,0.104,-0.455,-0.923,1.034
2019-07-15 17:31:58.1270,0.058,-0.399,-0.989,1.068
2019-07-15 17:31:58.1370,0.038,-0.421,-0.991,1.077
2019-07-15 17:31:58.1470,0.0,-0.436,-1.024,1.113
2019-07-15 17:31:58.1730,-0.008,-0.393,-1.062,1.132
2019-07-15 17:31:58.1740,-0.008,-0.393,-1.062,1.132
2019-07-15 17:31:58.1810,0.036,-0.381,-1.054,1.121
2019-07-15 17:31:58.1870,0.059,-0.411,-1.041,1.121
2019-07-15 17:31:58.1970,0.044,-0.406,-1.061,1.137
2019-07-15 17:31:58.2070,-0.023,-0.402,-1.06,1.134
2019-07-15 17:31:58.2220,-0.026,-0.381,-0.954,1.028
2019-07-15 17:31:58.2270,0.054,-0.531,-0.914,1.058
2019-07-15 17:31:58.2370,0.095,-0.417,-0.885,0.983
2019-07-15 17:31:58.2460,0.231,-0.203,-0.927,0.977
2019-07-15 17:31:58.2710,0.058,-0.356,-0.956,1.022
2019-07-15 17:31:58.2720,0.058,-0.356,-0.956,1.022
2019-07-15 17:31:58.2800,0.044,-0.387,-0.892,0.973
2019-07-15 17:31:58.2860,0.097,-0.368,-0.883,0.962
2019-07-15 17:31:58.2960,0.104,-0.397,-0.87,0.962
2019-07-15 17:31:58.3060,0.07,-0.385,-0.9,0.981
2019-07-15 17:31:58.3210,0.082,-0.355,-0.969,1.035
2019-07-15 17:31:58.3260,0.13,-0.393,-0.984,1.068
2019-07-15 17:31:58.3360,0.158,-0.385,-0.994,1.078
2019-07-15 17:31:58.3460,0.176,-0.401,-0.988,1.081
2019-07-15 17:31:58.3710,0.204,-0.416,-1.03,1.129
2019-07-15 17:31:58.3720,0.204,-0.416,-1.03,1.129
2019-07-15 17:31:58.3800,0.171,-0.358,-0.994,1.07
2019-07-15 17:31:58.3850,0.185,-0.396,-0.982,1.075
2019-07-15 17:31:58.3950,0.14,-0.426,-0.996,1.092
2019-07-15 17:31:58.4060,0.093,-0.415,-0.979,1.067
2019-07-15 17:31:58.4200,0.046,-0.432,-0.969,1.062
2019-07-15 17:31:58.4250,0.011,-0.444,-0.914,1.016
2019-07-15 17:31:58.4350,-0.051,-0.406,-0.91,0.998
2019-07-15 17:31:58.4450,-0.044,-0.446,-0.914,1.018
2019-07-15 17:31:58.4690,-0.052,-0.432,-0.922,1.02
2019-07-15 17:31:58.4690,-0.052,-0.432,-0.922,1.02
2019-07-15 17:31:58.4880,-0.016,-0.406,-0.884,0.973
2019-07-15 17:31:58.5010,-0.015,-0.298,-0.878,0.927
2019-07-15 17:31:58.5050,-0.015,-0.298,-0.878,0.927
2019-07-15 17:31:58.5110,-0.125,-0.279,-0.941,0.989
2019-07-15 17:31:58.5280,-0.372,-0.236,-0.913,1.014
2019-07-15 17:31:58.5310,-0.372,-0.236,-0.913,1.014
2019-07-15 17:31:58.5340,-0.387,-0.147,-0.925,1.013
2019-07-15 17:31:58.5440,-0.267,-0.29,-0.985,1.061
2019-07-15 17:31:58.5690,-0.29,-0.34,-0.972,1.07
2019-07-15 17:31:58.5700,-0.29,-0.34,-0.972,1.07
2019-07-15 17:31:58.5800,-0.245,-0.346,-0.889,0.985
2019-07-15 17:31:58.5840,-0.232,-0.307,-0.92,0.997
2019-07-15 17:31:58.5940,-0.295,-0.317,-1.005,1.094
2019-07-15 17:31:58.6040,-0.313,-0.362,-0.965,1.077
2019-07-15 17:31:58.6180,-0.286,-0.409,-0.926,1.052
2019-07-15 17:31:58.6230,-0.162,-0.406,-0.84,0.947
2019-07-15 17:31:58.6330,-0.156,-0.489,-0.806,0.956
2019-07-15 17:31:58.6430,-0.139,-0.519,-0.738,0.913
2019-07-15 17:31:58.6760,-0.227,-0.526,-0.734,0.931
2019-07-15 17:31:58.6770,-0.227,-0.526,-0.734,0.931
2019-07-15 17:33:13.3040,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3060,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3080,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3090,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3100,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3110,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3120,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3220,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3220,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3230,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3250,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3260,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3260,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3270,-0.052,-0.973,-0.066,0.977
2019-07-15 17:33:13.3880,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3900,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3920,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3930,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3940,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3940,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3950,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3960,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3970,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.3980,0.069,-0.476,-0.721,0.867
2019-07-15 17:33:13.4000,0.094,-0.443,-0.725,0.855
2019-07-15 17:33:13.4000,0.094,-0.443,-0.725,0.855
2019-07-15 17:33:13.4190,0.104,-0.328,-0.794,0.865
2019-07-15 17:33:13.4360,0.188,-0.146,-0.676,0.717
2019-07-15 17:33:13.4880,0.201,-0.153,-0.681,0.726
2019-07-15 17:33:13.5300,0.019,-0.152,-0.695,0.712
2019-07-15 17:33:13.5320,0.019,-0.152,-0.695,0.712
2019-07-15 17:33:13.5330,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6100,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6120,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6130,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6130,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6140,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6150,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6160,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6160,-0.062,-0.461,-1.069,1.166
2019-07-15 17:33:13.6170,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6180,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6190,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6200,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6210,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6220,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6220,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6250,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6260,-0.056,-0.402,-0.982,1.063
2019-07-15 17:33:13.6270,0.104,-0.189,-0.786,0.815
2019-07-15 17:33:13.6280,0.104,-0.189,-0.786,0.815
2019-07-15 17:33:13.6290,0.104,-0.189,-0.786,0.815
2019-07-15 17:33:13.6290,0.104,-0.189,-0.786,0.815
2019-07-15 17:33:13.6300,0.104,-0.189,-0.786,0.815
2019-07-15 17:33:13.6300,0.104,-0.189,-0.786,0.815
2019-07-15 17:33:13.6310,-0.212,0.03,-1.058,1.079
2019-07-15 17:33:13.6720,-0.212,0.03,-1.058,1.079
2019-07-15 17:33:13.6770,-0.138,-0.047,-1.178,1.187
2019-07-15 17:33:13.6780,-0.138,-0.047,-1.178,1.187
2019-07-15 17:33:13.6790,-0.138,-0.047,-1.178,1.187
2019-07-15 17:33:13.6800,-0.138,-0.047,-1.178,1.187
2019-07-15 17:33:13.6810,-0.138,-0.047,-1.178,1.187
2019-07-15 17:33:13.6830,-0.138,-0.047,-1.178,1.187
2019-07-15 17:33:13.6870,-0.119,-0.151,-1.237,1.252
2019-07-15 17:33:13.6890,-0.119,-0.151,-1.237,1.252
2019-07-15 17:33:13.6940,-0.119,-0.151,-1.237,1.252
2019-07-15 17:33:13.7000,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7020,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7020,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7030,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7030,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7040,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7040,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7050,-0.131,-0.225,-1.226,1.253
2019-07-15 17:33:13.7090,-0.14,-0.287,-1.141,1.185
2019-07-15 17:33:13.7100,-0.14,-0.287,-1.141,1.185
2019-07-15 17:33:13.7110,-0.14,-0.287,-1.141,1.185
2019-07-15 17:33:13.7170,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7180,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7190,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7190,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7200,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7200,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7210,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7220,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7220,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7230,-0.138,-0.313,-1.033,1.088
2019-07-15 17:33:13.7250,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7270,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7280,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7290,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7300,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7320,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7320,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7340,-0.124,-0.301,-0.962,1.016
2019-07-15 17:33:13.7370,-0.13,-0.299,-0.934,0.989
2019-07-15 17:33:13.7420,-0.13,-0.299,-0.934,0.989
2019-07-15 17:33:13.7840,-0.084,-0.266,-0.864,0.908
2019-07-15 17:33:13.7890,-0.108,-0.284,-0.91,0.959
2019-07-15 17:33:13.7940,-0.108,-0.284,-0.91,0.959
2019-07-15 17:33:13.7970,-0.137,-0.293,-0.961,1.014
2019-07-15 17:33:13.7980,-0.137,-0.293,-0.961,1.014
2019-07-15 17:33:13.7990,-0.137,-0.293,-0.961,1.014
2019-07-15 17:33:13.7990,-0.137,-0.293,-0.961,1.014
2019-07-15 17:33:13.8010,-0.137,-0.293,-0.961,1.014
2019-07-15 17:33:13.8050,-0.137,-0.293,-0.961,1.014
2019-07-15 17:33:13.8070,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8080,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8090,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8090,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8100,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8110,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8110,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8120,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8120,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8130,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8140,-0.115,-0.334,-0.967,1.029
2019-07-15 17:33:13.8150,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8160,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8170,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8180,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8180,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8190,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8190,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8200,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8200,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8210,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8210,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8220,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8220,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8230,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8240,-0.072,-0.362,-0.911,0.983
2019-07-15 17:33:13.8250,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8260,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8270,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8270,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8280,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8280,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8290,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8290,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8300,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8310,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8330,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8340,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8340,-0.065,-0.347,-0.893,0.96
2019-07-15 17:33:13.8350,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8370,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8370,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8380,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8380,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8390,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8400,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8420,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8430,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8430,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8440,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8440,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8450,-0.069,-0.333,-0.932,0.992
2019-07-15 17:33:13.8470,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8480,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8490,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8500,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8500,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8510,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8510,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8520,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8520,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8540,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8540,-0.05,-0.366,-0.923,0.994
2019-07-15 17:33:13.8560,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8560,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8570,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8580,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8600,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8600,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8610,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8610,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8640,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8640,-0.041,-0.367,-0.914,0.986
2019-07-15 17:33:13.8650,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8660,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8670,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8670,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8680,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8680,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8690,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8690,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8700,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8700,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8710,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8720,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8720,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8730,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8740,-0.043,-0.333,-0.931,0.99
2019-07-15 17:33:13.8740,-0.041,-0.331,-0.929,0.987
2019-07-15 17:33:13.8760,-0.041,-0.331,-0.929,0.987
2019-07-15 17:33:13.8870,-0.049,-0.321,-0.942,0.996
2019-07-15 17:33:13.8880,-0.049,-0.321,-0.942,0.996
2019-07-15 17:33:13.8890,-0.049,-0.321,-0.942,0.996
2019-07-15 17:33:13.8930,-0.049,-0.321,-0.942,0.996
2019-07-15 17:33:13.8940,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.8960,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.8980,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.8990,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9000,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9000,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9010,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9020,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9020,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9030,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9030,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9040,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9050,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9050,-0.067,-0.341,-0.945,1.007
2019-07-15 17:33:13.9080,-0.113,-0.398,-0.958,1.044
2019-07-15 17:33:13.9090,-0.113,-0.398,-0.958,1.044
2019-07-15 17:33:13.9100,-0.113,-0.398,-0.958,1.044
2019-07-15 17:33:13.9130,-0.113,-0.398,-0.958,1.044
2019-07-15 17:33:13.9130,-0.113,-0.398,-0.958,1.044
2019-07-15 17:33:13.9140,-0.113,-0.398,-0.958,1.044
2019-07-15 17:33:13.9150,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9160,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9160,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9170,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9170,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9180,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9180,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9190,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9190,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9200,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9210,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9210,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9220,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9220,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9230,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9240,-0.1,-0.371,-0.96,1.034
2019-07-15 17:33:13.9260,-0.07,-0.39,-0.937,1.017
2019-07-15 17:33:13.9260,-0.07,-0.39,-0.937,1.017
2019-07-15 17:33:13.9270,-0.07,-0.39,-0.937,1.017
2019-07-15 17:33:13.9280,-0.07,-0.39,-0.937,1.017
2019-07-15 17:33:13.9290,-0.07,-0.39,-0.937,1.017
