time,gFx,gFy,gFz,gFTotal
2019-07-15 17:23:09.2110,-0.106,-0.081,-0.759,0.771
2019-07-15 17:23:09.2120,-0.106,-0.081,-0.759,0.771
2019-07-15 17:23:09.2120,-0.106,-0.081,-0.759,0.771
2019-07-15 17:23:09.2200,-0.119,-0.012,-0.833,0.842
2019-07-15 17:23:09.2330,-0.005,-0.047,-0.919,0.92
2019-07-15 17:23:09.2370,0.051,-0.232,-1.013,1.04
2019-07-15 17:23:09.2500,-0.004,-0.394,-1.04,1.112
2019-07-15 17:23:09.2560,-0.032,-0.484,-1.062,1.168
2019-07-15 17:23:09.2670,0.058,-0.517,-1.345,1.442
2019-07-15 17:23:09.2750,0.163,-0.506,-1.657,1.74
2019-07-15 17:23:09.2900,0.035,-0.416,-0.831,0.93
2019-07-15 17:23:09.2950,-0.033,-0.495,-0.587,0.769
2019-07-15 17:23:09.3050,0.069,-0.503,-0.72,0.881
2019-07-15 17:23:09.3310,0.136,-0.373,-0.83,0.92
2019-07-15 17:23:09.3310,0.136,-0.373,-0.83,0.92
2019-07-15 17:23:09.3350,0.17,-0.283,-0.792,0.858
2019-07-15 17:23:09.3450,0.152,-0.199,-0.707,0.75
2019-07-15 17:23:09.3540,0.169,-0.199,-0.761,0.805
2019-07-15 17:23:09.3650,0.121,-0.258,-0.907,0.951
2019-07-15 17:23:09.3730,0.052,-0.294,-1.017,1.06
2019-07-15 17:23:09.3890,-0.137,-0.369,-0.916,0.997
2019-07-15 17:23:09.3940,-0.163,-0.433,-0.787,0.913
2019-07-15 17:23:09.4040,-0.107,-0.435,-0.688,0.821
2019-07-15 17:23:09.4290,-0.036,-0.232,-0.718,0.755
2019-07-15 17:23:09.4300,-0.036,-0.232,-0.718,0.755
2019-07-15 17:23:09.4340,0.253,-0.23,-0.879,0.943
2019-07-15 17:23:09.4440,0.843,-0.552,-0.646,1.197
2019-07-15 17:23:09.4540,0.453,0.014,-0.873,0.984
2019-07-15 17:23:09.4640,0.194,0.255,-1.157,1.201
