time,gFx,gFy,gFz,gFTotal
2019-07-15 11:31:47.0130,-0.006,-0.202,-0.751,0.778
2019-07-15 11:31:47.0190,-0.006,-0.202,-0.751,0.778
2019-07-15 11:31:47.0210,-0.006,-0.202,-0.751,0.778
2019-07-15 11:31:47.0220,0.003,-0.218,-0.757,0.788
2019-07-15 11:31:47.0320,0.003,-0.218,-0.757,0.788
2019-07-15 11:31:47.0410,0.03,-0.278,-0.813,0.86
2019-07-15 11:31:47.0500,0.022,-0.379,-0.937,1.011
2019-07-15 11:31:47.0590,0.022,-0.379,-0.937,1.011
2019-07-15 11:31:47.0680,-0.008,-0.428,-0.91,1.006
2019-07-15 11:31:47.0770,-0.051,-0.458,-0.83,0.949
2019-07-15 11:31:47.0860,-0.052,-0.426,-0.766,0.878
2019-07-15 11:31:47.1100,0.038,-0.391,-0.597,0.715
2019-07-15 11:31:47.1170,0.093,-0.385,-0.571,0.695
2019-07-15 11:31:47.1220,0.162,-0.322,-0.514,0.628
2019-07-15 11:31:47.1280,0.162,-0.322,-0.514,0.628
2019-07-15 11:31:47.1360,0.172,-0.31,-0.581,0.681
2019-07-15 11:31:47.1450,0.31,-0.386,-1.237,1.332
2019-07-15 11:31:47.1550,0.188,-0.407,-1.122,1.208
2019-07-15 11:31:47.1630,0.135,-0.331,-0.478,0.597
2019-07-15 11:31:47.1760,0.335,-0.47,-0.634,0.857
2019-07-15 11:31:47.1850,0.325,-0.524,-0.818,1.024
2019-07-15 11:31:47.2090,0.151,-0.327,-0.811,0.887
2019-07-15 11:31:47.2170,0.035,-0.282,-0.794,0.843
2019-07-15 11:31:47.2220,-0.005,-0.278,-0.816,0.862
2019-07-15 11:31:47.2270,-0.005,-0.278,-0.816,0.862
2019-07-15 11:31:47.2350,-0.012,-0.293,-0.856,0.905
2019-07-15 11:31:47.2450,-0.02,-0.286,-0.933,0.976
2019-07-15 11:31:47.2540,-0.023,-0.243,-1.019,1.048
2019-07-15 11:31:47.2660,0.032,-0.222,-1.101,1.124
2019-07-15 11:31:47.2740,0.101,-0.274,-1.084,1.123
2019-07-15 11:31:47.2830,0.119,-0.372,-0.956,1.033
2019-07-15 11:31:47.3100,0.495,-0.426,-0.816,1.045
2019-07-15 11:31:47.3120,0.495,-0.426,-0.816,1.045
2019-07-15 11:31:47.3200,0.336,-0.159,-0.96,1.029
2019-07-15 11:31:47.3240,0.336,-0.159,-0.96,1.029
2019-07-15 11:31:47.3300,0.362,-0.113,-1.103,1.166
2019-07-15 11:31:47.3440,0.357,-0.289,-1.042,1.139
2019-07-15 11:31:47.3530,0.294,-0.291,-0.988,1.071
2019-07-15 11:31:47.3610,0.273,-0.2,-1.023,1.078
2019-07-15 11:31:47.3740,0.262,-0.19,-1.003,1.054
2019-07-15 11:31:47.3960,0.206,-0.257,-0.957,1.012
2019-07-15 11:31:47.4040,0.191,-0.257,-0.919,0.973
2019-07-15 11:31:47.4090,0.193,-0.239,-0.952,1.0
2019-07-15 11:31:47.4170,0.193,-0.239,-0.952,1.0
