time,gFx,gFy,gFz,gFTotal
2019-07-15 12:5:28.8980,0.112,-0.225,-0.841,0.878
2019-07-15 12:5:28.9000,0.112,-0.225,-0.841,0.878
2019-07-15 12:5:28.9010,0.112,-0.225,-0.841,0.878
2019-07-15 12:5:28.9030,0.112,-0.225,-0.841,0.878
2019-07-15 12:5:28.9260,0.176,-0.272,-0.909,0.965
2019-07-15 12:5:28.9330,0.108,-0.333,-0.968,1.029
2019-07-15 12:5:28.9390,0.059,-0.395,-0.982,1.06
2019-07-15 12:5:28.9450,0.059,-0.395,-0.982,1.06
2019-07-15 12:5:28.9540,0.056,-0.415,-0.937,1.026
2019-07-15 12:5:28.9620,0.106,-0.393,-0.875,0.965
2019-07-15 12:5:28.9730,0.129,-0.373,-0.816,0.906
2019-07-15 12:5:28.9810,0.176,-0.391,-0.759,0.872
2019-07-15 12:5:28.9910,0.117,-0.45,-0.892,1.006
2019-07-15 12:5:29.0000,0.155,-0.374,-0.85,0.941
2019-07-15 12:5:29.0250,0.138,-0.334,-0.817,0.893
2019-07-15 12:5:29.0320,0.14,-0.403,-0.94,1.032
2019-07-15 12:5:29.0380,0.138,-0.447,-0.921,1.033
2019-07-15 12:5:29.0440,0.138,-0.447,-0.921,1.033
2019-07-15 12:5:29.0530,0.114,-0.436,-0.84,0.953
2019-07-15 12:5:29.0610,0.043,-0.398,-0.719,0.823
2019-07-15 12:5:29.0710,-0.063,-0.286,-0.511,0.589
2019-07-15 12:5:29.0790,-0.035,-0.295,-0.398,0.497
2019-07-15 12:5:29.0920,0.056,-0.344,-0.432,0.555
2019-07-15 12:5:29.1030,0.297,-0.352,-0.645,0.793
2019-07-15 12:5:29.1270,0.252,-0.493,-0.843,1.009
2019-07-15 12:5:29.1340,0.252,-0.493,-0.843,1.009
2019-07-15 12:5:29.1370,0.179,-0.492,-0.783,0.942
2019-07-15 12:5:29.1450,0.093,-0.396,-0.704,0.813
2019-07-15 12:5:29.1550,-0.118,-0.285,-0.903,0.954
2019-07-15 12:5:29.1610,-0.118,-0.285,-0.903,0.954
2019-07-15 12:5:29.1690,-0.394,-0.345,-1.217,1.325
2019-07-15 12:5:29.1810,-0.064,-0.335,-0.627,0.714
2019-07-15 12:5:29.1900,0.083,-0.346,-0.497,0.611
2019-07-15 12:5:29.1980,0.17,-0.412,-0.667,0.802
2019-07-15 12:5:29.2250,0.076,-0.412,-0.909,1.001
2019-07-15 12:5:29.2270,0.076,-0.412,-0.909,1.001
2019-07-15 12:5:29.2300,0.076,-0.412,-0.909,1.001
2019-07-15 12:5:29.2370,0.22,-0.389,-0.882,0.989
2019-07-15 12:5:29.2500,0.228,-0.301,-1.008,1.076
2019-07-15 12:5:29.2590,0.27,-0.305,-1.062,1.137
2019-07-15 12:5:29.2670,0.265,-0.348,-1.185,1.263
2019-07-15 12:5:29.2790,0.158,-0.428,-1.088,1.18
2019-07-15 12:5:29.2890,0.085,-0.477,-0.919,1.039
2019-07-15 12:5:29.3110,-0.02,-0.441,-0.929,1.029
2019-07-15 12:5:29.3190,0.031,-0.45,-0.967,1.067
2019-07-15 12:5:29.3240,0.064,-0.456,-1.021,1.12
2019-07-15 12:5:29.3300,0.064,-0.456,-1.021,1.12
2019-07-15 12:5:29.3390,0.105,-0.495,-1.035,1.152
2019-07-15 12:5:29.3460,0.188,-0.505,-1.086,1.212
2019-07-15 12:5:29.3590,0.298,-0.492,-1.237,1.364
2019-07-15 12:5:29.3680,0.152,-0.388,-1.086,1.163
2019-07-15 12:5:29.3760,0.147,-0.371,-1.012,1.088
2019-07-15 12:5:29.3900,0.166,-0.375,-1.095,1.169
2019-07-15 12:5:29.4130,0.041,-0.472,-1.091,1.189
2019-07-15 12:5:29.4150,0.041,-0.472,-1.091,1.189
2019-07-15 12:5:29.4250,0.007,-0.466,-1.085,1.181
2019-07-15 12:5:29.4280,0.007,-0.466,-1.085,1.181
2019-07-15 12:5:29.4360,0.009,-0.475,-1.044,1.147
2019-07-15 12:5:29.4490,-0.006,-0.455,-1.003,1.101
2019-07-15 12:5:29.4570,0.014,-0.46,-0.972,1.075
2019-07-15 12:5:29.4650,0.079,-0.432,-0.958,1.054
2019-07-15 12:5:29.4770,0.05,-0.25,-0.998,1.03
2019-07-15 12:5:29.5000,0.117,-0.568,-0.985,1.143
2019-07-15 12:5:29.5070,0.158,-0.528,-0.984,1.128
2019-07-15 12:5:29.5100,0.158,-0.528,-0.984,1.128
2019-07-15 12:5:29.5170,0.232,-0.558,-0.946,1.123
2019-07-15 12:5:29.5260,0.193,-0.469,-0.898,1.031
2019-07-15 12:5:29.5400,0.191,-0.434,-0.931,1.045
2019-07-15 12:5:29.5490,0.179,-0.456,-0.904,1.028
2019-07-15 12:5:29.5570,0.169,-0.499,-0.898,1.041
2019-07-15 12:5:29.5650,0.14,-0.512,-0.882,1.029
2019-07-15 12:5:29.5740,0.133,-0.52,-0.865,1.018
2019-07-15 12:5:29.6020,0.157,-0.515,-0.837,0.995
2019-07-15 12:5:29.6040,0.157,-0.515,-0.837,0.995
2019-07-15 12:5:29.6120,0.188,-0.513,-0.806,0.974
2019-07-15 12:5:29.6160,0.188,-0.513,-0.806,0.974
2019-07-15 12:5:29.6280,0.174,-0.496,-0.858,1.006
2019-07-15 12:5:29.6370,0.184,-0.455,-0.864,0.994
2019-07-15 12:5:29.6440,0.196,-0.445,-0.893,1.017
2019-07-15 12:5:29.6560,0.216,-0.48,-0.853,1.002
2019-07-15 12:5:29.6640,0.213,-0.427,-0.838,0.964
2019-07-15 12:5:29.6880,0.175,-0.372,-0.974,1.057
2019-07-15 12:5:29.6940,0.181,-0.473,-1.005,1.125
2019-07-15 12:5:29.6980,0.181,-0.473,-1.005,1.125
2019-07-15 12:5:29.7050,0.067,-0.454,-0.947,1.052
2019-07-15 12:5:29.7140,0.051,-0.461,-0.873,0.989
2019-07-15 12:5:29.7240,-0.016,-0.476,-0.82,0.948
2019-07-15 12:5:29.7360,-0.042,-0.486,-0.806,0.942
2019-07-15 12:5:29.7440,-0.023,-0.579,-0.779,0.971
2019-07-15 12:5:29.7540,0.022,-0.591,-0.736,0.944
2019-07-15 12:5:29.7660,0.067,-0.431,-0.871,0.974
2019-07-15 12:5:29.7900,-0.002,-0.533,-0.803,0.964
2019-07-15 12:5:29.7920,-0.002,-0.533,-0.803,0.964
2019-07-15 12:5:29.7990,-0.002,-0.533,-0.803,0.964
2019-07-15 12:5:29.8070,-0.051,-0.546,-0.835,0.999
2019-07-15 12:5:29.8370,-0.052,-0.356,-0.899,0.968
2019-07-15 12:5:29.8400,-0.052,-0.356,-0.899,0.968
2019-07-15 12:5:29.8410,-0.052,-0.356,-0.899,0.968
2019-07-15 12:5:29.8550,-0.083,-0.336,-0.946,1.007
2019-07-15 12:5:29.8570,-0.083,-0.336,-0.946,1.007
2019-07-15 12:5:29.8840,-0.274,-0.376,-0.837,0.958
2019-07-15 12:5:29.8910,-0.188,-0.386,-0.668,0.794
2019-07-15 12:5:29.8930,-0.188,-0.386,-0.668,0.794
2019-07-15 12:5:29.8970,-0.188,-0.386,-0.668,0.794
2019-07-15 12:5:29.9060,-0.239,-0.397,-0.802,0.926
2019-07-15 12:5:29.9150,-0.196,-0.349,-0.789,0.885
2019-07-15 12:5:29.9250,-0.241,-0.349,-0.715,0.831
2019-07-15 12:5:29.9350,-0.233,-0.401,-0.838,0.958
2019-07-15 12:5:29.9430,-0.135,-0.359,-0.883,0.963
2019-07-15 12:5:29.9570,-0.11,-0.27,-0.874,0.921
2019-07-15 12:5:29.9650,-0.149,-0.248,-0.805,0.855
2019-07-15 12:5:29.9740,-0.147,-0.302,-0.74,0.813
2019-07-15 12:5:30.0080,-0.019,-0.23,-0.843,0.874
2019-07-15 12:5:30.0100,-0.019,-0.23,-0.843,0.874
2019-07-15 12:5:30.0120,-0.019,-0.23,-0.843,0.874
2019-07-15 12:5:30.2030,-0.457,-1.072,-0.517,1.275
2019-07-15 12:5:30.2050,-0.457,-1.072,-0.517,1.275
2019-07-15 12:5:30.2080,-0.375,-1.094,-0.474,1.25
2019-07-15 12:5:30.2100,-0.375,-1.094,-0.474,1.25
2019-07-15 12:5:30.2120,-0.375,-1.094,-0.474,1.25
2019-07-15 12:5:30.2140,-0.375,-1.094,-0.474,1.25
2019-07-15 12:5:30.2160,-0.332,-1.094,-0.422,1.219
2019-07-15 12:5:30.2180,-0.332,-1.094,-0.422,1.219
2019-07-15 12:5:30.2200,-0.332,-1.094,-0.422,1.219
2019-07-15 12:5:30.2220,-0.332,-1.094,-0.422,1.219
2019-07-15 12:5:30.2230,-0.332,-1.094,-0.422,1.219
2019-07-15 12:5:30.2250,-0.332,-1.094,-0.422,1.219
2019-07-15 12:5:30.2270,-0.286,-1.114,-0.376,1.21
2019-07-15 12:5:30.2290,-0.286,-1.114,-0.376,1.21
2019-07-15 12:5:30.2300,-0.286,-1.114,-0.376,1.21
2019-07-15 12:5:30.2310,-0.286,-1.114,-0.376,1.21
2019-07-15 12:5:30.2330,-0.286,-1.114,-0.376,1.21
2019-07-15 12:5:30.2340,-0.286,-1.114,-0.376,1.21
2019-07-15 12:5:30.2360,-0.237,-1.168,-0.34,1.239
2019-07-15 12:5:30.2380,-0.237,-1.168,-0.34,1.239
2019-07-15 12:5:30.2510,-0.2,-1.235,-0.276,1.281
2019-07-15 12:5:30.2530,-0.2,-1.235,-0.276,1.281
2019-07-15 12:5:30.2550,-0.136,-1.272,-0.246,1.303
2019-07-15 12:5:30.2570,-0.136,-1.272,-0.246,1.303
2019-07-15 12:5:30.2590,-0.136,-1.272,-0.246,1.303
2019-07-15 12:5:30.2670,-0.123,-1.227,-0.3,1.269
2019-07-15 12:5:30.2690,-0.123,-1.227,-0.3,1.269
2019-07-15 12:6:27.2210,-0.204,-1.104,-0.267,1.154
2019-07-15 12:6:27.3160,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3180,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3210,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3240,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3260,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3280,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3310,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3340,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3370,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3400,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3420,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3450,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3460,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3490,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3530,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3550,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3580,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3610,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3630,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3660,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3770,0.076,-0.919,0.28,0.964
2019-07-15 12:6:27.3900,0.071,-0.889,0.288,0.937
2019-07-15 12:6:27.3930,0.117,-0.891,0.334,0.959
2019-07-15 12:6:27.3950,0.111,-0.873,0.393,0.964
