time,gFx,gFy,gFz,gFTotal
2019-07-15 12:2:05.3530,-0.028,-0.397,-0.83,0.92
2019-07-15 12:2:05.3600,-0.028,-0.397,-0.83,0.92
2019-07-15 12:2:05.3670,-0.065,-0.391,-0.818,0.909
2019-07-15 12:2:05.3760,-0.094,-0.384,-0.792,0.885
2019-07-15 12:2:05.3850,-0.071,-0.357,-0.76,0.843
2019-07-15 12:2:05.4090,-0.103,-0.379,-0.707,0.809
2019-07-15 12:2:05.4110,-0.103,-0.379,-0.707,0.809
2019-07-15 12:2:05.4360,-0.234,-0.422,-0.658,0.816
2019-07-15 12:2:05.4430,-0.192,-0.384,-0.526,0.679
2019-07-15 12:2:05.4450,-0.192,-0.384,-0.526,0.679
2019-07-15 12:2:05.4490,-0.192,-0.384,-0.526,0.679
2019-07-15 12:2:05.4570,-0.121,-0.363,-0.655,0.759
2019-07-15 12:2:05.4680,-0.011,-0.232,-0.691,0.729
2019-07-15 12:2:05.4770,-0.05,-0.209,-0.663,0.697
2019-07-15 12:2:05.4880,-0.152,-0.228,-0.61,0.669
2019-07-15 12:2:05.5000,-0.268,-0.259,-0.656,0.754
2019-07-15 12:2:05.5110,-0.448,-0.216,-0.633,0.805
2019-07-15 12:2:05.5210,-0.524,-0.194,-0.566,0.795
2019-07-15 12:2:05.5470,-0.413,-0.384,-0.784,0.966
2019-07-15 12:2:05.5550,-0.4,-0.537,-0.887,1.111
2019-07-15 12:2:05.5570,-0.4,-0.537,-0.887,1.111
2019-07-15 12:2:05.5620,-0.324,-0.634,-0.923,1.166
2019-07-15 12:2:05.5690,-0.324,-0.634,-0.923,1.166
2019-07-15 12:2:05.5850,-0.222,-0.692,-0.858,1.124
2019-07-15 12:2:05.7750,-0.711,-0.858,-0.028,1.115
2019-07-15 12:2:05.7770,-0.711,-0.858,-0.028,1.115
2019-07-15 12:2:05.7800,-0.804,-0.879,-0.163,1.202
2019-07-15 12:2:05.7810,-0.804,-0.879,-0.163,1.202
2019-07-15 12:2:05.7830,-0.804,-0.879,-0.163,1.202
2019-07-15 12:2:05.7850,-0.804,-0.879,-0.163,1.202
2019-07-15 12:2:05.7860,-0.804,-0.879,-0.163,1.202
2019-07-15 12:2:05.7880,-0.782,-0.983,-0.211,1.274
2019-07-15 12:2:05.7910,-0.782,-0.983,-0.211,1.274
2019-07-15 12:2:05.7930,-0.782,-0.983,-0.211,1.274
2019-07-15 12:2:05.7950,-0.782,-0.983,-0.211,1.274
2019-07-15 12:2:05.7970,-0.782,-0.983,-0.211,1.274
2019-07-15 12:2:05.8020,-0.701,-1.025,-0.105,1.246
2019-07-15 12:2:05.8030,-0.701,-1.025,-0.105,1.246
2019-07-15 12:2:05.8050,-0.701,-1.025,-0.105,1.246
2019-07-15 12:2:05.8070,-0.701,-1.025,-0.105,1.246
2019-07-15 12:2:05.8090,-0.655,-1.04,-0.092,1.233
2019-07-15 12:2:05.8110,-0.655,-1.04,-0.092,1.233
2019-07-15 12:2:05.8120,-0.655,-1.04,-0.092,1.233
2019-07-15 12:2:05.8160,-0.655,-1.04,-0.092,1.233
2019-07-15 12:2:05.8220,-0.613,-1.03,-0.071,1.201
2019-07-15 12:2:05.8240,-0.613,-1.03,-0.071,1.201
2019-07-15 12:2:05.8260,-0.613,-1.03,-0.071,1.201
2019-07-15 12:2:05.8280,-0.593,-1.035,-0.018,1.193
2019-07-15 12:2:05.8300,-0.593,-1.035,-0.018,1.193
2019-07-15 12:2:05.8370,-0.593,-1.035,-0.018,1.193
2019-07-15 12:3:19.5720,-0.592,-1.048,0.051,1.205
2019-07-15 12:3:19.6380,0.508,-0.826,0.016,0.97
2019-07-15 12:3:19.7060,0.345,-0.246,-0.968,1.057
2019-07-15 12:3:19.7130,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7170,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7190,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7220,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7240,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7260,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7280,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7300,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7330,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7350,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7370,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7390,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7400,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7440,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7450,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7480,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7500,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7520,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7530,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7550,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7570,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7600,0.358,-0.224,-0.921,1.013
2019-07-15 12:3:19.7620,0.367,-0.264,-0.953,1.055
2019-07-15 12:3:19.7650,0.367,-0.264,-0.953,1.055
2019-07-15 12:3:19.7680,0.367,-0.264,-0.953,1.055
2019-07-15 12:3:19.7700,0.367,-0.264,-0.953,1.055
2019-07-15 12:3:19.7730,0.383,-0.253,-0.95,1.055
2019-07-15 12:3:19.7790,0.383,-0.253,-0.95,1.055
2019-07-15 12:3:19.7900,0.416,-0.254,-0.941,1.06
2019-07-15 12:3:19.7930,0.416,-0.254,-0.941,1.06
2019-07-15 12:3:19.7940,0.416,-0.254,-0.941,1.06
2019-07-15 12:3:19.7970,0.423,-0.247,-0.945,1.064
2019-07-15 12:3:19.7990,0.423,-0.247,-0.945,1.064
2019-07-15 12:3:19.8020,0.412,-0.217,-0.981,1.086
2019-07-15 12:3:19.8040,0.412,-0.217,-0.981,1.086
2019-07-15 12:3:19.8060,0.412,-0.217,-0.981,1.086
2019-07-15 12:3:19.8080,0.412,-0.217,-0.981,1.086
2019-07-15 12:3:19.8110,0.4,-0.184,-1.029,1.119
2019-07-15 12:3:19.8140,0.4,-0.184,-1.029,1.119
2019-07-15 12:3:19.8160,0.4,-0.184,-1.029,1.119
2019-07-15 12:3:19.8180,0.4,-0.184,-1.029,1.119
2019-07-15 12:3:19.8200,0.4,-0.184,-1.029,1.119
2019-07-15 12:3:19.8220,0.396,-0.173,-1.079,1.162
2019-07-15 12:3:19.8240,0.396,-0.173,-1.079,1.162
2019-07-15 12:3:19.8260,0.396,-0.173,-1.079,1.162
2019-07-15 12:3:19.8280,0.396,-0.173,-1.079,1.162
2019-07-15 12:3:19.8310,0.288,-0.178,-1.097,1.148
2019-07-15 12:3:19.8330,0.288,-0.178,-1.097,1.148
2019-07-15 12:3:19.8350,0.288,-0.178,-1.097,1.148
2019-07-15 12:3:19.8370,0.288,-0.178,-1.097,1.148
2019-07-15 12:3:19.8380,0.288,-0.178,-1.097,1.148
2019-07-15 12:3:19.8400,0.216,-0.154,-1.135,1.166
2019-07-15 12:3:19.8440,0.216,-0.154,-1.135,1.166
2019-07-15 12:3:19.8460,0.216,-0.154,-1.135,1.166
2019-07-15 12:3:19.8480,0.216,-0.154,-1.135,1.166
2019-07-15 12:3:19.8500,0.216,-0.154,-1.135,1.166
2019-07-15 12:3:19.8520,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8540,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8550,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8570,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8680,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8700,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8720,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8740,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8760,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8780,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8800,0.167,-0.08,-1.19,1.204
2019-07-15 12:3:19.8820,0.207,-0.069,-1.037,1.06
2019-07-15 12:3:19.8840,0.207,-0.069,-1.037,1.06
2019-07-15 12:3:19.8850,0.207,-0.069,-1.037,1.06
2019-07-15 12:3:19.8870,0.207,-0.069,-1.037,1.06
2019-07-15 12:3:19.8890,0.207,-0.069,-1.037,1.06
2019-07-15 12:3:19.8910,0.271,-0.118,-0.948,0.993
2019-07-15 12:3:19.8940,0.271,-0.118,-0.948,0.993
2019-07-15 12:3:19.8950,0.271,-0.118,-0.948,0.993
2019-07-15 12:3:19.8970,0.271,-0.118,-0.948,0.993
2019-07-15 12:3:19.8990,0.271,-0.118,-0.948,0.993
2019-07-15 12:3:19.9010,0.331,-0.125,-0.884,0.952
2019-07-15 12:3:19.9030,0.331,-0.125,-0.884,0.952
2019-07-15 12:3:19.9040,0.331,-0.125,-0.884,0.952
2019-07-15 12:3:19.9060,0.331,-0.125,-0.884,0.952
2019-07-15 12:3:19.9080,0.331,-0.125,-0.884,0.952
2019-07-15 12:3:19.9110,0.348,0.038,-0.884,0.951
2019-07-15 12:3:19.9130,0.348,0.038,-0.884,0.951
2019-07-15 12:3:19.9150,0.348,0.038,-0.884,0.951
2019-07-15 12:3:19.9160,0.348,0.038,-0.884,0.951
2019-07-15 12:3:19.9180,0.348,0.038,-0.884,0.951
2019-07-15 12:3:19.9200,0.318,-0.051,-0.798,0.861
2019-07-15 12:3:19.9220,0.318,-0.051,-0.798,0.861
2019-07-15 12:3:19.9240,0.318,-0.051,-0.798,0.861
2019-07-15 12:3:19.9270,0.318,-0.051,-0.798,0.861
2019-07-15 12:3:19.9280,0.318,-0.051,-0.798,0.861
2019-07-15 12:3:19.9310,0.414,-0.047,-0.743,0.852
2019-07-15 12:3:19.9330,0.414,-0.047,-0.743,0.852
2019-07-15 12:3:19.9340,0.414,-0.047,-0.743,0.852
2019-07-15 12:3:19.9360,0.414,-0.047,-0.743,0.852
2019-07-15 12:3:19.9380,0.414,-0.047,-0.743,0.852
2019-07-15 12:3:19.9390,0.352,-0.033,-0.769,0.846
2019-07-15 12:3:19.9420,0.352,-0.033,-0.769,0.846
2019-07-15 12:3:19.9450,0.352,-0.033,-0.769,0.846
2019-07-15 12:3:19.9470,0.352,-0.033,-0.769,0.846
2019-07-15 12:3:19.9480,0.352,-0.033,-0.769,0.846
2019-07-15 12:3:19.9500,0.342,-0.044,-0.814,0.884
2019-07-15 12:3:19.9520,0.342,-0.044,-0.814,0.884
2019-07-15 12:3:19.9530,0.342,-0.044,-0.814,0.884
2019-07-15 12:3:19.9550,0.342,-0.044,-0.814,0.884
2019-07-15 12:3:19.9560,0.342,-0.044,-0.814,0.884
2019-07-15 12:3:19.9580,0.342,-0.044,-0.814,0.884
2019-07-15 12:3:19.9610,0.321,-0.045,-0.868,0.927
2019-07-15 12:3:19.9630,0.321,-0.045,-0.868,0.927
2019-07-15 12:3:19.9650,0.321,-0.045,-0.868,0.927
2019-07-15 12:3:19.9660,0.321,-0.045,-0.868,0.927
2019-07-15 12:3:19.9680,0.321,-0.045,-0.868,0.927
2019-07-15 12:3:19.9700,0.296,-0.045,-0.935,0.982
2019-07-15 12:3:19.9710,0.296,-0.045,-0.935,0.982
2019-07-15 12:3:19.9730,0.296,-0.045,-0.935,0.982
2019-07-15 12:3:19.9750,0.296,-0.045,-0.935,0.982
2019-07-15 12:3:19.9760,0.296,-0.045,-0.935,0.982
2019-07-15 12:3:19.9780,0.296,-0.045,-0.935,0.982
2019-07-15 12:3:19.9810,0.266,-0.057,-0.989,1.026
2019-07-15 12:3:19.9820,0.266,-0.057,-0.989,1.026
2019-07-15 12:3:19.9840,0.266,-0.057,-0.989,1.026
2019-07-15 12:3:19.9860,0.266,-0.057,-0.989,1.026
2019-07-15 12:3:19.9870,0.266,-0.057,-0.989,1.026
2019-07-15 12:3:19.9890,0.233,-0.067,-1.037,1.065
2019-07-15 12:3:19.9910,0.233,-0.067,-1.037,1.065
2019-07-15 12:3:19.9930,0.233,-0.067,-1.037,1.065
2019-07-15 12:3:19.9970,0.233,-0.067,-1.037,1.065
2019-07-15 12:3:19.9980,0.233,-0.067,-1.037,1.065
2019-07-15 12:3:20.0010,0.204,-0.054,-0.947,0.97
2019-07-15 12:3:20.0030,0.204,-0.054,-0.947,0.97
2019-07-15 12:3:20.0050,0.204,-0.054,-0.947,0.97
2019-07-15 12:3:20.0060,0.204,-0.054,-0.947,0.97
2019-07-15 12:3:20.0090,0.204,-0.054,-0.947,0.97
2019-07-15 12:3:20.0120,0.196,-0.043,-1.037,1.056
2019-07-15 12:3:20.0140,0.196,-0.043,-1.037,1.056
2019-07-15 12:3:20.0150,0.196,-0.043,-1.037,1.056
2019-07-15 12:3:20.0170,0.196,-0.043,-1.037,1.056
2019-07-15 12:3:20.0180,0.196,-0.043,-1.037,1.056
2019-07-15 12:3:20.0200,0.197,-0.102,-1.157,1.178
2019-07-15 12:3:20.0220,0.197,-0.102,-1.157,1.178
2019-07-15 12:3:20.0230,0.197,-0.102,-1.157,1.178
2019-07-15 12:3:20.0250,0.197,-0.102,-1.157,1.178
2019-07-15 12:3:20.0280,0.197,-0.102,-1.157,1.178
2019-07-15 12:3:20.0300,0.164,-0.173,-1.178,1.202
2019-07-15 12:3:20.0320,0.164,-0.173,-1.178,1.202
2019-07-15 12:3:20.0330,0.164,-0.173,-1.178,1.202
2019-07-15 12:3:20.0350,0.164,-0.173,-1.178,1.202
2019-07-15 12:3:20.0360,0.164,-0.173,-1.178,1.202
2019-07-15 12:3:20.0380,0.164,-0.173,-1.178,1.202
2019-07-15 12:3:20.0400,0.177,-0.168,-1.105,1.132
2019-07-15 12:3:20.0420,0.177,-0.168,-1.105,1.132
2019-07-15 12:3:20.0440,0.177,-0.168,-1.105,1.132
2019-07-15 12:3:20.0460,0.177,-0.168,-1.105,1.132
2019-07-15 12:3:20.0480,0.177,-0.168,-1.105,1.132
2019-07-15 12:3:20.0500,0.175,-0.158,-1.033,1.06
2019-07-15 12:3:20.0510,0.175,-0.158,-1.033,1.06
2019-07-15 12:3:20.0530,0.175,-0.158,-1.033,1.06
2019-07-15 12:3:20.0550,0.175,-0.158,-1.033,1.06
2019-07-15 12:3:20.0560,0.175,-0.158,-1.033,1.06
2019-07-15 12:3:20.0570,0.175,-0.158,-1.033,1.06
2019-07-15 12:3:20.0600,0.203,-0.199,-0.963,1.004
2019-07-15 12:3:20.0620,0.203,-0.199,-0.963,1.004
2019-07-15 12:3:20.0630,0.203,-0.199,-0.963,1.004
2019-07-15 12:3:20.0650,0.203,-0.199,-0.963,1.004
2019-07-15 12:3:20.0670,0.203,-0.199,-0.963,1.004
2019-07-15 12:3:20.0690,0.205,-0.216,-0.856,0.906
2019-07-15 12:3:20.0700,0.205,-0.216,-0.856,0.906
2019-07-15 12:3:20.0720,0.205,-0.216,-0.856,0.906
2019-07-15 12:3:20.0730,0.205,-0.216,-0.856,0.906
2019-07-15 12:3:20.0750,0.205,-0.216,-0.856,0.906
2019-07-15 12:3:20.0770,0.205,-0.216,-0.856,0.906
2019-07-15 12:3:20.0810,0.235,-0.164,-0.719,0.774
2019-07-15 12:3:20.0840,0.235,-0.164,-0.719,0.774
2019-07-15 12:3:20.0860,0.235,-0.164,-0.719,0.774
2019-07-15 12:3:20.0880,0.278,-0.152,-0.662,0.734
2019-07-15 12:3:20.0900,0.278,-0.152,-0.662,0.734
2019-07-15 12:3:20.0930,0.278,-0.152,-0.662,0.734
2019-07-15 12:3:20.0950,0.278,-0.152,-0.662,0.734
2019-07-15 12:3:20.0970,0.278,-0.152,-0.662,0.734
2019-07-15 12:3:20.1000,0.278,-0.152,-0.662,0.734
2019-07-15 12:3:20.1020,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1050,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1120,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1140,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1170,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1200,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1220,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1250,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1270,0.284,-0.191,-0.676,0.758
2019-07-15 12:3:20.1290,0.253,-0.23,-0.758,0.832
2019-07-15 12:3:20.1310,0.253,-0.23,-0.758,0.832
2019-07-15 12:3:20.1330,0.253,-0.23,-0.758,0.832
2019-07-15 12:3:20.1340,0.253,-0.23,-0.758,0.832
2019-07-15 12:3:20.1350,0.253,-0.23,-0.758,0.832
2019-07-15 12:3:20.1370,0.253,-0.23,-0.758,0.832
2019-07-15 12:3:20.1380,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1400,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1410,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1430,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1440,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1460,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1470,0.229,-0.213,-0.749,0.812
2019-07-15 12:3:20.1490,0.215,-0.206,-0.765,0.821
2019-07-15 12:3:20.1500,0.215,-0.206,-0.765,0.821
2019-07-15 12:3:20.1520,0.215,-0.206,-0.765,0.821
2019-07-15 12:3:20.1530,0.215,-0.206,-0.765,0.821
2019-07-15 12:3:20.1550,0.215,-0.206,-0.765,0.821
2019-07-15 12:3:20.1560,0.215,-0.206,-0.765,0.821
2019-07-15 12:3:20.1580,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1600,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1610,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1620,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1640,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1650,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1660,0.193,-0.214,-0.809,0.859
2019-07-15 12:3:20.1680,0.18,-0.211,-0.881,0.924
2019-07-15 12:3:20.1700,0.18,-0.211,-0.881,0.924
2019-07-15 12:3:20.1710,0.18,-0.211,-0.881,0.924
2019-07-15 12:3:20.1730,0.18,-0.211,-0.881,0.924
2019-07-15 12:3:20.1740,0.18,-0.211,-0.881,0.924
2019-07-15 12:3:20.1760,0.18,-0.211,-0.881,0.924
2019-07-15 12:3:20.1770,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1790,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1800,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1820,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1830,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1850,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1860,0.17,-0.199,-0.932,0.968
2019-07-15 12:3:20.1880,0.163,-0.195,-0.959,0.992
2019-07-15 12:3:20.1900,0.163,-0.195,-0.959,0.992
2019-07-15 12:3:20.1910,0.163,-0.195,-0.959,0.992
2019-07-15 12:3:20.1920,0.163,-0.195,-0.959,0.992
2019-07-15 12:3:20.1940,0.163,-0.195,-0.959,0.992
2019-07-15 12:3:20.1950,0.163,-0.195,-0.959,0.992
2019-07-15 12:3:20.1970,0.163,-0.195,-0.959,0.997
2019-07-15 12:3:20.1990,0.173,-0.198,-0.962,0.997
2019-07-15 12:3:20.2010,0.173,-0.198,-0.962,0.997
2019-07-15 12:3:20.2020,0.173,-0.198,-0.962,0.997
2019-07-15 12:3:20.2030,0.173,-0.198,-0.962,0.997
2019-07-15 12:3:20.2050,0.173,-0.198,-0.962,0.997
2019-07-15 12:3:20.2060,0.173,-0.198,-0.962,0.997
2019-07-15 12:3:20.2080,0.199,-0.199,-0.966,1.006
2019-07-15 12:3:20.2100,0.199,-0.199,-0.966,1.006
2019-07-15 12:3:20.2110,0.199,-0.199,-0.966,1.006
2019-07-15 12:3:20.2130,0.199,-0.199,-0.966,1.006
2019-07-15 12:3:20.2140,0.199,-0.199,-0.966,1.006
2019-07-15 12:3:20.2160,0.199,-0.199,-0.966,1.006
2019-07-15 12:3:20.2170,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2190,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2210,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2220,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2230,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2250,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2260,0.234,-0.217,-0.964,1.015
2019-07-15 12:3:20.2280,0.267,-0.238,-0.951,1.016
2019-07-15 12:3:20.2300,0.267,-0.238,-0.951,1.016
2019-07-15 12:3:20.2310,0.267,-0.238,-0.951,1.016
2019-07-15 12:3:20.2330,0.267,-0.238,-0.951,1.016
2019-07-15 12:3:20.2340,0.267,-0.238,-0.951,1.016
2019-07-15 12:3:20.2350,0.267,-0.238,-0.951,1.016
2019-07-15 12:3:20.2370,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2390,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2400,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2420,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2430,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2440,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2460,0.278,-0.246,-0.93,1.001
2019-07-15 12:3:20.2480,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2490,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2510,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2520,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2530,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2550,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2560,0.297,-0.251,-0.918,0.997
2019-07-15 12:3:20.2580,0.311,-0.249,-0.912,0.995
2019-07-15 12:3:20.2600,0.311,-0.249,-0.912,0.995
2019-07-15 12:3:20.2610,0.311,-0.249,-0.912,0.995
2019-07-15 12:3:20.2630,0.311,-0.249,-0.912,0.995
2019-07-15 12:3:20.2640,0.311,-0.249,-0.912,0.995
2019-07-15 12:3:20.2650,0.311,-0.249,-0.912,0.995
2019-07-15 12:3:20.2670,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2690,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2700,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2710,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2730,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2740,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2750,0.328,-0.246,-0.918,1.005
2019-07-15 12:3:20.2770,0.348,-0.252,-0.921,1.016
