time,gFx,gFy,gFz,gFTotal
2019-07-15 18:0:48.1420,-0.028,-0.455,-0.869,0.981
2019-07-15 18:0:48.1560,-0.026,-0.448,-0.873,0.982
2019-07-15 18:0:48.1640,-0.011,-0.416,-0.876,0.97
2019-07-15 18:0:48.1730,-0.031,-0.406,-0.873,0.963
2019-07-15 18:0:48.1850,-0.043,-0.392,-0.87,0.955
2019-07-15 18:0:48.1910,-0.042,-0.392,-0.837,0.925
2019-07-15 18:0:48.2060,-0.044,-0.393,-0.807,0.899
2019-07-15 18:0:48.2330,-0.019,-0.387,-0.779,0.87
2019-07-15 18:0:48.2430,-0.049,-0.291,-0.817,0.869
2019-07-15 18:0:48.2440,-0.049,-0.291,-0.817,0.869
2019-07-15 18:0:48.2450,-0.049,-0.291,-0.817,0.869
2019-07-15 18:0:48.2680,-0.065,-0.277,-0.831,0.878
2019-07-15 18:0:48.2700,-0.067,-0.293,-0.845,0.897
2019-07-15 18:0:48.2740,-0.067,-0.293,-0.845,0.897
2019-07-15 18:0:48.2850,-0.156,-0.328,-0.797,0.876
2019-07-15 18:0:48.2910,-0.175,-0.279,-0.629,0.71
2019-07-15 18:0:48.3060,-0.16,-0.265,-0.609,0.683
2019-07-15 18:0:48.3260,-0.182,-0.404,-0.719,0.845
2019-07-15 18:0:48.3310,-0.157,-0.457,-0.787,0.924
2019-07-15 18:0:48.3340,-0.157,-0.457,-0.787,0.924
2019-07-15 18:0:48.3400,-0.073,-0.425,-0.8,0.909
2019-07-15 18:0:48.3560,-0.156,-0.334,-0.846,0.923
2019-07-15 18:0:48.3640,-0.254,-0.277,-0.863,0.941
2019-07-15 18:0:48.3740,-0.311,-0.299,-0.923,1.019
2019-07-15 18:0:48.3830,-0.27,-0.401,-0.929,1.047
2019-07-15 18:0:48.3890,-0.191,-0.535,-0.871,1.04
2019-07-15 18:0:48.4100,-0.142,-0.619,-0.859,1.068
2019-07-15 18:0:48.5930,-0.572,-0.471,-0.65,0.986
2019-07-15 18:0:48.5940,-0.572,-0.471,-0.65,0.986
2019-07-15 18:0:48.5950,-0.572,-0.471,-0.65,0.986
2019-07-15 18:0:48.5970,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.5990,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.6000,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.6010,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.6030,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.6040,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.6050,-0.501,-0.502,-0.535,0.888
2019-07-15 18:0:48.6060,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6080,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6090,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6100,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6110,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6130,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6140,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6150,-0.475,-0.484,-0.422,0.799
2019-07-15 18:0:48.6220,-0.482,-0.498,-0.338,0.771
2019-07-15 18:0:48.6290,-0.477,-0.517,-0.264,0.751
2019-07-15 18:0:48.6300,-0.477,-0.517,-0.264,0.751
2019-07-15 18:0:48.6310,-0.477,-0.517,-0.264,0.751
2019-07-15 18:0:48.6340,-0.477,-0.517,-0.264,0.751
2019-07-15 18:0:48.6420,-0.466,-0.541,-0.205,0.743
2019-07-15 18:0:48.6480,-0.451,-0.571,-0.149,0.743
2019-07-15 18:1:53.7980,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8020,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8030,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8040,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8060,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8070,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8090,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8120,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8130,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8150,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8160,-0.006,-1.144,-0.066,1.146
2019-07-15 18:1:53.8180,0.433,-0.914,0.022,0.945
2019-07-15 18:1:53.8190,0.909,-0.641,0.07,1.114
2019-07-15 18:1:53.8230,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8280,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8300,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8320,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8330,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8340,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8350,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8370,0.659,-0.97,0.215,1.192
2019-07-15 18:1:53.8590,0.102,-0.942,-0.184,0.965
2019-07-15 18:1:53.8630,0.099,-0.952,-0.178,0.974
2019-07-15 18:1:53.8640,-0.179,-0.124,-0.931,0.956
2019-07-15 18:1:53.8660,-0.114,-0.132,-0.872,0.889
2019-07-15 18:1:53.8680,-0.114,-0.132,-0.872,0.889
2019-07-15 18:1:53.8700,-0.114,-0.132,-0.872,0.889
2019-07-15 18:1:53.8710,-0.114,-0.132,-0.872,0.889
2019-07-15 18:1:53.9150,-0.041,-0.161,-0.826,0.843
2019-07-15 18:1:53.9200,-0.041,-0.161,-0.826,0.843
2019-07-15 18:1:53.9510,-0.041,-0.161,-0.826,0.843
2019-07-15 18:1:53.9530,-0.018,-0.187,-0.849,0.87
2019-07-15 18:1:53.9550,-0.018,-0.187,-0.849,0.87
2019-07-15 18:1:53.9560,-0.018,-0.187,-0.849,0.87
2019-07-15 18:1:53.9570,-0.018,-0.187,-0.849,0.87
2019-07-15 18:1:53.9580,-0.018,-0.187,-0.849,0.87
2019-07-15 18:1:53.9620,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9640,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9650,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9660,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9670,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9680,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9690,-0.019,-0.196,-0.861,0.883
2019-07-15 18:1:53.9710,-0.024,-0.201,-0.874,0.897
2019-07-15 18:1:53.9720,-0.024,-0.201,-0.874,0.897
2019-07-15 18:1:53.9740,-0.024,-0.201,-0.874,0.897
2019-07-15 18:1:53.9750,-0.024,-0.201,-0.874,0.897
2019-07-15 18:1:53.9760,-0.024,-0.201,-0.874,0.897
2019-07-15 18:1:53.9800,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9810,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9820,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9830,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9850,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9860,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9870,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9880,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9900,-0.027,-0.204,-0.88,0.904
2019-07-15 18:1:53.9910,-0.03,-0.211,-0.892,0.917
2019-07-15 18:1:53.9950,-0.03,-0.211,-0.892,0.917
2019-07-15 18:1:53.9960,-0.03,-0.211,-0.892,0.917
2019-07-15 18:1:53.9970,-0.03,-0.211,-0.892,0.917
2019-07-15 18:1:53.9980,-0.03,-0.211,-0.892,0.917
2019-07-15 18:1:53.9990,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0010,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0020,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0030,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0050,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0060,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0070,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0080,-0.034,-0.219,-0.907,0.934
2019-07-15 18:1:54.0120,-0.029,-0.227,-0.922,0.95
2019-07-15 18:1:54.0140,-0.029,-0.227,-0.922,0.95
2019-07-15 18:1:54.0150,-0.029,-0.227,-0.922,0.95
2019-07-15 18:1:54.0150,-0.029,-0.227,-0.922,0.95
2019-07-15 18:1:54.0160,-0.029,-0.227,-0.922,0.95
2019-07-15 18:1:54.0180,-0.029,-0.227,-0.922,0.95
2019-07-15 18:1:54.0190,-0.028,-0.227,-0.931,0.959
2019-07-15 18:1:54.0220,-0.028,-0.227,-0.931,0.959
2019-07-15 18:1:54.0230,-0.028,-0.227,-0.931,0.959
2019-07-15 18:1:54.0240,-0.028,-0.227,-0.931,0.959
2019-07-15 18:1:54.0260,-0.028,-0.227,-0.931,0.959
2019-07-15 18:1:54.0290,-0.025,-0.223,-0.946,0.972
2019-07-15 18:1:54.0310,-0.025,-0.223,-0.946,0.972
2019-07-15 18:1:54.0340,-0.025,-0.223,-0.946,0.972
2019-07-15 18:1:54.0370,-0.025,-0.223,-0.946,0.972
2019-07-15 18:1:54.0410,-0.025,-0.223,-0.946,0.972
2019-07-15 18:1:54.0460,-0.022,-0.217,-0.955,0.98
2019-07-15 18:1:54.0470,-0.022,-0.217,-0.955,0.98
2019-07-15 18:1:54.0490,-0.022,-0.217,-0.955,0.98
2019-07-15 18:1:54.0510,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0520,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0530,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0540,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0550,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0560,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0570,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0580,-0.022,-0.214,-0.96,0.984
2019-07-15 18:1:54.0590,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0620,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0630,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0650,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0660,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0670,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0680,-0.015,-0.207,-0.968,0.99
2019-07-15 18:1:54.0700,-0.006,-0.202,-0.972,0.993
2019-07-15 18:1:54.0710,-0.006,-0.202,-0.972,0.993
2019-07-15 18:1:54.0720,-0.006,-0.202,-0.972,0.993
2019-07-15 18:1:54.0740,-0.006,-0.202,-0.972,0.993
2019-07-15 18:1:54.0750,-0.006,-0.202,-0.972,0.993
2019-07-15 18:1:54.0760,-0.006,-0.202,-0.972,0.993
2019-07-15 18:1:54.0800,0.021,-0.208,-0.95,0.973
2019-07-15 18:1:54.0820,0.021,-0.208,-0.95,0.973
2019-07-15 18:1:54.0830,0.021,-0.208,-0.95,0.973
2019-07-15 18:1:54.0840,0.021,-0.208,-0.95,0.973
2019-07-15 18:1:54.0850,0.021,-0.208,-0.95,0.973
2019-07-15 18:1:54.0860,0.021,-0.208,-0.95,0.973
2019-07-15 18:1:54.0910,0.034,-0.207,-0.954,0.977
2019-07-15 18:1:54.0930,0.034,-0.207,-0.954,0.977
2019-07-15 18:1:54.0940,0.034,-0.207,-0.954,0.977
2019-07-15 18:1:54.0950,0.034,-0.207,-0.954,0.977
2019-07-15 18:1:54.0960,0.034,-0.207,-0.954,0.977
2019-07-15 18:1:54.0970,0.034,-0.207,-0.954,0.977
2019-07-15 18:1:54.0990,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1010,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1020,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1030,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1040,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1060,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1070,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1080,0.032,-0.183,-0.977,0.995
2019-07-15 18:1:54.1100,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1110,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1120,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1130,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1140,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1150,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1160,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1170,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1180,-0.008,-0.196,-0.955,0.975
2019-07-15 18:1:54.1190,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1210,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1220,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1230,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1240,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1260,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1270,-0.017,-0.21,-0.988,1.01
2019-07-15 18:1:54.1280,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1300,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1300,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1310,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1320,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1330,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1340,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1350,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1360,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1370,-0.025,-0.225,-1.019,1.044
2019-07-15 18:1:54.1390,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1410,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1420,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1430,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1440,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1450,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1460,-0.04,-0.242,-1.049,1.077
2019-07-15 18:1:54.1480,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1490,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1500,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1510,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1520,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1530,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1550,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1560,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1570,-0.052,-0.246,-1.077,1.106
2019-07-15 18:1:54.1590,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1600,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1610,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1620,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1630,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1640,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1650,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1660,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1670,-0.06,-0.243,-1.083,1.112
2019-07-15 18:1:54.1690,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1690,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1710,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1720,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1730,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1740,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1760,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1760,-0.065,-0.235,-1.054,1.082
2019-07-15 18:1:54.1780,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1790,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1800,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1810,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1820,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1830,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1840,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1850,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1860,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1880,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1890,-0.056,-0.23,-1.009,1.036
2019-07-15 18:1:54.1910,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1920,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1930,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1940,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1950,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1960,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1970,-0.046,-0.233,-0.977,1.005
2019-07-15 18:1:54.1990,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2000,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2000,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2020,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2030,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2040,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2050,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2060,-0.041,-0.247,-0.96,0.992
2019-07-15 18:1:54.2080,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2090,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2110,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2120,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2130,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2130,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2140,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2150,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2160,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2170,-0.04,-0.262,-0.94,0.977
2019-07-15 18:1:54.2190,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2200,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2210,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2220,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2240,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2250,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2260,-0.039,-0.271,-0.922,0.962
2019-07-15 18:1:54.2270,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2290,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2300,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2300,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2310,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2320,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2330,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2340,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2350,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2360,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2370,-0.036,-0.27,-0.911,0.951
2019-07-15 18:1:54.2390,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2400,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2410,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2420,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2430,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2440,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2460,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2480,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2490,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2560,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2580,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2600,-0.033,-0.267,-0.909,0.948
2019-07-15 18:1:54.2630,-0.037,-0.271,-0.951,0.99
2019-07-15 18:1:54.2650,-0.037,-0.271,-0.951,0.99
2019-07-15 18:1:54.2660,-0.037,-0.271,-0.951,0.99
2019-07-15 18:1:54.2670,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2680,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2690,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2700,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2710,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2720,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2730,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2740,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2750,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2760,-0.042,-0.275,-0.963,1.002
2019-07-15 18:1:54.2770,-0.054,-0.266,-0.96,0.998
2019-07-15 18:1:54.2780,-0.054,-0.266,-0.96,0.998
2019-07-15 18:1:54.2790,-0.054,-0.266,-0.96,0.998
