time,gFx,gFy,gFz,gFTotal
2019-07-15 10:22:38.1050,-0.141,-0.198,-0.838,0.873
2019-07-15 10:22:38.1060,-0.141,-0.198,-0.838,0.873
2019-07-15 10:22:38.1060,-0.141,-0.198,-0.838,0.873
2019-07-15 10:22:38.1410,-0.181,-0.236,-0.972,1.016
2019-07-15 10:22:38.1420,-0.181,-0.236,-0.972,1.016
2019-07-15 10:22:38.1430,-0.181,-0.236,-0.972,1.016
2019-07-15 10:22:38.1460,-0.181,-0.236,-0.972,1.016
2019-07-15 10:22:38.1520,-0.192,-0.235,-0.94,0.988
2019-07-15 10:22:38.1670,-0.163,-0.238,-0.954,0.997
2019-07-15 10:22:38.1750,-0.147,-0.245,-0.976,1.017
2019-07-15 10:22:38.1820,-0.17,-0.248,-0.943,0.99
2019-07-15 10:22:38.1910,-0.173,-0.235,-0.903,0.949
2019-07-15 10:22:38.2020,-0.152,-0.238,-0.886,0.93
2019-07-15 10:22:38.2430,-0.156,-0.252,-0.975,1.019
2019-07-15 10:22:38.2430,-0.156,-0.252,-0.975,1.019
2019-07-15 10:22:38.2440,-0.156,-0.252,-0.975,1.019
2019-07-15 10:22:38.2450,-0.156,-0.252,-0.975,1.019
2019-07-15 10:22:38.2510,-0.145,-0.265,-0.961,1.007
2019-07-15 10:22:38.2660,-0.149,-0.224,-0.923,0.961
2019-07-15 10:22:38.2750,-0.17,-0.183,-0.878,0.913
2019-07-15 10:22:38.2800,-0.177,-0.187,-0.885,0.922
2019-07-15 10:22:38.2900,-0.177,-0.212,-0.91,0.951
2019-07-15 10:22:38.3000,-0.156,-0.242,-0.924,0.968
2019-07-15 10:22:38.3400,-0.155,-0.345,-0.718,0.812
2019-07-15 10:22:38.3410,-0.155,-0.345,-0.718,0.812
2019-07-15 10:22:38.3410,-0.155,-0.345,-0.718,0.812
2019-07-15 10:22:38.3450,-0.155,-0.345,-0.718,0.812
2019-07-15 10:22:38.3500,-0.133,-0.355,-0.816,0.9
2019-07-15 10:22:38.3650,-0.114,-0.369,-0.917,0.995
2019-07-15 10:22:38.3740,-0.105,-0.301,-0.904,0.959
2019-07-15 10:22:38.3790,-0.107,-0.211,-0.859,0.891
2019-07-15 10:22:38.3890,-0.133,-0.172,-0.815,0.844
2019-07-15 10:22:38.3990,-0.149,-0.147,-0.801,0.828
2019-07-15 10:22:38.4380,-0.118,-0.267,-0.923,0.968
2019-07-15 10:22:38.4390,-0.093,-0.3,-0.928,0.98
2019-07-15 10:22:38.4400,-0.093,-0.3,-0.928,0.98
2019-07-15 10:22:38.4420,-0.093,-0.3,-0.928,0.98
2019-07-15 10:22:38.4490,-0.058,-0.322,-0.949,1.004
2019-07-15 10:22:38.4640,0.04,-0.338,-1.057,1.11
2019-07-15 10:22:38.4730,-0.041,-0.342,-1.098,1.151
2019-07-15 10:22:38.4780,-0.2,-0.306,-0.902,0.973
2019-07-15 10:22:38.4890,-0.169,-0.264,-0.906,0.959
2019-07-15 10:22:38.4980,-0.151,-0.231,-0.929,0.969
2019-07-15 10:22:38.5380,-0.059,-0.25,-0.964,0.998
2019-07-15 10:22:38.5390,-0.059,-0.25,-0.964,0.998
2019-07-15 10:22:38.5390,-0.059,-0.25,-0.964,0.998
2019-07-15 10:22:38.5420,-0.059,-0.25,-0.964,0.998
2019-07-15 10:22:38.5490,-0.023,-0.189,-0.991,1.009
2019-07-15 10:22:38.5630,0.024,-0.103,-1.03,1.035
2019-07-15 10:22:38.5720,-0.043,-0.197,-1.031,1.051
2019-07-15 10:22:38.5780,-0.118,-0.324,-0.945,1.006
2019-07-15 10:22:38.5880,-0.113,-0.329,-0.875,0.942
2019-07-15 10:22:38.5980,-0.104,-0.296,-0.988,1.037
2019-07-15 10:22:38.6120,-0.06,-0.294,-1.082,1.123
2019-07-15 10:22:38.6390,-0.078,-0.298,-0.973,1.021
2019-07-15 10:22:38.6400,-0.078,-0.298,-0.973,1.021
2019-07-15 10:22:38.6400,-0.078,-0.298,-0.973,1.021
