time,gFx,gFy,gFz,gFTotal
2019-07-15 10:41:38.5090,-0.107,-0.145,-0.977,0.993
2019-07-15 10:41:38.5110,-0.107,-0.145,-0.977,0.993
2019-07-15 10:41:38.5130,-0.107,-0.145,-0.977,0.993
2019-07-15 10:41:38.5220,-0.147,-0.154,-0.927,0.951
2019-07-15 10:41:38.5260,-0.147,-0.154,-0.927,0.951
2019-07-15 10:41:38.5350,-0.125,-0.137,-0.968,0.986
2019-07-15 10:41:38.5430,-0.098,-0.154,-0.979,0.996
2019-07-15 10:41:38.5530,-0.077,-0.196,-0.98,1.002
2019-07-15 10:41:38.5660,-0.054,-0.25,-1.032,1.063
2019-07-15 10:41:38.5750,-0.069,-0.294,-1.03,1.073
2019-07-15 10:41:38.6010,-0.12,-0.271,-0.951,0.996
2019-07-15 10:41:38.6030,-0.12,-0.271,-0.951,0.996
2019-07-15 10:41:38.6060,-0.12,-0.271,-0.951,0.996
2019-07-15 10:41:38.6140,-0.153,-0.206,-0.977,1.01
2019-07-15 10:41:38.6230,-0.203,-0.168,-0.87,0.909
2019-07-15 10:41:38.6370,-0.238,-0.128,-0.714,0.763
2019-07-15 10:41:38.6450,-0.372,-0.107,-0.664,0.769
2019-07-15 10:41:38.6550,-0.389,-0.058,-0.621,0.735
2019-07-15 10:41:38.6640,-0.326,0.01,-0.602,0.685
2019-07-15 10:41:38.6740,-0.236,0.016,-0.609,0.653
2019-07-15 10:41:38.6840,-0.123,-0.118,-0.663,0.685
2019-07-15 10:41:38.7080,0.098,-0.335,-0.868,0.936
2019-07-15 10:41:38.7150,0.098,-0.335,-0.868,0.936
2019-07-15 10:41:38.7200,0.124,-0.247,-1.181,1.213
2019-07-15 10:41:38.7250,0.124,-0.247,-1.181,1.213
2019-07-15 10:41:38.7350,-0.002,-0.334,-1.741,1.773
2019-07-15 10:41:38.7430,-0.222,-0.277,-0.644,0.735
2019-07-15 10:41:38.7520,-0.107,-0.288,-0.631,0.702
2019-07-15 10:41:38.7600,-0.031,-0.337,-0.977,1.034
2019-07-15 10:41:38.7740,-0.101,-0.385,-1.071,1.143
2019-07-15 10:41:38.7830,-0.189,-0.346,-1.057,1.128
2019-07-15 10:41:38.7910,-0.141,-0.328,-1.026,1.086
2019-07-15 10:41:38.8140,-0.051,-0.419,-0.942,1.032
2019-07-15 10:41:38.8210,-0.021,-0.506,-0.94,1.068
2019-07-15 10:41:38.8240,-0.021,-0.506,-0.94,1.068
2019-07-15 10:41:38.8320,0.028,-0.554,-0.93,1.083
2019-07-15 10:41:38.8410,0.052,-0.541,-0.948,1.093
2019-07-15 10:41:38.8510,0.108,-0.516,-0.984,1.116
2019-07-15 10:41:38.8590,0.245,-0.538,-0.995,1.157
2019-07-15 10:41:38.8720,0.189,-0.458,-0.995,1.112
2019-07-15 10:41:38.8810,0.037,-0.338,-0.994,1.051
2019-07-15 10:41:38.8890,-0.005,-0.255,-0.993,1.025
2019-07-15 10:41:38.9030,0.015,-0.372,-1.059,1.123
2019-07-15 10:41:38.9260,0.058,-0.471,-0.971,1.081
2019-07-15 10:41:38.9280,0.058,-0.471,-0.971,1.081
2019-07-15 10:41:38.9380,-0.016,-0.485,-0.865,0.992
2019-07-15 10:41:38.9410,-0.016,-0.485,-0.865,0.992
2019-07-15 10:41:38.9500,-0.075,-0.482,-0.888,1.013
2019-07-15 10:41:38.9620,-0.052,-0.51,-0.895,1.031
2019-07-15 10:41:38.9710,0.009,-0.482,-0.926,1.044
2019-07-15 10:41:38.9800,0.065,-0.447,-0.936,1.039
2019-07-15 10:41:38.9880,0.114,-0.412,-0.959,1.05
2019-07-15 10:41:39.0020,0.113,-0.396,-0.987,1.069
2019-07-15 10:41:39.0250,0.065,-0.372,-0.935,1.008
2019-07-15 10:41:39.0320,0.065,-0.372,-0.935,1.008
2019-07-15 10:41:39.0370,0.042,-0.393,-0.924,1.005
2019-07-15 10:41:39.0430,0.042,-0.393,-0.924,1.005
2019-07-15 10:41:39.0530,0.033,-0.391,-0.93,1.009
2019-07-15 10:41:39.0610,0.021,-0.413,-0.871,0.964
2019-07-15 10:41:39.0690,0.01,-0.444,-0.918,1.02
2019-07-15 10:41:39.0780,0.005,-0.43,-0.864,0.965
2019-07-15 10:41:39.0910,0.011,-0.398,-0.873,0.96
2019-07-15 10:41:39.1000,-0.014,-0.368,-1.008,1.073
2019-07-15 10:41:39.1080,0.012,-0.357,-1.041,1.101
2019-07-15 10:41:39.1310,0.044,-0.317,-0.967,1.019
2019-07-15 10:41:39.1380,0.108,-0.337,-0.889,0.957
2019-07-15 10:41:39.1410,0.108,-0.337,-0.889,0.957
2019-07-15 10:41:39.1490,0.125,-0.338,-0.924,0.992
2019-07-15 10:41:39.1580,0.148,-0.325,-0.955,1.02
2019-07-15 10:41:39.1680,0.14,-0.317,-0.947,1.008
2019-07-15 10:41:39.1800,0.112,-0.317,-0.988,1.044
2019-07-15 10:41:39.1890,0.067,-0.336,-0.955,1.015
2019-07-15 10:41:39.1980,0.05,-0.358,-0.921,0.989
2019-07-15 10:41:39.2100,0.024,-0.391,-0.879,0.962
2019-07-15 10:41:39.2180,0.048,-0.397,-0.826,0.918
2019-07-15 10:41:39.2420,0.168,-0.361,-0.792,0.886
2019-07-15 10:41:39.2450,0.199,-0.343,-0.754,0.852
2019-07-15 10:41:39.2550,0.171,-0.339,-0.774,0.862
2019-07-15 10:41:39.2590,0.171,-0.339,-0.774,0.862
2019-07-15 10:41:39.2670,0.159,-0.375,-0.795,0.893
2019-07-15 10:41:39.2790,0.128,-0.389,-0.843,0.937
2019-07-15 10:41:39.2880,0.099,-0.404,-0.888,0.981
2019-07-15 10:41:39.2980,0.078,-0.402,-0.893,0.982
2019-07-15 10:41:39.3060,0.082,-0.383,-0.876,0.96
2019-07-15 10:41:39.3190,0.094,-0.371,-0.868,0.949
2019-07-15 10:41:39.3430,0.078,-0.395,-0.828,0.921
2019-07-15 10:41:39.3500,0.078,-0.395,-0.828,0.921
