time,gFx,gFy,gFz,gFTotal
2019-07-15 10:28:18.7400,-0.052,-0.042,-0.836,0.839
2019-07-15 10:28:18.7450,-0.052,-0.042,-0.836,0.839
2019-07-15 10:28:18.7460,-0.052,-0.042,-0.836,0.839
2019-07-15 10:28:18.7780,0.04,-0.174,-0.887,0.905
2019-07-15 10:28:18.7840,-0.007,-0.203,-0.921,0.943
2019-07-15 10:28:18.7860,-0.007,-0.203,-0.921,0.943
2019-07-15 10:28:18.7890,-0.007,-0.203,-0.921,0.943
2019-07-15 10:28:18.7950,-0.043,-0.237,-0.952,0.982
2019-07-15 10:28:18.8040,-0.098,-0.261,-1.03,1.067
2019-07-15 10:28:18.8100,-0.203,-0.197,-1.008,1.047
2019-07-15 10:28:18.8200,-0.25,-0.209,-1.007,1.058
2019-07-15 10:28:18.8600,-0.182,-0.355,-0.863,0.951
2019-07-15 10:28:18.8660,-0.182,-0.355,-0.863,0.951
2019-07-15 10:28:18.8670,-0.182,-0.355,-0.863,0.951
2019-07-15 10:28:18.8680,-0.182,-0.355,-0.863,0.951
2019-07-15 10:28:18.8760,-0.202,-0.35,-0.731,0.835
2019-07-15 10:28:18.8850,-0.155,-0.288,-0.652,0.729
2019-07-15 10:28:18.8930,-0.041,-0.212,-0.707,0.739
2019-07-15 10:28:18.8990,0.004,-0.208,-0.795,0.822
2019-07-15 10:28:18.9090,-0.061,-0.175,-0.826,0.847
2019-07-15 10:28:18.9190,-0.085,-0.146,-0.85,0.867
2019-07-15 10:28:18.9580,-0.205,-0.025,-0.734,0.762
2019-07-15 10:28:18.9640,-0.205,-0.025,-0.734,0.762
2019-07-15 10:28:18.9650,-0.205,-0.025,-0.734,0.762
2019-07-15 10:28:18.9690,-0.156,0.033,-0.708,0.726
2019-07-15 10:28:18.9740,-0.156,0.033,-0.708,0.726
2019-07-15 10:28:18.9840,0.073,-0.055,-0.992,0.996
2019-07-15 10:28:18.9920,0.257,-0.344,-1.544,1.603
2019-07-15 10:28:18.9960,0.052,-0.27,-0.669,0.723
2019-07-15 10:28:19.0070,-0.075,-0.233,-0.692,0.734
2019-07-15 10:28:19.0230,-0.123,-0.336,-0.838,0.911
2019-07-15 10:28:19.0560,-0.096,-0.329,-1.006,1.063
2019-07-15 10:28:19.0620,-0.169,-0.237,-0.99,1.032
2019-07-15 10:28:19.0630,-0.169,-0.237,-0.99,1.032
2019-07-15 10:28:19.0680,-0.187,-0.217,-0.958,1.0
2019-07-15 10:28:19.0750,-0.187,-0.217,-0.958,1.0
2019-07-15 10:28:19.0830,-0.135,-0.188,-0.947,0.975
2019-07-15 10:28:19.0910,0.023,-0.19,-0.969,0.988
2019-07-15 10:28:19.0980,0.24,-0.287,-0.958,1.028
2019-07-15 10:28:19.1070,0.572,-0.545,-0.857,1.166
2019-07-15 10:28:19.1160,0.502,-0.472,-0.908,1.14
2019-07-15 10:28:19.1550,0.011,-0.253,-1.084,1.113
2019-07-15 10:28:19.1600,0.037,-0.252,-1.1,1.129
2019-07-15 10:28:19.1610,0.037,-0.252,-1.1,1.129
2019-07-15 10:28:19.1650,0.037,-0.252,-1.1,1.129
2019-07-15 10:28:19.1710,0.074,-0.259,-1.153,1.184
2019-07-15 10:28:19.1820,0.06,-0.264,-1.183,1.214
2019-07-15 10:28:19.1900,0.067,-0.261,-1.105,1.137
2019-07-15 10:28:19.1960,0.057,-0.258,-1.064,1.096
2019-07-15 10:28:19.2060,0.058,-0.293,-1.056,1.097
2019-07-15 10:28:19.2160,-0.001,-0.214,-1.103,1.124
2019-07-15 10:28:19.2540,0.068,-0.269,-0.911,0.952
2019-07-15 10:28:19.2590,0.081,-0.3,-1.013,1.06
2019-07-15 10:28:19.2600,0.081,-0.3,-1.013,1.06
2019-07-15 10:28:19.2640,0.081,-0.3,-1.013,1.06
2019-07-15 10:28:19.2700,0.06,-0.272,-1.058,1.094
2019-07-15 10:28:19.2800,0.037,-0.293,-0.977,1.021
2019-07-15 10:28:19.2890,0.046,-0.289,-0.946,0.99
2019-07-15 10:28:19.2950,0.123,-0.271,-0.89,0.938
2019-07-15 10:28:19.3050,0.181,-0.271,-0.873,0.932
2019-07-15 10:28:19.3150,0.186,-0.254,-0.893,0.947
2019-07-15 10:28:19.3530,0.25,-0.257,-0.98,1.044
2019-07-15 10:28:19.3590,0.204,-0.276,-1.029,1.085
2019-07-15 10:28:19.3600,0.204,-0.276,-1.029,1.085
2019-07-15 10:28:19.3620,0.204,-0.276,-1.029,1.085
2019-07-15 10:28:19.3690,0.187,-0.265,-0.977,1.029
2019-07-15 10:28:19.3790,0.201,-0.298,-1.003,1.065
2019-07-15 10:28:19.3880,0.201,-0.343,-1.013,1.088
2019-07-15 10:28:19.3940,0.228,-0.309,-0.915,0.992
2019-07-15 10:28:19.4040,0.291,-0.319,-0.931,1.026
2019-07-15 10:28:19.4160,0.339,-0.303,-0.968,1.069
2019-07-15 10:28:19.4520,0.317,-0.312,-0.95,1.049
2019-07-15 10:28:19.4580,0.293,-0.355,-0.943,1.049
2019-07-15 10:28:19.4580,0.293,-0.355,-0.943,1.049
2019-07-15 10:28:19.4610,0.293,-0.355,-0.943,1.049
2019-07-15 10:28:19.4680,0.246,-0.371,-0.99,1.085
2019-07-15 10:28:19.4780,0.209,-0.37,-1.012,1.098
2019-07-15 10:28:19.4870,0.199,-0.385,-1.009,1.098
2019-07-15 10:28:19.4930,0.182,-0.394,-1.019,1.108
2019-07-15 10:28:19.5040,0.12,-0.412,-1.019,1.106
2019-07-15 10:28:19.5140,0.1,-0.334,-1.019,1.077
