time,gFx,gFy,gFz,gFTotal
2019-07-15 11:3:46.7430,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7440,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7460,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7470,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7480,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7490,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7500,-0.146,-0.312,-1.084,1.137
2019-07-15 11:3:46.7530,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7540,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7550,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7560,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7570,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7580,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7590,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7600,-0.137,-0.31,-1.072,1.124
2019-07-15 11:3:46.7620,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7640,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7650,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7660,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7670,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7690,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7700,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7710,-0.122,-0.301,-1.066,1.114
2019-07-15 11:3:46.7720,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7730,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7750,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7760,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7770,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7780,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7800,-0.112,-0.301,-1.059,1.107
2019-07-15 11:3:46.7810,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7830,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7850,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7860,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7870,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7870,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7880,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7890,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7910,-0.107,-0.296,-1.044,1.09
2019-07-15 11:3:46.7920,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.7930,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.7950,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.7960,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.7970,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.7990,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.8000,-0.105,-0.289,-1.036,1.081
2019-07-15 11:3:46.8010,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8030,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8040,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8050,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8060,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8070,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8080,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8090,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8100,-0.103,-0.278,-1.036,1.078
2019-07-15 11:3:46.8130,-0.1,-0.267,-1.029,1.068
2019-07-15 11:3:46.8140,-0.1,-0.267,-1.029,1.068
2019-07-15 11:3:46.8160,-0.1,-0.267,-1.029,1.068
2019-07-15 11:3:46.8170,-0.1,-0.267,-1.029,1.068
2019-07-15 11:3:46.8190,-0.1,-0.267,-1.029,1.068
2019-07-15 11:3:46.8200,-0.1,-0.267,-1.029,1.068
2019-07-15 11:3:46.8210,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8220,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8230,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8240,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8250,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8260,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8290,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8300,-0.114,-0.249,-1.01,1.046
2019-07-15 11:3:46.8310,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8330,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8340,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8360,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8370,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8380,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8390,-0.12,-0.232,-1.005,1.038
2019-07-15 11:3:46.8410,-0.13,-0.227,-0.987,1.021
2019-07-15 11:3:46.8420,-0.13,-0.227,-0.987,1.021
2019-07-15 11:3:46.8430,-0.13,-0.227,-0.987,1.021
2019-07-15 11:3:46.8470,-0.13,-0.227,-0.987,1.021
2019-07-15 11:3:46.8560,-0.13,-0.227,-0.987,1.021
2019-07-15 11:3:46.8590,-0.13,-0.227,-0.987,1.021
2019-07-15 11:3:46.8630,-0.142,-0.25,-0.932,0.975
2019-07-15 11:3:46.8650,-0.142,-0.25,-0.932,0.975
2019-07-15 11:3:46.8670,-0.142,-0.25,-0.932,0.975
2019-07-15 11:3:46.8680,-0.142,-0.25,-0.932,0.975
2019-07-15 11:3:46.8690,-0.142,-0.25,-0.932,0.975
2019-07-15 11:3:46.8690,-0.142,-0.25,-0.932,0.975
2019-07-15 11:3:46.8710,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8720,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8730,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8740,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8750,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8760,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8780,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8790,-0.164,-0.242,-0.919,0.964
2019-07-15 11:3:46.8810,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8820,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8830,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8840,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8850,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8860,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8860,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8870,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8880,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8890,-0.174,-0.251,-0.901,0.951
2019-07-15 11:3:46.8900,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8920,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8930,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8950,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8960,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8970,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8980,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.8990,-0.154,-0.215,-0.884,0.923
2019-07-15 11:3:46.9000,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9020,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9030,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9040,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9050,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9060,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9070,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9080,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9090,-0.136,-0.224,-0.863,0.902
2019-07-15 11:3:46.9120,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9130,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9140,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9150,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9160,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9170,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9180,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9190,-0.12,-0.252,-0.856,0.9
2019-07-15 11:3:46.9200,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9210,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9220,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9230,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9240,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9250,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9260,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9280,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9290,-0.13,-0.267,-0.824,0.876
2019-07-15 11:3:46.9310,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9320,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9330,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9340,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9350,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9350,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9360,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9370,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9380,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9390,-0.143,-0.274,-0.805,0.862
2019-07-15 11:3:46.9400,-0.144,-0.25,-0.801,0.851
2019-07-15 11:3:46.9410,-0.144,-0.25,-0.801,0.851
2019-07-15 11:3:46.9420,-0.144,-0.25,-0.801,0.851
2019-07-15 11:3:46.9440,-0.144,-0.25,-0.801,0.851
2019-07-15 11:3:46.9450,-0.144,-0.25,-0.801,0.851
2019-07-15 11:3:46.9460,-0.144,-0.25,-0.801,0.851
2019-07-15 11:3:46.9470,-0.144,-0.25,-0.801,0.851
