time,gFx,gFy,gFz,gFTotal
2019-07-15 17:9:16.0480,-0.03,-0.33,-0.8,0.866
2019-07-15 17:9:16.0530,-0.03,-0.33,-0.8,0.866
2019-07-15 17:9:16.0530,-0.03,-0.33,-0.8,0.866
2019-07-15 17:9:16.0540,-0.03,-0.33,-0.8,0.866
2019-07-15 17:9:16.0550,-0.03,-0.33,-0.8,0.866
2019-07-15 17:9:16.0650,-0.019,-0.373,-0.936,1.008
2019-07-15 17:9:16.0730,-0.04,-0.42,-1.049,1.131
2019-07-15 17:9:16.0790,-0.082,-0.469,-1.098,1.197
2019-07-15 17:9:16.0880,-0.155,-0.475,-1.053,1.166
2019-07-15 17:9:16.0980,-0.207,-0.464,-1.024,1.143
2019-07-15 17:9:16.1220,-0.229,-0.402,-0.904,1.016
2019-07-15 17:9:16.1290,-0.229,-0.359,-0.785,0.893
2019-07-15 17:9:16.1330,-0.229,-0.359,-0.785,0.893
2019-07-15 17:9:16.1380,-0.242,-0.347,-0.688,0.808
2019-07-15 17:9:16.1480,-0.166,-0.36,-0.647,0.759
2019-07-15 17:9:16.1620,-0.064,-0.378,-0.701,0.799
2019-07-15 17:9:16.1670,-0.05,-0.394,-0.705,0.809
2019-07-15 17:9:16.1770,-0.054,-0.412,-0.697,0.811
2019-07-15 17:9:16.1880,-0.072,-0.453,-0.778,0.903
2019-07-15 17:9:16.1970,-0.227,-0.45,-0.758,0.91
2019-07-15 17:9:16.2220,-0.263,-0.424,-0.723,0.878
2019-07-15 17:9:16.2280,-0.216,-0.418,-0.695,0.839
2019-07-15 17:9:16.2310,-0.216,-0.418,-0.695,0.839
2019-07-15 17:9:16.2380,-0.177,-0.43,-0.77,0.9
2019-07-15 17:9:16.2460,-0.19,-0.463,-0.813,0.955
2019-07-15 17:9:16.2600,-0.25,-0.471,-0.822,0.98
2019-07-15 17:9:16.2660,-0.26,-0.47,-0.844,1.0
2019-07-15 17:9:16.2760,-0.251,-0.465,-0.807,0.965
2019-07-15 17:9:16.2870,-0.212,-0.5,-0.81,0.975
2019-07-15 17:9:16.2960,-0.199,-0.532,-0.802,0.983
2019-07-15 17:9:16.3210,-0.068,-0.696,-0.759,1.032
2019-07-15 17:9:16.3260,0.071,-0.866,-0.69,1.11
2019-07-15 17:9:16.3300,0.071,-0.866,-0.69,1.11
2019-07-15 17:9:16.3370,-0.051,-0.58,-0.817,1.003
2019-07-15 17:9:16.3460,0.019,-0.547,-0.988,1.129
2019-07-15 17:9:16.3590,-0.027,-0.636,-0.774,1.002
2019-07-15 17:9:16.3650,-0.17,-0.613,-0.777,1.004
2019-07-15 17:9:16.3750,-0.246,-0.567,-0.928,1.115
2019-07-15 17:9:16.3860,-0.26,-0.573,-0.979,1.164
2019-07-15 17:9:16.3950,-0.243,-0.558,-1.006,1.176
2019-07-15 17:9:16.4200,-0.21,-0.5,-0.96,1.103
2019-07-15 17:9:16.4260,-0.196,-0.493,-0.963,1.099
2019-07-15 17:9:16.4290,-0.196,-0.493,-0.963,1.099
2019-07-15 17:9:16.4360,-0.18,-0.485,-0.888,1.028
2019-07-15 17:9:16.4450,-0.156,-0.503,-0.781,0.942
2019-07-15 17:9:16.4580,-0.179,-0.563,-0.758,0.961
2019-07-15 17:9:16.4640,-0.218,-0.54,-0.647,0.87
2019-07-15 17:9:16.4740,-0.192,-0.593,-0.615,0.876
2019-07-15 17:9:16.4850,-0.181,-0.615,-0.609,0.884
2019-07-15 17:9:16.4950,-0.189,-0.649,-0.604,0.906
2019-07-15 17:9:16.5190,-0.183,-0.618,-0.663,0.925
2019-07-15 17:9:16.5250,-0.216,-0.621,-0.692,0.955
2019-07-15 17:9:16.5280,-0.216,-0.621,-0.692,0.955
2019-07-15 17:9:16.5360,-0.199,-0.633,-0.654,0.932
2019-07-15 17:9:16.5440,-0.14,-0.626,-0.664,0.923
2019-07-15 17:9:16.5580,-0.096,-0.617,-0.714,0.949
2019-07-15 17:9:16.5640,-0.069,-0.598,-0.779,0.984
2019-07-15 17:9:16.5730,-0.061,-0.589,-0.809,1.003
2019-07-15 17:9:16.5840,-0.075,-0.588,-0.815,1.008
2019-07-15 17:9:16.5930,-0.098,-0.597,-0.811,1.012
2019-07-15 17:9:16.6180,-0.196,-0.676,-0.759,1.035
2019-07-15 17:9:16.6230,-0.307,-0.705,-0.784,1.098
2019-07-15 17:9:16.6260,-0.307,-0.705,-0.784,1.098
2019-07-15 17:9:16.6340,-0.09,-0.573,-0.863,1.04
2019-07-15 17:9:16.6430,-0.044,-0.543,-0.815,0.98
2019-07-15 17:9:16.6570,-0.076,-0.32,-0.818,0.882
2019-07-15 17:9:16.6630,-0.059,-0.678,-0.926,1.149
2019-07-15 17:9:16.6730,-0.173,-0.827,-0.965,1.283
2019-07-15 17:9:16.6830,-0.178,-0.667,-0.936,1.163
