time,gFx,gFy,gFz,gFTotal
2019-07-15 12:7:13.8550,-0.044,-0.23,-0.853,0.885
2019-07-15 12:7:13.8550,-0.044,-0.23,-0.853,0.885
2019-07-15 12:7:13.8600,0.006,-0.153,-0.799,0.814
2019-07-15 12:7:13.8610,0.006,-0.153,-0.799,0.814
2019-07-15 12:7:13.8760,0.118,-0.108,-0.867,0.882
2019-07-15 12:7:13.8790,0.149,-0.148,-0.94,0.963
2019-07-15 12:7:13.8930,0.04,-0.245,-1.046,1.075
2019-07-15 12:7:13.8990,-0.12,-0.369,-1.173,1.236
2019-07-15 12:7:13.9090,-0.227,-0.39,-0.95,1.052
2019-07-15 12:7:13.9190,-0.231,-0.28,-0.716,0.803
2019-07-15 12:7:13.9290,-0.167,-0.201,-0.621,0.674
2019-07-15 12:7:13.9390,-0.046,-0.182,-0.606,0.634
2019-07-15 12:7:13.9650,0.152,-0.25,-0.61,0.677
2019-07-15 12:7:13.9650,0.152,-0.25,-0.61,0.677
2019-07-15 12:7:13.9680,0.29,-0.259,-0.635,0.745
2019-07-15 12:7:13.9780,0.353,-0.252,-0.666,0.795
2019-07-15 12:7:13.9880,0.309,-0.291,-0.775,0.884
2019-07-15 12:7:13.9980,0.256,-0.373,-0.907,1.014
2019-07-15 12:7:14.0080,0.174,-0.379,-0.91,1.001
2019-07-15 12:7:14.0180,-0.026,-0.278,-1.094,1.129
2019-07-15 12:7:14.0280,-0.181,-0.284,-1.071,1.123
2019-07-15 12:7:14.0380,-0.163,-0.237,-0.815,0.864
2019-07-15 12:7:14.0650,0.375,-0.355,-0.522,0.734
2019-07-15 12:7:14.0650,0.375,-0.355,-0.522,0.734
2019-07-15 12:7:14.0680,0.669,-0.604,-0.842,1.233
2019-07-15 12:7:14.0780,0.129,-0.028,-1.164,1.171
2019-07-15 12:7:14.0880,0.236,-0.125,-1.119,1.15
2019-07-15 12:7:14.0970,0.161,-0.213,-1.003,1.038
2019-07-15 12:7:14.1070,0.125,-0.189,-1.053,1.077
2019-07-15 12:7:14.1170,0.071,-0.232,-1.126,1.152
2019-07-15 12:7:14.1270,-0.023,-0.32,-1.108,1.154
2019-07-15 12:7:14.1370,0.005,-0.205,-1.058,1.078
2019-07-15 12:7:14.1630,0.067,-0.16,-1.054,1.068
2019-07-15 12:7:14.1630,0.067,-0.16,-1.054,1.068
2019-07-15 12:7:14.1670,0.01,-0.238,-1.056,1.083
2019-07-15 12:7:14.1770,0.014,-0.229,-1.096,1.12
2019-07-15 12:7:14.1860,0.011,-0.214,-1.093,1.114
2019-07-15 12:7:14.1960,-0.013,-0.203,-1.091,1.11
2019-07-15 12:7:14.2060,-0.013,-0.241,-1.139,1.164
2019-07-15 12:7:14.2160,0.002,-0.058,-1.106,1.108
2019-07-15 12:7:14.2260,0.067,-0.105,-1.114,1.121
2019-07-15 12:7:14.2360,0.131,-0.175,-1.008,1.031
2019-07-15 12:7:14.2610,0.429,-0.283,-1.281,1.38
2019-07-15 12:7:14.2620,0.429,-0.283,-1.281,1.38
2019-07-15 12:7:14.2660,0.387,-0.346,-1.099,1.215
2019-07-15 12:7:14.2760,0.272,-0.202,-1.059,1.112
2019-07-15 12:7:14.2850,0.062,-0.089,-1.065,1.071
2019-07-15 12:7:14.2950,0.087,-0.309,-1.003,1.053
2019-07-15 12:7:14.3050,0.08,-0.298,-1.024,1.069
2019-07-15 12:7:14.3150,0.068,-0.38,-1.074,1.141
2019-07-15 12:7:14.3250,0.058,-0.34,-1.007,1.064
2019-07-15 12:7:14.3350,0.066,-0.371,-0.991,1.06
2019-07-15 12:7:14.3620,0.082,-0.387,-0.956,1.035
2019-07-15 12:7:14.3620,0.082,-0.387,-0.956,1.035
2019-07-15 12:7:14.3660,0.08,-0.412,-0.994,1.079
2019-07-15 12:7:14.3750,0.059,-0.399,-1.036,1.112
2019-07-15 12:7:14.3850,0.056,-0.398,-1.035,1.11
2019-07-15 12:7:14.4000,0.021,-0.378,-1.055,1.121
2019-07-15 12:7:14.4100,0.006,-0.348,-1.042,1.099
2019-07-15 12:7:14.4170,-0.007,-0.31,-1.039,1.084
2019-07-15 12:7:14.4240,0.005,-0.318,-1.059,1.106
2019-07-15 12:7:14.4340,0.007,-0.408,-1.023,1.101
2019-07-15 12:7:14.4590,0.056,-0.219,-0.823,0.853
2019-07-15 12:7:14.4600,0.056,-0.219,-0.823,0.853
2019-07-15 12:7:14.4640,0.052,-0.266,-1.033,1.068
2019-07-15 12:7:14.4740,0.029,-0.304,-1.053,1.096
2019-07-15 12:7:14.4830,0.003,-0.278,-0.869,0.912
2019-07-15 12:7:14.4940,-0.105,-0.172,-0.843,0.867
2019-07-15 12:7:14.5030,-0.226,-0.114,-0.913,0.947
2019-07-15 12:7:14.5130,-0.253,-0.082,-0.893,0.932
2019-07-15 12:7:14.5230,-0.22,-0.093,-0.808,0.843
2019-07-15 12:7:14.5330,-0.22,-0.162,-0.789,0.835
2019-07-15 12:7:14.5580,-0.267,-0.221,-1.03,1.087
2019-07-15 12:7:14.5580,-0.267,-0.221,-1.03,1.087
2019-07-15 12:7:14.5630,-0.353,-0.235,-1.077,1.157
2019-07-15 12:7:14.5730,-0.413,-0.277,-0.94,1.063
2019-07-15 12:7:14.7570,-0.359,-0.837,0.213,0.935
2019-07-15 12:7:14.7570,-0.359,-0.837,0.213,0.935
2019-07-15 12:7:14.7570,-0.359,-0.837,0.213,0.935
2019-07-15 12:7:14.7570,-0.359,-0.837,0.213,0.935
