time,gFx,gFy,gFz,gFTotal
2019-07-15 12:21:33.0940,-0.129,-0.177,-0.743,0.775
2019-07-15 12:21:33.1030,-0.008,-0.045,-0.631,0.633
2019-07-15 12:21:33.1100,0.125,0.001,-0.702,0.713
2019-07-15 12:21:33.1210,0.101,-0.11,-0.808,0.822
2019-07-15 12:21:33.1580,-0.268,-0.423,-1.146,1.251
2019-07-15 12:21:33.1640,-0.268,-0.423,-1.146,1.251
2019-07-15 12:21:33.1650,-0.268,-0.423,-1.146,1.251
2019-07-15 12:21:33.1670,-0.268,-0.423,-1.146,1.251
2019-07-15 12:21:33.1760,-0.204,-0.469,-0.953,1.082
2019-07-15 12:21:33.1830,-0.204,-0.469,-0.953,1.082
2019-07-15 12:21:33.1930,-0.153,-0.468,-0.931,1.053
2019-07-15 12:21:33.2010,-0.107,-0.463,-0.839,0.964
2019-07-15 12:21:33.2090,-0.102,-0.345,-0.592,0.693
2019-07-15 12:21:33.2180,-0.086,-0.316,-0.48,0.581
2019-07-15 12:21:33.2590,0.206,-0.496,-0.529,0.754
2019-07-15 12:21:33.2640,0.206,-0.496,-0.529,0.754
2019-07-15 12:21:33.2660,0.063,-0.426,-0.654,0.783
2019-07-15 12:21:33.2680,0.063,-0.426,-0.654,0.783
2019-07-15 12:21:33.2770,0.019,-0.233,-0.754,0.789
2019-07-15 12:21:33.2800,0.019,-0.233,-0.754,0.789
2019-07-15 12:21:33.2920,0.061,-0.194,-0.835,0.859
2019-07-15 12:21:33.3000,0.058,-0.274,-0.864,0.908
2019-07-15 12:21:33.3080,-0.001,-0.336,-0.888,0.949
2019-07-15 12:21:33.3170,-0.088,-0.294,-0.939,0.988
2019-07-15 12:21:33.3560,-0.129,-0.282,-1.095,1.138
2019-07-15 12:21:33.3610,-0.129,-0.282,-1.095,1.138
2019-07-15 12:21:33.3630,-0.129,-0.282,-1.095,1.138
2019-07-15 12:21:33.3670,-0.117,-0.245,-1.03,1.065
2019-07-15 12:21:33.3730,-0.117,-0.245,-1.03,1.065
2019-07-15 12:21:33.3810,-0.065,-0.249,-0.932,0.967
2019-07-15 12:21:33.3910,-0.021,-0.247,-0.814,0.851
2019-07-15 12:21:33.3980,0.024,-0.24,-0.717,0.756
2019-07-15 12:21:33.4060,0.062,-0.245,-0.7,0.744
2019-07-15 12:21:33.4150,0.171,-0.279,-0.844,0.905
2019-07-15 12:21:33.4550,0.125,-0.395,-0.771,0.875
2019-07-15 12:21:33.4600,0.125,-0.395,-0.771,0.875
2019-07-15 12:21:33.4610,0.125,-0.395,-0.771,0.875
2019-07-15 12:21:33.4650,0.016,-0.325,-1.019,1.07
2019-07-15 12:21:33.4720,0.016,-0.325,-1.019,1.07
2019-07-15 12:21:33.4790,-0.074,-0.36,-1.079,1.14
2019-07-15 12:21:33.4900,0.014,-0.336,-1.078,1.129
2019-07-15 12:21:33.4980,0.074,-0.333,-1.037,1.092
2019-07-15 12:21:33.5070,0.072,-0.375,-0.971,1.043
2019-07-15 12:21:33.5140,0.049,-0.404,-0.957,1.04
2019-07-15 12:21:33.5550,0.07,-0.411,-0.985,1.07
2019-07-15 12:21:33.5600,0.07,-0.411,-0.985,1.07
2019-07-15 12:21:33.5610,0.07,-0.411,-0.985,1.07
2019-07-15 12:21:33.5630,0.085,-0.407,-1.02,1.101
2019-07-15 12:21:33.5720,0.085,-0.407,-1.02,1.101
2019-07-15 12:21:33.5770,0.105,-0.419,-1.03,1.117
2019-07-15 12:21:33.5890,0.089,-0.386,-1.007,1.082
2019-07-15 12:21:33.5970,0.078,-0.342,-0.987,1.047
2019-07-15 12:21:33.6050,0.076,-0.359,-0.964,1.031
2019-07-15 12:21:33.6130,0.078,-0.389,-0.965,1.043
2019-07-15 12:21:33.6530,0.09,-0.398,-0.959,1.042
2019-07-15 12:21:33.6580,0.09,-0.398,-0.959,1.042
2019-07-15 12:21:33.6600,0.09,-0.398,-0.959,1.042
2019-07-15 12:21:33.6630,0.093,-0.396,-0.967,1.049
2019-07-15 12:21:33.6690,0.093,-0.396,-0.967,1.049
2019-07-15 12:21:33.6780,0.053,-0.407,-1.007,1.087
2019-07-15 12:21:33.6880,0.051,-0.195,-0.996,1.016
2019-07-15 12:21:33.6960,0.152,-0.305,-0.949,1.008
2019-07-15 12:21:33.7040,0.163,-0.495,-0.94,1.075
2019-07-15 12:21:33.7130,0.151,-0.444,-0.971,1.078
2019-07-15 12:21:33.7520,0.045,-0.395,-0.966,1.045
2019-07-15 12:21:33.7580,0.045,-0.395,-0.966,1.045
2019-07-15 12:21:33.7590,0.045,-0.395,-0.966,1.045
2019-07-15 12:21:33.7620,0.051,-0.379,-0.975,1.047
2019-07-15 12:21:33.7680,0.051,-0.379,-0.975,1.047
2019-07-15 12:21:33.7770,0.056,-0.371,-0.956,1.027
2019-07-15 12:21:33.7880,0.052,-0.364,-0.942,1.011
2019-07-15 12:21:33.7950,0.038,-0.367,-0.931,1.001
2019-07-15 12:21:33.8040,0.025,-0.364,-0.963,1.03
2019-07-15 12:21:33.8110,0.017,-0.36,-0.959,1.024
2019-07-15 12:21:33.8510,0.066,-0.337,-0.959,1.019
2019-07-15 12:21:33.8580,0.053,-0.328,-0.954,1.01
2019-07-15 12:21:33.8590,0.053,-0.328,-0.954,1.01
2019-07-15 12:21:33.8630,0.033,-0.332,-0.968,1.024
2019-07-15 12:21:33.8700,0.033,-0.332,-0.968,1.024
2019-07-15 12:21:33.8780,0.024,-0.337,-0.966,1.023
2019-07-15 12:21:33.8860,0.027,-0.333,-0.947,1.004
2019-07-15 12:21:33.8940,0.039,-0.334,-0.941,0.999
2019-07-15 12:21:33.9020,0.045,-0.328,-0.929,0.986
2019-07-15 12:21:33.9110,0.062,-0.328,-0.924,0.982
2019-07-15 12:21:33.9490,0.062,-0.313,-0.922,0.976
2019-07-15 12:21:33.9570,0.062,-0.313,-0.922,0.976
2019-07-15 12:21:33.9580,0.062,-0.313,-0.922,0.976
2019-07-15 12:21:33.9610,0.035,-0.309,-0.918,0.969
2019-07-15 12:21:33.9670,0.035,-0.309,-0.918,0.969
2019-07-15 12:21:33.9760,-0.003,-0.323,-0.918,0.973
2019-07-15 12:21:33.9850,-0.046,-0.342,-0.927,0.989
2019-07-15 12:21:33.9920,-0.063,-0.389,-0.89,0.973
2019-07-15 12:21:34.0000,-0.046,-0.394,-0.913,0.995
2019-07-15 12:21:34.0100,-0.044,-0.368,-0.934,1.005
2019-07-15 12:21:34.0490,0.02,-0.366,-0.92,0.99
2019-07-15 12:21:34.0560,0.02,-0.366,-0.92,0.99
2019-07-15 12:21:34.0570,0.02,-0.366,-0.92,0.99
2019-07-15 12:21:34.0610,0.027,-0.358,-0.935,1.002
2019-07-15 12:21:34.0660,0.027,-0.358,-0.935,1.002
2019-07-15 12:21:34.0750,0.031,-0.359,-0.914,0.982
2019-07-15 12:21:34.0830,0.039,-0.351,-0.899,0.966
2019-07-15 12:21:34.0920,0.031,-0.303,-0.931,0.98
2019-07-15 12:21:34.0990,-0.001,-0.323,-0.922,0.977
2019-07-15 12:21:34.1080,-0.028,-0.338,-0.947,1.006
2019-07-15 12:21:34.1480,-0.07,-0.341,-0.915,0.979
2019-07-15 12:21:34.1550,-0.07,-0.341,-0.915,0.979
2019-07-15 12:21:34.1560,-0.07,-0.341,-0.915,0.979
2019-07-15 12:21:34.1600,-0.057,-0.333,-0.911,0.972
2019-07-15 12:21:34.1650,-0.057,-0.333,-0.911,0.972
2019-07-15 12:21:34.1740,-0.048,-0.312,-0.925,0.977
2019-07-15 12:21:34.1820,-0.042,-0.321,-0.897,0.954
2019-07-15 12:21:34.1910,-0.042,-0.329,-0.898,0.957
2019-07-15 12:21:34.1980,-0.045,-0.293,-0.891,0.939
2019-07-15 12:21:34.2080,-0.049,-0.324,-0.86,0.92
2019-07-15 12:21:34.2470,-0.071,-0.324,-0.893,0.953
2019-07-15 12:21:34.2540,-0.071,-0.324,-0.893,0.953
2019-07-15 12:21:34.2560,-0.071,-0.324,-0.893,0.953
2019-07-15 12:21:34.2590,-0.07,-0.339,-0.923,0.986
2019-07-15 12:21:34.2650,-0.07,-0.339,-0.923,0.986
2019-07-15 12:21:34.2740,-0.043,-0.353,-0.921,0.987
2019-07-15 12:21:34.2810,-0.027,-0.362,-0.913,0.983
2019-07-15 12:21:34.2900,-0.006,-0.376,-0.871,0.949
2019-07-15 12:21:34.2970,0.007,-0.363,-0.876,0.948
2019-07-15 12:21:34.3070,-0.004,-0.352,-0.9,0.966
2019-07-15 12:21:34.3460,-0.029,-0.329,-0.909,0.967
2019-07-15 12:21:34.3520,-0.029,-0.329,-0.909,0.967
2019-07-15 12:21:34.3540,-0.029,-0.329,-0.909,0.967
2019-07-15 12:21:34.3580,-0.047,-0.315,-0.922,0.975
2019-07-15 12:21:34.3640,-0.047,-0.315,-0.922,0.975
2019-07-15 12:21:34.3720,-0.057,-0.39,-0.893,0.976
2019-07-15 12:21:34.3800,-0.055,-0.407,-0.877,0.968
2019-07-15 12:21:34.3890,-0.041,-0.429,-0.844,0.948
2019-07-15 12:21:34.3960,-0.042,-0.433,-0.836,0.942
2019-07-15 12:21:34.4060,-0.05,-0.428,-0.821,0.927
2019-07-15 12:21:34.4460,-0.071,-0.438,-0.908,1.011
2019-07-15 12:21:34.4510,-0.071,-0.438,-0.908,1.011
2019-07-15 12:21:34.4530,-0.071,-0.438,-0.908,1.011
2019-07-15 12:21:34.4580,-0.085,-0.44,-0.906,1.011
2019-07-15 12:21:34.4660,-0.106,-0.424,-0.896,0.997
2019-07-15 12:21:34.4730,-0.106,-0.424,-0.896,0.997
2019-07-15 12:21:34.4870,-0.118,-0.388,-0.913,0.999
2019-07-15 12:21:34.5100,-0.174,-0.326,-0.988,1.055
2019-07-15 12:21:34.5110,-0.174,-0.326,-0.988,1.055
2019-07-15 12:21:34.5130,-0.174,-0.326,-0.988,1.055
2019-07-15 12:21:34.5490,-0.305,-0.333,-1.045,1.138
2019-07-15 12:21:34.5590,-0.333,-0.338,-1.068,1.169
2019-07-15 12:21:34.5600,-0.333,-0.338,-1.068,1.169
2019-07-15 12:21:34.5610,-0.333,-0.338,-1.068,1.169
2019-07-15 12:21:34.5660,-0.351,-0.354,-1.095,1.203
2019-07-15 12:21:34.5780,-0.362,-0.364,-1.108,1.221
2019-07-15 12:21:34.5890,-0.378,-0.369,-1.113,1.232
2019-07-15 12:21:34.5960,-0.387,-0.371,-1.094,1.218
2019-07-15 12:21:34.5990,-0.387,-0.371,-1.094,1.218
2019-07-15 12:21:34.6080,-0.399,-0.37,-1.076,1.206
2019-07-15 12:21:34.6210,-0.428,-0.382,-1.041,1.189
2019-07-15 12:21:34.6300,-0.441,-0.382,-0.981,1.141
2019-07-15 12:21:34.6630,-0.395,-0.403,-0.784,0.966
2019-07-15 12:21:34.6640,-0.395,-0.403,-0.784,0.966
2019-07-15 12:21:34.6650,-0.395,-0.403,-0.784,0.966
2019-07-15 12:21:34.6810,-0.395,-0.403,-0.784,0.966
2019-07-15 12:21:34.8800,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8820,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8830,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8840,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8850,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8870,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8880,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8890,-0.303,-0.411,-0.859,0.999
2019-07-15 12:21:34.8910,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8920,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8930,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8940,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8960,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8970,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8980,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.8990,-0.301,-0.405,-0.86,0.997
2019-07-15 12:21:34.9000,-0.293,-0.404,-0.85,0.986
2019-07-15 12:21:34.9020,-0.293,-0.404,-0.85,0.986
2019-07-15 12:21:34.9030,-0.293,-0.404,-0.85,0.986
2019-07-15 12:21:34.9050,-0.293,-0.404,-0.85,0.986
2019-07-15 12:21:34.9050,-0.293,-0.404,-0.85,0.986
2019-07-15 12:21:34.9140,-0.294,-0.397,-0.848,0.981
2019-07-15 12:21:34.9150,-0.294,-0.397,-0.848,0.981
2019-07-15 12:21:34.9160,-0.294,-0.397,-0.848,0.981
2019-07-15 12:21:34.9180,-0.294,-0.397,-0.848,0.981
2019-07-15 12:21:34.9250,-0.292,-0.386,-0.831,0.962
2019-07-15 12:22:31.7760,-0.289,-0.381,-0.816,0.946
2019-07-15 12:22:31.8640,-0.236,-0.272,-0.85,0.923
2019-07-15 12:22:31.8660,-0.334,-0.309,-0.868,0.98
2019-07-15 12:22:31.8680,-0.334,-0.309,-0.868,0.98
2019-07-15 12:22:31.8930,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.8960,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9010,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9160,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9300,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9350,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9380,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9400,0.637,-0.828,0.247,1.073
2019-07-15 12:22:31.9430,0.818,-0.828,0.247,1.073
2019-07-15 12:22:31.9450,0.867,-0.993,0.311,1.354
2019-07-15 12:22:31.9470,0.453,-0.932,0.574,1.185
2019-07-15 12:22:31.9480,0.103,-0.857,0.336,0.926
2019-07-15 12:22:31.9490,0.214,-0.867,0.341,0.956
2019-07-15 12:22:31.9600,0.095,-0.113,-1.044,1.054
2019-07-15 12:22:31.9650,0.069,-0.113,-1.067,1.075
2019-07-15 12:22:31.9670,0.069,-0.113,-1.067,1.075
2019-07-15 12:22:31.9700,0.069,-0.113,-1.067,1.075
2019-07-15 12:22:31.9710,0.069,-0.113,-1.067,1.075
2019-07-15 12:22:31.9720,0.069,-0.113,-1.067,1.075
2019-07-15 12:22:31.9750,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9770,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9790,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9800,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9810,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9820,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9840,0.042,-0.12,-1.085,1.092
2019-07-15 12:22:31.9900,0.031,-0.127,-1.077,1.085
2019-07-15 12:22:31.9920,0.031,-0.127,-1.077,1.085
2019-07-15 12:22:31.9960,0.013,-0.137,-1.052,1.061
2019-07-15 12:22:31.9970,0.013,-0.137,-1.052,1.061
2019-07-15 12:22:31.9980,0.013,-0.137,-1.052,1.061
2019-07-15 12:22:32.0000,0.013,-0.137,-1.052,1.061
2019-07-15 12:22:32.0050,-0.008,-0.147,-1.026,1.037
2019-07-15 12:22:32.0060,-0.008,-0.147,-1.026,1.037
2019-07-15 12:22:32.0080,-0.008,-0.147,-1.026,1.037
2019-07-15 12:22:32.0090,-0.008,-0.147,-1.026,1.037
2019-07-15 12:22:32.0110,-0.008,-0.147,-1.026,1.037
2019-07-15 12:22:32.0120,-0.008,-0.147,-1.026,1.037
2019-07-15 12:22:32.0140,-0.013,-0.151,-0.985,0.997
2019-07-15 12:22:32.0150,-0.013,-0.151,-0.985,0.997
2019-07-15 12:22:32.0170,-0.013,-0.151,-0.985,0.997
2019-07-15 12:22:32.0180,-0.013,-0.151,-0.985,0.997
2019-07-15 12:22:32.0200,-0.013,-0.151,-0.985,0.997
2019-07-15 12:22:32.0220,-0.013,-0.151,-0.985,0.997
2019-07-15 12:22:32.0240,-0.006,-0.171,-0.938,0.953
2019-07-15 12:22:32.0260,-0.006,-0.171,-0.938,0.953
2019-07-15 12:22:32.0280,-0.006,-0.171,-0.938,0.953
2019-07-15 12:22:32.0290,-0.006,-0.171,-0.938,0.953
2019-07-15 12:22:32.0310,-0.006,-0.171,-0.938,0.953
2019-07-15 12:22:32.0320,-0.006,-0.171,-0.938,0.953
2019-07-15 12:22:32.0340,0.006,-0.187,-0.899,0.918
2019-07-15 12:22:32.0360,0.006,-0.187,-0.899,0.918
2019-07-15 12:22:32.0370,0.006,-0.187,-0.899,0.918
2019-07-15 12:22:32.0400,0.006,-0.187,-0.899,0.918
2019-07-15 12:22:32.0410,0.006,-0.187,-0.899,0.918
2019-07-15 12:22:32.0440,0.005,-0.204,-0.858,0.882
2019-07-15 12:22:32.0480,0.005,-0.204,-0.858,0.882
2019-07-15 12:22:32.0510,0.005,-0.204,-0.858,0.882
2019-07-15 12:22:32.0550,-0.002,-0.219,-0.816,0.845
2019-07-15 12:22:32.0600,-0.002,-0.219,-0.816,0.845
2019-07-15 12:22:32.0610,-0.002,-0.219,-0.816,0.845
2019-07-15 12:22:32.0620,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0640,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0650,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0670,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0680,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0700,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0710,-0.0,-0.231,-0.795,0.828
2019-07-15 12:22:32.0730,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0750,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0760,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0770,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0780,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0790,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0800,0.009,-0.242,-0.788,0.824
2019-07-15 12:22:32.0820,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0840,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0850,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0860,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0870,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0890,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0900,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0910,0.027,-0.252,-0.781,0.821
2019-07-15 12:22:32.0920,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.0940,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.0950,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.0960,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.0970,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.0980,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.0990,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.1000,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.1050,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.1060,0.036,-0.258,-0.777,0.82
2019-07-15 12:22:32.1080,0.044,-0.264,-0.775,0.82
2019-07-15 12:22:32.1100,0.044,-0.264,-0.775,0.82
2019-07-15 12:22:32.1110,0.044,-0.264,-0.775,0.82
2019-07-15 12:22:32.1120,0.046,-0.267,-0.773,0.819
2019-07-15 12:22:32.1130,0.046,-0.267,-0.773,0.819
2019-07-15 12:22:32.1140,0.046,-0.267,-0.773,0.819
2019-07-15 12:22:32.1160,0.046,-0.267,-0.773,0.819
2019-07-15 12:22:32.1170,0.046,-0.267,-0.773,0.819
2019-07-15 12:22:32.1240,0.043,-0.268,-0.779,0.825
2019-07-15 12:22:32.1250,0.043,-0.268,-0.779,0.825
2019-07-15 12:22:32.1270,0.043,-0.268,-0.779,0.825
2019-07-15 12:22:32.1280,0.043,-0.268,-0.779,0.825
2019-07-15 12:22:32.1290,0.043,-0.268,-0.779,0.825
2019-07-15 12:22:32.1300,0.043,-0.268,-0.779,0.825
2019-07-15 12:22:32.1320,0.043,-0.261,-0.799,0.842
2019-07-15 12:22:32.1330,0.043,-0.261,-0.799,0.842
2019-07-15 12:22:32.1350,0.043,-0.261,-0.799,0.842
2019-07-15 12:22:32.1360,0.043,-0.261,-0.799,0.842
2019-07-15 12:22:32.1380,0.043,-0.261,-0.799,0.842
2019-07-15 12:22:32.1390,0.043,-0.261,-0.799,0.842
2019-07-15 12:22:32.1410,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1420,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1440,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1450,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1460,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1470,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1490,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1500,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1510,0.041,-0.26,-0.819,0.86
2019-07-15 12:22:32.1530,0.039,-0.257,-0.835,0.875
2019-07-15 12:22:32.1540,0.039,-0.257,-0.835,0.875
2019-07-15 12:22:32.1560,0.039,-0.257,-0.835,0.875
2019-07-15 12:22:32.1570,0.039,-0.257,-0.835,0.875
2019-07-15 12:22:32.1590,0.039,-0.257,-0.835,0.875
2019-07-15 12:22:32.1600,0.039,-0.257,-0.835,0.875
2019-07-15 12:22:32.1620,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1630,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1640,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1650,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1660,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1670,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1680,0.043,-0.262,-0.834,0.875
2019-07-15 12:22:32.1720,0.067,-0.279,-0.833,0.881
2019-07-15 12:22:32.1740,0.067,-0.279,-0.833,0.881
2019-07-15 12:22:32.1760,0.067,-0.279,-0.833,0.881
2019-07-15 12:22:32.1770,0.067,-0.279,-0.833,0.881
2019-07-15 12:22:32.1780,0.067,-0.279,-0.833,0.881
2019-07-15 12:22:32.1800,0.067,-0.279,-0.833,0.881
2019-07-15 12:22:32.1810,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1830,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1840,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1860,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1870,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1880,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1900,0.082,-0.278,-0.852,0.9
2019-07-15 12:22:32.1910,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.1930,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.1940,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.1950,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.1970,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.1980,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.1990,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2000,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2020,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2030,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2050,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2060,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2070,0.075,-0.272,-0.819,0.866
2019-07-15 12:22:32.2090,0.059,-0.285,-0.839,0.888
2019-07-15 12:22:32.2110,0.059,-0.285,-0.839,0.888
2019-07-15 12:22:32.2120,0.059,-0.31,-0.915,0.968
2019-07-15 12:22:32.2140,0.059,-0.31,-0.915,0.968
2019-07-15 12:22:32.2150,0.059,-0.31,-0.915,0.968
2019-07-15 12:22:32.2160,0.059,-0.31,-0.915,0.968
2019-07-15 12:22:32.2180,0.059,-0.31,-0.915,0.968
2019-07-15 12:22:32.2190,0.059,-0.31,-0.915,0.968
2019-07-15 12:22:32.2210,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2230,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2250,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2260,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2270,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2280,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2290,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2300,0.081,-0.354,-0.983,1.048
2019-07-15 12:22:32.2320,0.076,-0.408,-0.996,1.079
2019-07-15 12:22:32.2330,0.076,-0.408,-0.996,1.079
2019-07-15 12:22:32.2340,0.076,-0.408,-0.996,1.079
2019-07-15 12:22:32.2370,0.076,-0.408,-0.996,1.079
2019-07-15 12:22:32.2380,0.076,-0.408,-0.996,1.079
2019-07-15 12:22:32.2400,0.076,-0.408,-0.996,1.079
2019-07-15 12:22:32.2410,0.025,-0.414,-0.973,1.058
2019-07-15 12:22:32.2430,0.025,-0.414,-0.973,1.058
2019-07-15 12:22:32.2440,0.025,-0.414,-0.973,1.058
