time,gFx,gFy,gFz,gFTotal
2019-07-15 16:57:51.2230,0.023,-0.023,-0.94,0.941
2019-07-15 16:57:51.2240,0.023,-0.023,-0.94,0.941
2019-07-15 16:57:51.2250,0.023,-0.023,-0.94,0.941
2019-07-15 16:57:51.2420,-0.016,-0.111,-1.058,1.064
2019-07-15 16:57:51.2460,-0.016,-0.111,-1.058,1.064
2019-07-15 16:57:51.2470,-0.016,-0.111,-1.058,1.064
2019-07-15 16:57:51.2550,-0.078,-0.124,-1.113,1.123
2019-07-15 16:57:51.2630,0.046,-0.192,-1.095,1.113
2019-07-15 16:57:51.2710,0.001,-0.204,-1.041,1.061
2019-07-15 16:57:51.2860,-0.057,-0.147,-0.974,0.987
2019-07-15 16:57:51.2940,-0.098,-0.091,-0.907,0.917
2019-07-15 16:57:51.3160,-0.128,-0.09,-0.846,0.86
2019-07-15 16:57:51.3170,-0.128,-0.09,-0.846,0.86
2019-07-15 16:57:51.3240,-0.104,-0.105,-0.865,0.878
2019-07-15 16:57:51.3360,-0.072,-0.072,-0.89,0.896
2019-07-15 16:57:51.3400,-0.02,-0.043,-0.899,0.9
2019-07-15 16:57:51.3500,0.037,-0.051,-0.926,0.928
2019-07-15 16:57:51.3600,0.104,-0.088,-0.994,1.003
2019-07-15 16:57:51.3700,0.164,-0.149,-1.049,1.072
2019-07-15 16:57:51.3850,0.323,-0.177,-1.072,1.134
2019-07-15 16:57:51.3930,0.477,-0.152,-1.048,1.161
2019-07-15 16:57:51.4150,0.266,-0.09,-0.929,0.971
2019-07-15 16:57:51.4150,0.266,-0.09,-0.929,0.971
2019-07-15 16:57:51.4230,0.239,-0.127,-0.943,0.981
2019-07-15 16:57:51.4350,0.179,-0.129,-0.962,0.987
2019-07-15 16:57:51.4400,0.159,-0.137,-0.979,1.001
2019-07-15 16:57:51.4500,0.156,-0.124,-0.985,1.005
2019-07-15 16:57:51.4600,0.166,-0.108,-0.975,0.995
2019-07-15 16:57:51.4690,0.143,-0.094,-0.973,0.988
2019-07-15 16:57:51.4830,0.125,-0.149,-0.992,1.011
2019-07-15 16:57:51.4910,0.118,-0.187,-0.99,1.014
2019-07-15 16:57:51.5100,0.169,-0.239,-0.991,1.033
2019-07-15 16:57:51.5110,0.169,-0.239,-0.991,1.033
2019-07-15 16:57:51.5230,0.139,-0.254,-0.966,1.008
2019-07-15 16:57:51.5340,0.108,-0.247,-0.971,1.008
2019-07-15 16:57:51.5390,0.092,-0.24,-0.938,0.973
2019-07-15 16:57:51.5490,0.097,-0.233,-0.914,0.948
2019-07-15 16:57:51.5590,0.088,-0.223,-0.926,0.957
2019-07-15 16:57:51.5690,0.086,-0.225,-0.969,0.998
2019-07-15 16:57:51.5820,0.109,-0.236,-1.014,1.047
2019-07-15 16:57:51.5950,0.123,-0.243,-1.032,1.067
2019-07-15 16:57:51.6090,0.104,-0.22,-1.097,1.124
2019-07-15 16:57:51.6100,0.104,-0.22,-1.097,1.124
2019-07-15 16:57:51.6220,0.074,-0.206,-1.066,1.088
2019-07-15 16:57:51.6340,0.053,-0.193,-1.016,1.036
2019-07-15 16:57:51.6380,0.031,-0.193,-0.965,0.985
2019-07-15 16:57:51.6480,0.035,-0.209,-0.973,0.996
2019-07-15 16:57:51.6580,0.054,-0.245,-0.969,1.001
2019-07-15 16:57:51.6680,0.065,-0.265,-0.954,0.992
2019-07-15 16:57:51.6820,0.09,-0.278,-0.967,1.01
2019-07-15 16:57:51.6940,0.101,-0.287,-0.975,1.021
2019-07-15 16:57:51.7090,0.1,-0.284,-1.037,1.08
2019-07-15 16:57:51.7090,0.1,-0.284,-1.037,1.08
2019-07-15 16:57:51.7210,0.097,-0.278,-1.022,1.064
2019-07-15 16:57:51.7320,0.082,-0.291,-0.999,1.044
2019-07-15 16:57:51.7370,0.058,-0.336,-0.997,1.054
2019-07-15 16:57:51.7470,0.078,-0.346,-1.0,1.061
2019-07-15 16:57:51.7570,0.047,-0.315,-1.081,1.127
2019-07-15 16:57:51.7670,0.031,-0.267,-1.031,1.065
2019-07-15 16:57:51.7810,0.042,-0.323,-0.913,0.969
2019-07-15 16:57:51.7890,0.046,-0.385,-0.83,0.916
2019-07-15 16:57:51.8070,0.002,-0.442,-0.89,0.994
2019-07-15 16:57:51.8090,0.002,-0.442,-0.89,0.994
2019-07-15 16:57:51.8200,-0.05,-0.396,-0.876,0.963
2019-07-15 16:57:51.8320,-0.064,-0.34,-0.872,0.938
2019-07-15 16:57:51.8360,-0.054,-0.321,-0.85,0.91
2019-07-15 16:57:51.8460,-0.05,-0.326,-0.813,0.877
2019-07-15 16:57:51.8560,-0.043,-0.339,-0.771,0.843
2019-07-15 16:57:51.8660,0.056,-0.369,-0.69,0.784
2019-07-15 16:57:51.8810,0.291,-0.433,-0.694,0.868
2019-07-15 16:57:51.8890,0.207,-0.408,-0.871,0.984
2019-07-15 16:57:51.9080,-0.004,-0.323,-0.816,0.878
2019-07-15 16:57:51.9090,-0.004,-0.323,-0.816,0.878
2019-07-15 16:57:51.9200,-0.028,-0.363,-0.826,0.903
2019-07-15 16:57:51.9300,-0.04,-0.407,-0.875,0.966
2019-07-15 16:57:51.9360,-0.036,-0.428,-0.886,0.985
2019-07-15 16:57:51.9450,-0.038,-0.425,-0.915,1.01
2019-07-15 16:57:51.9550,-0.047,-0.405,-0.905,0.993
2019-07-15 16:57:51.9650,-0.044,-0.377,-0.877,0.956
2019-07-15 16:57:51.9800,-0.034,-0.362,-0.847,0.922
2019-07-15 16:57:51.9880,-0.014,-0.376,-0.838,0.919
2019-07-15 16:57:52.0060,-0.031,-0.391,-0.901,0.983
2019-07-15 16:57:52.0070,-0.031,-0.391,-0.901,0.983
2019-07-15 16:57:52.0190,-0.013,-0.379,-0.878,0.956
2019-07-15 16:57:52.0300,0.008,-0.367,-0.879,0.953
2019-07-15 16:57:52.0350,0.028,-0.397,-0.89,0.975
2019-07-15 16:57:52.0440,0.057,-0.402,-0.893,0.981
2019-07-15 16:57:52.0540,0.089,-0.359,-0.895,0.968
2019-07-15 16:57:52.0640,0.098,-0.369,-0.924,1.0
2019-07-15 16:57:52.0790,0.086,-0.367,-0.914,0.989
2019-07-15 16:57:52.0870,0.096,-0.355,-0.933,1.003
2019-07-15 16:57:52.1060,0.083,-0.377,-0.958,1.033
2019-07-15 16:57:52.1070,0.083,-0.377,-0.958,1.033
2019-07-15 16:57:52.1180,0.065,-0.401,-0.985,1.065
2019-07-15 16:57:52.1290,0.063,-0.369,-0.959,1.029
2019-07-15 16:57:52.1340,0.042,-0.376,-0.942,1.015
2019-07-15 16:57:52.1440,-0.003,-0.437,-0.928,1.026
2019-07-15 16:57:52.1530,-0.018,-0.404,-0.865,0.955
2019-07-15 16:57:52.1630,0.002,-0.425,-0.885,0.982
2019-07-15 16:57:52.1780,0.012,-0.421,-0.896,0.99
2019-07-15 16:57:52.1860,0.005,-0.407,-0.904,0.991
2019-07-15 16:57:52.2050,-0.041,-0.431,-0.919,1.016
2019-07-15 16:57:52.2060,-0.041,-0.431,-0.919,1.016
2019-07-15 16:57:52.2180,-0.066,-0.442,-0.909,1.013
2019-07-15 16:57:52.2270,-0.085,-0.466,-0.909,1.025
2019-07-15 16:57:52.2330,-0.095,-0.484,-0.897,1.024
2019-07-15 16:57:52.2550,-0.093,-0.429,-0.91,1.01
2019-07-15 16:57:52.2560,-0.093,-0.429,-0.91,1.01
2019-07-15 16:57:52.2630,-0.063,-0.435,-0.933,1.031
2019-07-15 16:57:52.2770,-0.046,-0.435,-0.944,1.04
2019-07-15 16:57:52.2900,-0.041,-0.426,-0.925,1.019
2019-07-15 16:57:52.3090,-0.049,-0.432,-0.906,1.005
2019-07-15 16:57:52.3100,-0.049,-0.432,-0.906,1.005
2019-07-15 16:57:52.3180,-0.044,-0.434,-0.892,0.993
2019-07-15 16:57:52.3340,-0.112,-0.332,-0.728,0.808
2019-07-15 16:57:52.3380,-0.112,-0.332,-0.728,0.808
2019-07-15 16:57:52.3430,-0.038,-0.525,-0.846,0.996
2019-07-15 16:57:52.3520,-0.043,-0.572,-0.926,1.089
2019-07-15 16:57:52.3620,-0.041,-0.525,-0.937,1.075
2019-07-15 16:57:52.3760,-0.024,-0.471,-0.922,1.036
2019-07-15 16:57:52.3840,-0.029,-0.427,-0.967,1.057
2019-07-15 16:57:52.4040,-0.172,-0.567,-1.02,1.18
2019-07-15 16:57:52.4050,-0.172,-0.567,-1.02,1.18
2019-07-15 16:57:52.4160,-0.212,-0.628,-0.945,1.154
2019-07-15 16:57:52.4250,-0.185,-0.639,-0.848,1.078
2019-07-15 16:57:52.4310,-0.169,-0.608,-0.829,1.042
2019-07-15 16:57:52.6060,-0.338,-0.712,-0.308,0.846
2019-07-15 16:57:52.6070,-0.338,-0.712,-0.308,0.846
2019-07-15 16:57:52.6090,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6100,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6120,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6120,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6130,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6140,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6150,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6160,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6170,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6170,-0.441,-0.72,-0.459,0.961
2019-07-15 16:57:52.6190,-0.478,-0.686,-0.617,1.039
2019-07-15 16:57:52.6200,-0.478,-0.686,-0.617,1.039
2019-07-15 16:57:52.6210,-0.478,-0.686,-0.617,1.039
2019-07-15 16:57:52.6210,-0.478,-0.686,-0.617,1.039
2019-07-15 16:57:52.6220,-0.478,-0.686,-0.617,1.039
2019-07-15 16:57:52.6310,-0.423,-0.621,-0.512,0.909
2019-07-15 16:57:52.6320,-0.423,-0.621,-0.512,0.909
2019-07-15 16:57:52.6330,-0.423,-0.621,-0.512,0.909
2019-07-15 16:59:09.4100,-0.424,-0.457,-0.497,0.797
2019-07-15 16:59:09.4110,-0.424,-0.457,-0.497,0.797
2019-07-15 16:59:09.6000,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6020,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6070,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6090,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6110,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6130,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6140,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6150,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.6170,0.103,-0.015,-1.001,1.006
2019-07-15 16:59:09.7190,0.066,-0.09,-0.907,0.914
2019-07-15 16:59:09.7220,0.066,-0.09,-0.907,0.914
2019-07-15 16:59:09.7330,0.023,-0.074,-0.92,0.923
2019-07-15 16:59:09.7510,-0.025,-0.069,-1.018,1.021
2019-07-15 16:59:09.7530,-0.025,-0.069,-1.018,1.021
2019-07-15 16:59:09.7560,-0.045,-0.142,-1.262,1.271
2019-07-15 16:59:09.7620,-0.045,-0.142,-1.262,1.271
2019-07-15 16:59:09.7630,-0.045,-0.142,-1.262,1.271
2019-07-15 16:59:09.7670,-0.051,-0.19,-1.288,1.303
2019-07-15 16:59:09.7700,-0.051,-0.19,-1.288,1.303
2019-07-15 16:59:09.7710,-0.051,-0.19,-1.288,1.303
2019-07-15 16:59:09.7730,-0.051,-0.19,-1.288,1.303
2019-07-15 16:59:09.7770,-0.098,-0.232,-1.131,1.159
2019-07-15 16:59:09.7800,-0.098,-0.232,-1.131,1.159
2019-07-15 16:59:09.7840,-0.098,-0.232,-1.131,1.159
2019-07-15 16:59:09.7850,-0.098,-0.232,-1.131,1.159
2019-07-15 16:59:09.7870,-0.113,-0.23,-1.047,1.078
2019-07-15 16:59:09.7890,-0.113,-0.23,-1.047,1.078
2019-07-15 16:59:09.7920,-0.113,-0.23,-1.047,1.078
2019-07-15 16:59:09.7930,-0.113,-0.23,-1.047,1.078
2019-07-15 16:59:09.7950,-0.113,-0.23,-1.047,1.078
2019-07-15 16:59:09.8010,-0.091,-0.17,-1.026,1.044
2019-07-15 16:59:09.8020,-0.091,-0.17,-1.026,1.044
2019-07-15 16:59:09.8030,-0.091,-0.17,-1.026,1.044
2019-07-15 16:59:09.8060,-0.053,-0.138,-1.028,1.039
2019-07-15 16:59:09.8100,-0.053,-0.138,-1.028,1.039
2019-07-15 16:59:09.8110,-0.053,-0.138,-1.028,1.039
2019-07-15 16:59:09.8130,-0.053,-0.138,-1.028,1.039
2019-07-15 16:59:09.8180,-0.041,-0.152,-1.04,1.052
2019-07-15 16:59:09.8190,-0.041,-0.152,-1.04,1.052
2019-07-15 16:59:09.8210,-0.041,-0.152,-1.04,1.052
2019-07-15 16:59:09.8220,-0.041,-0.152,-1.04,1.052
2019-07-15 16:59:09.8250,-0.041,-0.152,-1.04,1.052
2019-07-15 16:59:09.8260,-0.037,-0.197,-1.058,1.077
2019-07-15 16:59:09.8280,-0.037,-0.197,-1.058,1.077
2019-07-15 16:59:09.8290,-0.037,-0.197,-1.058,1.077
2019-07-15 16:59:09.8300,-0.037,-0.197,-1.058,1.077
2019-07-15 16:59:09.8310,-0.037,-0.197,-1.058,1.077
2019-07-15 16:59:09.8330,-0.037,-0.197,-1.058,1.077
2019-07-15 16:59:09.8350,-0.008,-0.244,-1.067,1.095
2019-07-15 16:59:09.8360,-0.008,-0.244,-1.067,1.095
2019-07-15 16:59:09.8370,-0.008,-0.244,-1.067,1.095
2019-07-15 16:59:09.8400,-0.008,-0.244,-1.067,1.095
2019-07-15 16:59:09.8440,-0.008,-0.244,-1.067,1.095
2019-07-15 16:59:09.8470,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8480,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8490,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8500,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8510,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8510,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8520,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8530,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8550,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8560,-0.02,-0.249,-1.063,1.092
2019-07-15 16:59:09.8580,-0.037,-0.206,-1.045,1.066
2019-07-15 16:59:09.8610,-0.037,-0.206,-1.045,1.066
2019-07-15 16:59:09.8620,-0.037,-0.206,-1.045,1.066
2019-07-15 16:59:09.8630,-0.037,-0.206,-1.045,1.066
2019-07-15 16:59:09.8630,-0.037,-0.206,-1.045,1.066
2019-07-15 16:59:09.8670,-0.026,-0.147,-1.048,1.059
2019-07-15 16:59:09.8680,-0.026,-0.147,-1.048,1.059
