time,gFx,gFy,gFz,gFTotal
2019-07-15 17:54:42.3030,-0.012,-0.152,-0.86,0.873
2019-07-15 17:54:42.3080,-0.012,-0.152,-0.86,0.873
2019-07-15 17:54:42.3090,-0.012,-0.152,-0.86,0.873
2019-07-15 17:54:42.3110,0.036,-0.199,-0.84,0.864
2019-07-15 17:54:42.3130,0.036,-0.199,-0.84,0.864
2019-07-15 17:54:42.3230,0.019,-0.235,-0.865,0.897
2019-07-15 17:54:42.3280,0.019,-0.235,-0.865,0.897
2019-07-15 17:54:42.3340,-0.008,-0.284,-0.974,1.015
2019-07-15 17:54:42.3480,-0.013,-0.348,-1.122,1.175
2019-07-15 17:54:42.3560,-0.073,-0.401,-1.127,1.198
2019-07-15 17:54:42.3660,-0.176,-0.426,-1.011,1.111
2019-07-15 17:54:42.3750,-0.227,-0.36,-0.876,0.974
2019-07-15 17:54:42.3990,-0.12,-0.408,-0.675,0.798
2019-07-15 17:54:42.4010,-0.12,-0.408,-0.675,0.798
2019-07-15 17:54:42.4090,-0.12,-0.408,-0.675,0.798
2019-07-15 17:54:42.4160,0.02,-0.367,-0.657,0.753
2019-07-15 17:54:42.4240,0.14,-0.315,-0.598,0.69
2019-07-15 17:54:42.4330,0.234,-0.331,-0.589,0.715
2019-07-15 17:54:42.4430,0.291,-0.356,-0.807,0.929
2019-07-15 17:54:42.4520,0.316,-0.235,-1.474,1.526
2019-07-15 17:54:42.4740,-0.162,-0.354,-0.534,0.661
2019-07-15 17:54:42.4810,-0.149,-0.373,-0.746,0.847
2019-07-15 17:54:42.4850,-0.149,-0.373,-0.746,0.847
2019-07-15 17:54:42.4940,-0.047,-0.377,-0.833,0.916
2019-07-15 17:54:42.4980,0.051,-0.366,-0.814,0.894
2019-07-15 17:54:42.5130,0.092,-0.315,-0.795,0.86
2019-07-15 17:54:42.5230,0.104,-0.3,-0.79,0.851
2019-07-15 17:54:42.5330,0.095,-0.33,-0.816,0.885
2019-07-15 17:54:42.5410,0.116,-0.381,-0.816,0.908
2019-07-15 17:54:42.5530,0.45,-0.642,-0.718,1.063
2019-07-15 17:54:42.5700,0.11,-0.259,-1.01,1.048
2019-07-15 17:54:42.5770,0.051,-0.346,-1.038,1.095
2019-07-15 17:54:42.5810,0.051,-0.346,-1.038,1.095
2019-07-15 17:54:42.5940,0.044,-0.423,-1.092,1.172
2019-07-15 17:54:42.5980,0.061,-0.438,-1.011,1.103
2019-07-15 17:54:42.6130,0.051,-0.383,-0.994,1.066
2019-07-15 17:54:42.6220,0.046,-0.378,-0.958,1.031
2019-07-15 17:54:42.6310,0.073,-0.396,-0.934,1.017
2019-07-15 17:54:42.6450,0.072,-0.379,-0.938,1.014
2019-07-15 17:54:42.6520,0.077,-0.376,-0.963,1.037
2019-07-15 17:54:42.6700,0.083,-0.373,-0.965,1.038
2019-07-15 17:54:42.6780,0.094,-0.37,-0.927,1.003
2019-07-15 17:54:42.6820,0.094,-0.37,-0.927,1.003
2019-07-15 17:54:42.6920,0.113,-0.336,-0.938,1.003
2019-07-15 17:54:42.6970,0.096,-0.352,-0.934,1.003
2019-07-15 17:54:42.7120,0.079,-0.367,-0.924,0.997
2019-07-15 17:54:42.7210,0.082,-0.353,-0.917,0.986
2019-07-15 17:54:42.7300,0.128,-0.362,-0.908,0.986
2019-07-15 17:54:42.7430,0.154,-0.333,-0.918,0.989
2019-07-15 17:54:42.7510,0.154,-0.319,-0.919,0.985
2019-07-15 17:54:42.7670,0.137,-0.335,-0.948,1.015
2019-07-15 17:54:42.7730,0.137,-0.335,-0.948,1.015
2019-07-15 17:54:42.7780,0.115,-0.342,-0.984,1.048
2019-07-15 17:54:42.7910,0.079,-0.37,-0.987,1.057
2019-07-15 17:54:42.7960,0.094,-0.373,-0.982,1.055
2019-07-15 17:54:42.8110,0.099,-0.349,-1.02,1.083
2019-07-15 17:54:42.8200,0.129,-0.366,-1.023,1.094
2019-07-15 17:54:42.8290,0.165,-0.346,-1.03,1.099
2019-07-15 17:54:42.8410,0.154,-0.343,-1.013,1.081
2019-07-15 17:54:42.8620,0.264,-0.463,-0.957,1.095
2019-07-15 17:54:42.8640,0.264,-0.463,-0.957,1.095
2019-07-15 17:54:42.8720,0.024,-0.249,-0.987,1.018
2019-07-15 17:54:42.8780,0.109,-0.339,-1.007,1.068
2019-07-15 17:54:42.8900,0.132,-0.358,-1.036,1.104
2019-07-15 17:54:42.8960,0.157,-0.328,-1.027,1.089
2019-07-15 17:54:42.9100,0.114,-0.344,-1.044,1.105
2019-07-15 17:54:42.9190,0.08,-0.352,-1.038,1.099
2019-07-15 17:54:42.9280,0.09,-0.344,-1.011,1.072
2019-07-15 17:54:42.9400,0.082,-0.346,-0.994,1.056
2019-07-15 17:54:42.9620,0.097,-0.321,-0.991,1.046
2019-07-15 17:54:42.9630,0.097,-0.321,-0.991,1.046
2019-07-15 17:54:42.9710,0.099,-0.31,-0.991,1.043
2019-07-15 17:54:42.9760,0.088,-0.328,-0.982,1.039
2019-07-15 17:54:42.9900,0.074,-0.322,-0.955,1.011
2019-07-15 17:54:42.9960,0.044,-0.36,-0.916,0.985
2019-07-15 17:54:43.0090,0.027,-0.375,-0.89,0.966
2019-07-15 17:54:43.0180,0.011,-0.393,-0.889,0.972
2019-07-15 17:54:43.0280,-0.001,-0.389,-0.88,0.962
2019-07-15 17:54:43.0400,0.03,-0.404,-0.9,0.987
2019-07-15 17:54:43.0480,-0.026,-0.36,-0.886,0.957
2019-07-15 17:54:43.0660,-0.026,-0.391,-0.895,0.977
2019-07-15 17:54:43.0710,-0.026,-0.391,-0.895,0.977
2019-07-15 17:54:43.0760,-0.024,-0.401,-0.906,0.991
2019-07-15 17:54:43.0890,-0.036,-0.414,-0.922,1.011
2019-07-15 17:54:43.0940,-0.043,-0.419,-0.922,1.014
2019-07-15 17:54:43.1130,-0.034,-0.421,-0.918,1.011
2019-07-15 17:54:43.1350,-0.037,-0.408,-0.96,1.044
2019-07-15 17:54:43.1360,-0.037,-0.408,-0.96,1.044
2019-07-15 17:54:43.1380,-0.037,-0.408,-0.96,1.044
