time,gFx,gFy,gFz,gFTotal
2019-07-15 10:46:09.7940,0.127,-0.228,-0.873,0.911
2019-07-15 10:46:09.8010,0.128,-0.275,-0.885,0.936
2019-07-15 10:46:09.8020,0.128,-0.275,-0.885,0.936
2019-07-15 10:46:09.8210,0.114,-0.325,-0.924,0.986
2019-07-15 10:46:09.8290,0.101,-0.326,-0.949,1.009
2019-07-15 10:46:09.8320,0.101,-0.326,-0.949,1.009
2019-07-15 10:46:09.8370,0.081,-0.339,-0.955,1.017
2019-07-15 10:46:09.8450,0.081,-0.339,-0.955,1.017
2019-07-15 10:46:09.8590,0.053,-0.331,-0.833,0.898
2019-07-15 10:46:09.8610,0.053,-0.331,-0.833,0.898
2019-07-15 10:46:09.8710,0.079,-0.315,-0.82,0.882
2019-07-15 10:46:09.8820,0.107,-0.324,-0.825,0.893
2019-07-15 10:46:09.8910,0.03,-0.346,-0.934,0.996
2019-07-15 10:46:09.9020,0.162,-0.214,-0.961,0.998
2019-07-15 10:46:09.9110,0.233,-0.185,-0.869,0.919
2019-07-15 10:46:09.9210,0.18,-0.226,-0.8,0.851
2019-07-15 10:46:09.9310,0.178,-0.278,-0.744,0.814
2019-07-15 10:46:09.9550,0.02,-0.294,-0.699,0.759
2019-07-15 10:46:09.9620,0.02,-0.294,-0.699,0.759
2019-07-15 10:46:09.9670,-0.057,-0.194,-0.597,0.63
2019-07-15 10:46:09.9740,-0.078,-0.268,-0.566,0.631
2019-07-15 10:46:09.9840,-0.028,-0.331,-0.657,0.736
2019-07-15 10:46:09.9920,-0.028,-0.331,-0.657,0.736
2019-07-15 10:46:10.0010,0.553,-0.304,-1.591,1.712
2019-07-15 10:46:10.0100,0.447,-0.426,-0.831,1.035
2019-07-15 10:46:10.0200,0.136,-0.427,-0.725,0.852
2019-07-15 10:46:10.0300,0.153,-0.506,-0.889,1.034
2019-07-15 10:46:10.0390,0.229,-0.375,-0.949,1.046
2019-07-15 10:46:10.0490,0.217,-0.192,-0.901,0.946
2019-07-15 10:46:10.0570,0.11,-0.119,-0.884,0.899
2019-07-15 10:46:10.0670,0.037,-0.142,-0.878,0.89
2019-07-15 10:46:10.0940,0.058,-0.235,-0.855,0.889
2019-07-15 10:46:10.0960,0.148,-0.27,-0.937,0.986
2019-07-15 10:46:10.1060,0.234,-0.257,-0.955,1.016
2019-07-15 10:46:10.1100,0.234,-0.257,-0.955,1.016
2019-07-15 10:46:10.1180,0.277,-0.299,-1.095,1.168
2019-07-15 10:46:10.1270,0.303,-0.305,-1.152,1.23
2019-07-15 10:46:10.1400,0.309,-0.297,-1.072,1.155
2019-07-15 10:46:10.1490,0.274,-0.3,-1.046,1.122
2019-07-15 10:46:10.1580,0.162,-0.294,-0.968,1.025
2019-07-15 10:46:10.1680,0.073,-0.3,-0.93,0.98
2019-07-15 10:46:10.1790,0.042,-0.323,-0.936,0.991
2019-07-15 10:46:10.1920,0.042,-0.345,-0.955,1.016
2019-07-15 10:46:10.2140,0.239,-0.234,-1.117,1.166
2019-07-15 10:46:10.2200,0.239,-0.234,-1.117,1.166
2019-07-15 10:46:10.2240,0.33,-0.246,-1.182,1.252
2019-07-15 10:46:10.2320,0.5,-0.272,-0.99,1.142
2019-07-15 10:46:10.2410,0.5,-0.272,-0.99,1.142
2019-07-15 10:46:10.2490,0.745,-0.21,-0.902,1.189
2019-07-15 10:46:10.2570,0.44,-0.002,-1.031,1.121
2019-07-15 10:46:10.2660,0.142,0.231,-1.205,1.235
2019-07-15 10:46:10.2750,0.167,0.035,-1.173,1.185
2019-07-15 10:46:10.2890,0.168,-0.136,-1.047,1.069
2019-07-15 10:46:10.2980,0.189,-0.089,-1.056,1.076
2019-07-15 10:46:10.3070,0.254,-0.092,-1.076,1.109
2019-07-15 10:46:10.3160,0.313,-0.116,-1.071,1.122
2019-07-15 10:46:10.3420,0.282,-0.102,-1.13,1.169
2019-07-15 10:46:10.3450,0.282,-0.102,-1.13,1.169
2019-07-15 10:46:10.3500,0.282,-0.102,-1.13,1.169
2019-07-15 10:46:10.3570,0.258,-0.052,-1.067,1.099
2019-07-15 10:46:10.3670,0.243,-0.036,-0.995,1.025
2019-07-15 10:46:10.3750,0.223,-0.05,-0.958,0.985
2019-07-15 10:46:10.3850,0.204,-0.121,-1.011,1.038
2019-07-15 10:46:10.3980,0.157,-0.22,-1.065,1.099
2019-07-15 10:46:10.4070,0.139,-0.286,-1.023,1.071
2019-07-15 10:46:10.4160,0.13,-0.219,-0.921,0.956
2019-07-15 10:46:10.4250,0.17,-0.191,-0.903,0.939
2019-07-15 10:46:10.4350,0.203,-0.245,-0.894,0.949
2019-07-15 10:46:10.4470,0.229,-0.298,-0.915,0.989
2019-07-15 10:46:10.4700,0.164,-0.295,-0.898,0.959
2019-07-15 10:46:10.4720,0.164,-0.295,-0.898,0.959
2019-07-15 10:46:10.4820,0.069,-0.252,-0.884,0.922
2019-07-15 10:46:10.4910,0.034,-0.264,-0.873,0.913
2019-07-15 10:46:10.4950,0.034,-0.264,-0.873,0.913
2019-07-15 10:46:10.5030,0.048,-0.306,-0.875,0.928
2019-07-15 10:46:10.5160,0.13,-0.348,-0.866,0.942
2019-07-15 10:46:10.5250,0.193,-0.35,-0.877,0.964
2019-07-15 10:46:10.5350,0.147,-0.36,-0.921,1.0
2019-07-15 10:46:10.5430,0.111,-0.365,-0.929,1.004
2019-07-15 10:46:10.5560,0.133,-0.352,-0.933,1.006
2019-07-15 10:46:10.5650,0.14,-0.32,-0.924,0.988
2019-07-15 10:46:10.5880,0.147,-0.33,-0.98,1.044
2019-07-15 10:46:10.5960,0.147,-0.33,-0.98,1.044
2019-07-15 10:46:10.6020,0.147,-0.321,-0.965,1.028
2019-07-15 10:46:10.6080,0.143,-0.311,-0.982,1.04
2019-07-15 10:46:10.6190,0.129,-0.324,-0.971,1.032
2019-07-15 10:46:10.6270,0.129,-0.324,-0.971,1.032
