time,gFx,gFy,gFz,gFTotal
2019-07-15 17:27:41.5340,0.127,-0.092,-0.916,0.929
2019-07-15 17:27:41.5350,0.127,-0.092,-0.916,0.929
2019-07-15 17:27:41.5360,0.127,-0.092,-0.916,0.929
2019-07-15 17:27:41.5450,0.135,-0.157,-0.963,0.985
2019-07-15 17:27:41.5530,0.131,-0.156,-1.066,1.085
2019-07-15 17:27:41.5730,0.068,-0.198,-1.159,1.178
2019-07-15 17:27:41.5800,0.011,-0.207,-1.134,1.153
2019-07-15 17:27:41.5830,0.011,-0.207,-1.134,1.153
2019-07-15 17:27:41.5900,-0.136,-0.232,-1.076,1.109
2019-07-15 17:27:41.6040,-0.239,-0.265,-1.017,1.078
2019-07-15 17:27:41.6140,-0.202,-0.305,-0.959,1.026
2019-07-15 17:27:41.6200,-0.164,-0.287,-0.907,0.965
2019-07-15 17:27:41.6290,-0.118,-0.219,-0.871,0.906
2019-07-15 17:27:41.6450,-0.053,-0.132,-0.866,0.878
2019-07-15 17:27:41.6530,-0.001,-0.052,-0.893,0.895
2019-07-15 17:27:41.6730,0.328,0.119,-0.922,0.986
2019-07-15 17:27:41.6780,0.393,0.171,-0.943,1.036
2019-07-15 17:27:41.6820,0.393,0.171,-0.943,1.036
2019-07-15 17:27:41.6890,0.296,-0.04,-0.969,1.014
2019-07-15 17:27:41.7030,0.204,-0.234,-1.0,1.047
2019-07-15 17:27:41.7130,0.155,-0.269,-0.995,1.042
2019-07-15 17:27:41.7190,0.147,-0.251,-1.027,1.067
2019-07-15 17:27:41.7290,0.024,-0.196,-1.135,1.152
2019-07-15 17:27:41.7430,-0.013,-0.262,-1.088,1.119
2019-07-15 17:27:41.7510,0.038,-0.362,-1.139,1.196
2019-07-15 17:27:41.7700,-0.054,-0.321,-1.082,1.13
2019-07-15 17:27:41.7750,-0.054,-0.321,-1.082,1.13
2019-07-15 17:27:41.7790,-0.049,-0.27,-1.068,1.103
2019-07-15 17:27:41.7890,-0.048,-0.227,-1.099,1.123
2019-07-15 17:27:41.8020,-0.083,-0.17,-1.116,1.132
2019-07-15 17:27:41.8120,-0.12,-0.143,-1.129,1.144
2019-07-15 17:27:41.8180,-0.148,-0.159,-1.084,1.106
2019-07-15 17:27:41.8280,-0.173,-0.192,-1.04,1.072
2019-07-15 17:27:41.8420,-0.188,-0.206,-1.018,1.056
2019-07-15 17:27:41.8490,-0.163,-0.184,-0.986,1.016
2019-07-15 17:27:41.8680,-0.032,-0.177,-0.922,0.939
2019-07-15 17:27:41.8740,-0.032,-0.177,-0.922,0.939
2019-07-15 17:27:41.8780,0.038,-0.253,-0.858,0.895
2019-07-15 17:27:41.8880,0.107,-0.365,-0.772,0.861
2019-07-15 17:27:41.9010,-0.091,-0.218,-0.87,0.902
2019-07-15 17:27:41.9110,-0.223,-0.179,-0.922,0.965
2019-07-15 17:27:41.9170,-0.227,-0.258,-0.918,0.98
2019-07-15 17:27:41.9270,-0.236,-0.31,-0.889,0.971
2019-07-15 17:27:41.9420,-0.23,-0.312,-0.884,0.965
2019-07-15 17:27:41.9490,-0.209,-0.305,-0.93,1.001
2019-07-15 17:27:41.9670,-0.244,-0.341,-0.976,1.062
2019-07-15 17:27:41.9750,-0.244,-0.341,-0.976,1.062
2019-07-15 17:27:41.9770,-0.268,-0.324,-0.94,1.03
2019-07-15 17:27:41.9870,-0.362,-0.263,-0.969,1.067
2019-07-15 17:27:42.0000,-0.281,-0.269,-1.009,1.081
2019-07-15 17:27:42.0100,-0.161,-0.354,-0.961,1.037
