time,gFx,gFy,gFz,gFTotal
2019-07-15 11:37:03.8700,0.078,-0.03,-0.883,0.887
2019-07-15 11:37:03.8770,0.063,-0.023,-0.871,0.874
2019-07-15 11:37:03.8790,0.063,-0.023,-0.871,0.874
2019-07-15 11:37:03.8850,0.062,-0.078,-0.931,0.936
2019-07-15 11:37:03.9060,-0.026,-0.234,-0.99,1.018
2019-07-15 11:37:03.9140,-0.071,-0.255,-0.962,0.998
2019-07-15 11:37:03.9180,-0.071,-0.255,-0.962,0.998
2019-07-15 11:37:03.9260,-0.09,-0.23,-0.847,0.882
2019-07-15 11:37:03.9350,-0.063,-0.16,-0.726,0.746
2019-07-15 11:37:03.9400,-0.063,-0.16,-0.726,0.746
2019-07-15 11:37:03.9470,-0.007,-0.099,-0.682,0.689
2019-07-15 11:37:03.9620,0.048,-0.099,-0.747,0.755
2019-07-15 11:37:03.9710,0.106,-0.142,-0.827,0.846
2019-07-15 11:37:03.9810,0.13,-0.169,-0.86,0.886
2019-07-15 11:37:03.9890,-0.002,-0.117,-0.881,0.889
2019-07-15 11:37:03.9990,-0.043,-0.126,-0.909,0.919
2019-07-15 11:37:04.0090,-0.02,-0.186,-0.999,1.016
2019-07-15 11:37:04.0300,-0.053,-0.236,-0.794,0.83
2019-07-15 11:37:04.0360,-0.038,-0.263,-0.809,0.852
2019-07-15 11:37:04.0420,-0.015,-0.294,-0.829,0.88
2019-07-15 11:37:04.0500,-0.015,-0.294,-0.829,0.88
2019-07-15 11:37:04.0600,-0.016,-0.287,-0.803,0.853
2019-07-15 11:37:04.0680,0.014,-0.29,-0.95,0.993
2019-07-15 11:37:04.0780,0.1,-0.348,-1.291,1.341
2019-07-15 11:37:04.0880,0.209,-0.49,-0.845,0.999
2019-07-15 11:37:04.0970,0.61,-0.806,-0.612,1.182
2019-07-15 11:37:04.1070,0.246,-0.362,-0.945,1.041
2019-07-15 11:37:04.1240,0.197,-0.378,-0.825,0.929
2019-07-15 11:37:04.1340,0.145,-0.363,-0.935,1.013
2019-07-15 11:37:04.1380,0.145,-0.363,-0.935,1.013
2019-07-15 11:37:04.1550,0.107,-0.336,-0.946,1.01
2019-07-15 11:37:04.1630,0.086,-0.333,-0.973,1.032
2019-07-15 11:37:04.1730,0.102,-0.313,-0.98,1.034
2019-07-15 11:37:04.1820,0.103,-0.314,-0.959,1.014
2019-07-15 11:37:04.1910,0.105,-0.318,-0.973,1.029
2019-07-15 11:37:04.1990,0.105,-0.318,-0.973,1.029
2019-07-15 11:37:04.2070,0.104,-0.311,-0.96,1.014
2019-07-15 11:37:04.2150,0.135,-0.309,-0.947,1.005
2019-07-15 11:37:04.2280,0.162,-0.291,-0.91,0.969
2019-07-15 11:37:04.2360,0.171,-0.281,-0.857,0.918
2019-07-15 11:37:04.2460,0.236,-0.274,-0.878,0.95
2019-07-15 11:37:04.2650,0.255,-0.242,-0.853,0.923
2019-07-15 11:37:04.2740,0.276,-0.261,-0.922,0.997
