time,gFx,gFy,gFz,gFTotal
2019-07-15 12:29:57.2270,-0.008,-0.346,-0.809,0.88
2019-07-15 12:29:57.2340,-0.092,-0.222,-0.675,0.717
2019-07-15 12:29:57.2350,-0.092,-0.222,-0.675,0.717
2019-07-15 12:29:57.2370,-0.092,-0.222,-0.675,0.717
2019-07-15 12:29:57.2480,-0.113,-0.155,-0.646,0.674
2019-07-15 12:29:57.2580,-0.149,-0.181,-0.722,0.759
2019-07-15 12:29:57.2660,-0.111,-0.25,-0.843,0.886
2019-07-15 12:29:57.2760,-0.064,-0.313,-0.887,0.943
2019-07-15 12:29:57.2840,-0.058,-0.33,-0.785,0.854
2019-07-15 12:29:57.2940,-0.049,-0.352,-0.613,0.709
2019-07-15 12:29:57.3310,-0.023,-0.384,-0.529,0.654
2019-07-15 12:29:57.3330,-0.023,-0.384,-0.529,0.654
2019-07-15 12:29:57.3350,-0.023,-0.384,-0.529,0.654
2019-07-15 12:29:57.3400,0.275,-0.221,-0.768,0.845
2019-07-15 12:29:57.3480,0.275,-0.221,-0.768,0.845
2019-07-15 12:29:57.3560,0.576,-0.258,-1.331,1.473
2019-07-15 12:29:57.3650,0.193,-0.412,-0.426,0.623
2019-07-15 12:29:57.3750,0.021,-0.319,-0.453,0.554
2019-07-15 12:29:57.3840,0.134,-0.266,-0.829,0.881
2019-07-15 12:29:57.3930,0.206,-0.237,-1.109,1.153
2019-07-15 12:29:57.4070,0.185,-0.258,-1.107,1.152
2019-07-15 12:29:57.4150,0.176,-0.254,-1.054,1.098
2019-07-15 12:29:57.4510,0.844,-0.38,-0.776,1.208
2019-07-15 12:29:57.4580,0.844,-0.38,-0.776,1.208
2019-07-15 12:29:57.4600,0.409,0.001,-0.948,1.032
2019-07-15 12:29:57.4640,0.409,0.001,-0.948,1.032
2019-07-15 12:29:57.4720,0.22,-0.127,-1.157,1.185
2019-07-15 12:29:57.4760,0.22,-0.127,-1.157,1.185
2019-07-15 12:29:57.4830,0.22,-0.383,-1.138,1.221
2019-07-15 12:29:57.4950,0.135,-0.339,-1.078,1.138
2019-07-15 12:29:57.5040,0.081,-0.284,-1.098,1.137
2019-07-15 12:29:57.5120,0.05,-0.316,-1.05,1.098
2019-07-15 12:29:57.5250,0.093,-0.313,-1.066,1.115
2019-07-15 12:29:57.5340,0.122,-0.337,-1.081,1.139
2019-07-15 12:29:57.5650,0.238,-0.332,-0.929,1.015
2019-07-15 12:29:57.5740,0.222,-0.229,-0.959,1.011
2019-07-15 12:29:57.5750,0.222,-0.229,-0.959,1.011
2019-07-15 12:29:57.5800,0.303,-0.277,-1.015,1.095
2019-07-15 12:29:57.5860,0.303,-0.277,-1.015,1.095
2019-07-15 12:29:57.5950,0.297,-0.348,-0.917,1.025
2019-07-15 12:29:57.6040,0.261,-0.377,-0.879,0.991
2019-07-15 12:29:57.6120,0.213,-0.334,-0.99,1.066
2019-07-15 12:29:57.6250,0.222,-0.42,-1.043,1.146
2019-07-15 12:29:57.6330,0.165,-0.303,-1.038,1.094
2019-07-15 12:29:57.6420,0.196,-0.258,-1.068,1.116
2019-07-15 12:29:57.6500,0.261,-0.411,-1.04,1.148
2019-07-15 12:29:57.6870,0.306,-0.368,-1.001,1.11
2019-07-15 12:29:57.6890,0.306,-0.368,-1.001,1.11
2019-07-15 12:29:57.6910,0.306,-0.368,-1.001,1.11
2019-07-15 12:29:57.7000,0.383,-0.476,-1.05,1.215
2019-07-15 12:29:57.7050,0.287,-0.374,-1.048,1.149
2019-07-15 12:29:57.7120,0.287,-0.374,-1.048,1.149
2019-07-15 12:29:57.7250,0.213,-0.266,-1.069,1.122
2019-07-15 12:29:57.7340,0.206,-0.399,-1.078,1.168
2019-07-15 12:29:57.7420,0.189,-0.41,-1.016,1.112
2019-07-15 12:29:57.7510,0.152,-0.367,-1.06,1.132
2019-07-15 12:29:57.7600,0.135,-0.466,-1.035,1.143
2019-07-15 12:29:57.7730,0.25,-0.581,-0.978,1.165
2019-07-15 12:29:57.8060,0.179,-0.396,-1.094,1.177
2019-07-15 12:29:57.8080,0.179,-0.396,-1.094,1.177
2019-07-15 12:29:57.8090,0.179,-0.396,-1.094,1.177
2019-07-15 12:29:57.8180,0.194,-0.399,-1.102,1.188
2019-07-15 12:29:57.8230,0.194,-0.399,-1.102,1.188
2019-07-15 12:29:57.8290,0.17,-0.362,-1.067,1.139
2019-07-15 12:29:57.8480,0.123,-0.362,-1.01,1.08
2019-07-15 12:29:57.8750,-0.041,-0.308,-0.973,1.021
2019-07-15 12:29:57.8770,-0.041,-0.308,-0.973,1.021
2019-07-15 12:29:57.8780,-0.041,-0.308,-0.973,1.021
2019-07-15 12:29:57.9200,-0.093,-0.306,-0.871,0.928
2019-07-15 12:29:57.9220,-0.093,-0.306,-0.871,0.928
2019-07-15 12:29:57.9300,-0.136,-0.136,-0.706,0.732
2019-07-15 12:29:57.9320,-0.136,-0.136,-0.706,0.732
2019-07-15 12:29:57.9360,-0.155,-0.24,-0.759,0.811
2019-07-15 12:29:57.9420,-0.155,-0.24,-0.759,0.811
2019-07-15 12:29:57.9500,-0.117,-0.428,-0.812,0.925
2019-07-15 12:29:57.9560,-0.077,-0.472,-0.749,0.889
2019-07-15 12:29:57.9630,-0.123,-0.427,-0.669,0.803
2019-07-15 12:29:57.9740,-0.19,-0.395,-0.669,0.8
2019-07-15 12:29:57.9840,-0.313,-0.402,-0.746,0.903
2019-07-15 12:29:57.9940,-0.376,-0.387,-0.794,0.96
2019-07-15 12:29:58.0030,-0.347,-0.382,-0.768,0.925
2019-07-15 12:29:58.0110,-0.347,-0.382,-0.768,0.925
2019-07-15 12:29:58.0190,-0.327,-0.403,-0.738,0.902
2019-07-15 12:29:58.0280,-0.331,-0.449,-0.731,0.92
2019-07-15 12:29:58.2090,-0.547,-0.258,-0.899,1.084
2019-07-15 12:29:58.2120,-0.487,-0.315,-0.786,0.977
2019-07-15 12:29:58.2140,-0.487,-0.315,-0.786,0.977
2019-07-15 12:29:58.2160,-0.487,-0.315,-0.786,0.977
2019-07-15 12:29:58.2180,-0.487,-0.315,-0.786,0.977
2019-07-15 12:29:58.2200,-0.487,-0.315,-0.786,0.977
2019-07-15 12:29:58.2220,-0.47,-0.305,-0.84,1.01
2019-07-15 12:29:58.2240,-0.47,-0.305,-0.84,1.01
2019-07-15 12:29:58.2260,-0.47,-0.305,-0.84,1.01
2019-07-15 12:29:58.2280,-0.47,-0.305,-0.84,1.01
2019-07-15 12:29:58.2300,-0.47,-0.305,-0.84,1.01
2019-07-15 12:29:58.2330,-0.431,-0.363,-0.799,0.978
2019-07-15 12:29:58.2350,-0.431,-0.363,-0.799,0.978
2019-07-15 12:29:58.2370,-0.431,-0.363,-0.799,0.978
2019-07-15 12:29:58.2380,-0.431,-0.363,-0.799,0.978
2019-07-15 12:29:58.2410,-0.59,-0.336,-0.946,1.164
2019-07-15 12:29:58.2430,-0.59,-0.336,-0.946,1.164
2019-07-15 12:29:58.2500,-0.59,-0.336,-0.946,1.164
2019-07-15 12:29:58.2540,-0.682,-0.23,-0.984,1.219
2019-07-15 12:29:58.2560,-0.682,-0.23,-0.984,1.219
2019-07-15 12:29:58.2570,-0.682,-0.23,-0.984,1.219
2019-07-15 12:29:58.2590,-0.682,-0.23,-0.984,1.219
2019-07-15 12:29:58.2680,-0.659,-0.191,-0.905,1.136
2019-07-15 12:29:58.2700,-0.659,-0.191,-0.905,1.136
2019-07-15 12:29:58.2770,-0.6,-0.229,-0.815,1.038
2019-07-15 12:31:04.1570,-0.577,-0.157,-0.604,0.85
2019-07-15 12:31:04.1640,-0.577,-0.157,-0.604,0.85
2019-07-15 12:31:04.1650,-0.577,-0.157,-0.604,0.85
2019-07-15 12:31:04.1680,-0.577,-0.157,-0.604,0.85
2019-07-15 12:31:04.2490,-0.736,-0.346,-0.644,1.037
2019-07-15 12:31:04.3340,-0.019,-0.305,-0.991,1.037
2019-07-15 12:31:04.3370,-0.019,-0.305,-0.991,1.037
2019-07-15 12:31:04.3390,-0.019,-0.305,-0.991,1.037
2019-07-15 12:31:04.3410,-0.019,-0.305,-0.991,1.037
2019-07-15 12:31:04.3460,-0.012,-0.304,-0.972,1.019
2019-07-15 12:31:04.3480,-0.012,-0.304,-0.972,1.019
2019-07-15 12:31:04.3500,-0.012,-0.304,-0.972,1.019
2019-07-15 12:31:04.3520,-0.012,-0.304,-0.972,1.019
2019-07-15 12:31:04.3590,-0.011,-0.308,-0.961,1.009
2019-07-15 12:31:04.3620,-0.011,-0.308,-0.961,1.009
2019-07-15 12:31:04.3670,-0.021,-0.319,-0.969,1.02
2019-07-15 12:31:04.3680,-0.021,-0.319,-0.969,1.02
2019-07-15 12:31:04.3710,-0.021,-0.319,-0.969,1.02
2019-07-15 12:31:04.3740,-0.044,-0.332,-0.985,1.04
2019-07-15 12:31:04.3760,-0.044,-0.332,-0.985,1.04
2019-07-15 12:31:04.3780,-0.044,-0.332,-0.985,1.04
2019-07-15 12:31:04.3800,-0.044,-0.332,-0.985,1.04
2019-07-15 12:31:04.3820,-0.044,-0.332,-0.985,1.04
2019-07-15 12:31:04.3840,-0.079,-0.336,-1.008,1.065
2019-07-15 12:31:04.3860,-0.079,-0.336,-1.008,1.065
2019-07-15 12:31:04.3910,-0.079,-0.336,-1.008,1.065
2019-07-15 12:31:04.3950,-0.112,-0.33,-1.023,1.081
2019-07-15 12:31:04.3970,-0.112,-0.33,-1.023,1.081
2019-07-15 12:31:04.3990,-0.112,-0.33,-1.023,1.081
2019-07-15 12:31:04.4000,-0.112,-0.33,-1.023,1.081
2019-07-15 12:31:04.4020,-0.144,-0.329,-1.047,1.107
2019-07-15 12:31:04.4050,-0.144,-0.329,-1.047,1.107
2019-07-15 12:31:04.4080,-0.144,-0.329,-1.047,1.107
2019-07-15 12:31:04.4100,-0.144,-0.329,-1.047,1.107
2019-07-15 12:31:04.4120,-0.144,-0.329,-1.047,1.107
2019-07-15 12:31:04.4140,-0.17,-0.335,-1.065,1.129
2019-07-15 12:31:04.4160,-0.17,-0.335,-1.065,1.129
2019-07-15 12:31:04.4180,-0.17,-0.335,-1.065,1.129
2019-07-15 12:31:04.4190,-0.17,-0.335,-1.065,1.129
2019-07-15 12:31:04.4250,-0.17,-0.335,-1.065,1.129
2019-07-15 12:31:04.4290,-0.17,-0.335,-1.065,1.129
2019-07-15 12:31:04.4320,-0.184,-0.333,-1.083,1.148
2019-07-15 12:31:04.4340,-0.184,-0.333,-1.083,1.148
2019-07-15 12:31:04.4380,-0.184,-0.333,-1.083,1.148
2019-07-15 12:31:04.4400,-0.184,-0.333,-1.083,1.148
2019-07-15 12:31:04.4450,-0.184,-0.333,-1.083,1.148
2019-07-15 12:31:04.4470,-0.171,-0.293,-1.1,1.151
2019-07-15 12:31:04.4490,-0.171,-0.293,-1.1,1.151
2019-07-15 12:31:04.4500,-0.171,-0.293,-1.1,1.151
2019-07-15 12:31:04.4520,-0.164,-0.283,-1.098,1.146
2019-07-15 12:31:04.4550,-0.164,-0.283,-1.098,1.146
2019-07-15 12:31:04.4570,-0.164,-0.283,-1.098,1.146
2019-07-15 12:31:04.4590,-0.164,-0.283,-1.098,1.146
2019-07-15 12:31:04.4610,-0.164,-0.283,-1.098,1.146
2019-07-15 12:31:04.4630,-0.144,-0.273,-1.1,1.142
2019-07-15 12:31:04.4650,-0.144,-0.273,-1.1,1.142
2019-07-15 12:31:04.4670,-0.144,-0.273,-1.1,1.142
2019-07-15 12:31:04.4680,-0.144,-0.273,-1.1,1.142
2019-07-15 12:31:04.4700,-0.144,-0.273,-1.1,1.142
2019-07-15 12:31:04.4730,-0.134,-0.263,-1.107,1.146
2019-07-15 12:31:04.4750,-0.134,-0.263,-1.107,1.146
2019-07-15 12:31:04.4770,-0.134,-0.263,-1.107,1.146
2019-07-15 12:31:04.4790,-0.134,-0.263,-1.107,1.146
2019-07-15 12:31:04.4810,-0.134,-0.263,-1.107,1.146
2019-07-15 12:31:04.4820,-0.146,-0.244,-1.111,1.147
2019-07-15 12:31:04.4840,-0.146,-0.244,-1.111,1.147
2019-07-15 12:31:04.4860,-0.146,-0.244,-1.111,1.147
2019-07-15 12:31:04.4880,-0.146,-0.244,-1.111,1.147
2019-07-15 12:31:04.4900,-0.146,-0.244,-1.111,1.147
2019-07-15 12:31:04.4920,-0.162,-0.213,-1.112,1.144
2019-07-15 12:31:04.4940,-0.162,-0.213,-1.112,1.144
2019-07-15 12:31:04.4960,-0.162,-0.213,-1.112,1.144
2019-07-15 12:31:04.4970,-0.162,-0.213,-1.112,1.144
2019-07-15 12:31:04.4990,-0.162,-0.213,-1.112,1.144
2019-07-15 12:31:04.5010,-0.162,-0.213,-1.112,1.144
2019-07-15 12:31:04.5030,-0.18,-0.192,-1.11,1.141
2019-07-15 12:31:04.5050,-0.18,-0.192,-1.11,1.141
2019-07-15 12:31:04.5070,-0.18,-0.192,-1.11,1.141
2019-07-15 12:31:04.5090,-0.18,-0.192,-1.11,1.141
2019-07-15 12:31:04.5100,-0.18,-0.192,-1.11,1.141
2019-07-15 12:31:04.5130,-0.202,-0.182,-1.104,1.137
2019-07-15 12:31:04.5140,-0.202,-0.182,-1.104,1.137
2019-07-15 12:31:04.5160,-0.202,-0.182,-1.104,1.137
2019-07-15 12:31:04.5170,-0.202,-0.182,-1.104,1.137
2019-07-15 12:31:04.5190,-0.202,-0.182,-1.104,1.137
2019-07-15 12:31:04.5210,-0.202,-0.182,-1.104,1.137
2019-07-15 12:31:04.5230,-0.219,-0.187,-1.086,1.124
2019-07-15 12:31:04.5250,-0.219,-0.187,-1.086,1.124
2019-07-15 12:31:04.5270,-0.219,-0.187,-1.086,1.124
2019-07-15 12:31:04.5290,-0.219,-0.187,-1.086,1.124
2019-07-15 12:31:04.5300,-0.219,-0.187,-1.086,1.124
2019-07-15 12:31:04.5320,-0.228,-0.204,-1.059,1.102
2019-07-15 12:31:04.5340,-0.228,-0.204,-1.059,1.102
2019-07-15 12:31:04.5350,-0.228,-0.204,-1.059,1.102
2019-07-15 12:31:04.5370,-0.228,-0.204,-1.059,1.102
2019-07-15 12:31:04.5400,-0.228,-0.204,-1.059,1.102
2019-07-15 12:31:04.5420,-0.236,-0.214,-1.017,1.066
2019-07-15 12:31:04.5440,-0.236,-0.214,-1.017,1.066
2019-07-15 12:31:04.5450,-0.236,-0.214,-1.017,1.066
2019-07-15 12:31:04.5470,-0.236,-0.214,-1.017,1.066
2019-07-15 12:31:04.5480,-0.236,-0.214,-1.017,1.066
2019-07-15 12:31:04.5500,-0.236,-0.214,-1.017,1.066
2019-07-15 12:31:04.5520,-0.24,-0.222,-0.969,1.023
2019-07-15 12:31:04.5540,-0.24,-0.222,-0.969,1.023
2019-07-15 12:31:04.5560,-0.24,-0.222,-0.969,1.023
2019-07-15 12:31:04.5580,-0.24,-0.222,-0.969,1.023
2019-07-15 12:31:04.5590,-0.24,-0.222,-0.969,1.023
2019-07-15 12:31:04.5620,-0.235,-0.226,-0.922,0.978
2019-07-15 12:31:04.5640,-0.235,-0.226,-0.922,0.978
2019-07-15 12:31:04.5660,-0.235,-0.226,-0.922,0.978
2019-07-15 12:31:04.5670,-0.235,-0.226,-0.922,0.978
2019-07-15 12:31:04.5690,-0.235,-0.226,-0.922,0.978
2019-07-15 12:31:04.5710,-0.235,-0.226,-0.922,0.978
2019-07-15 12:31:04.5730,-0.218,-0.252,-0.873,0.934
2019-07-15 12:31:04.5760,-0.218,-0.252,-0.873,0.934
2019-07-15 12:31:04.5770,-0.218,-0.252,-0.873,0.934
2019-07-15 12:31:04.5790,-0.218,-0.252,-0.873,0.934
2019-07-15 12:31:04.5800,-0.218,-0.252,-0.873,0.934
2019-07-15 12:31:04.5820,-0.207,-0.287,-0.851,0.922
2019-07-15 12:31:04.5840,-0.207,-0.287,-0.851,0.922
2019-07-15 12:31:04.5850,-0.207,-0.287,-0.851,0.922
2019-07-15 12:31:04.5880,-0.207,-0.287,-0.851,0.922
2019-07-15 12:31:04.5900,-0.207,-0.287,-0.851,0.922
2019-07-15 12:31:04.5920,-0.184,-0.313,-0.844,0.919
2019-07-15 12:31:04.5940,-0.184,-0.313,-0.844,0.919
2019-07-15 12:31:04.5960,-0.184,-0.313,-0.844,0.919
2019-07-15 12:31:04.5970,-0.184,-0.313,-0.844,0.919
2019-07-15 12:31:04.5980,-0.184,-0.313,-0.844,0.919
2019-07-15 12:31:04.6000,-0.184,-0.313,-0.844,0.901
2019-07-15 12:31:04.6020,-0.16,-0.325,-0.825,0.901
2019-07-15 12:31:04.6040,-0.16,-0.325,-0.825,0.901
2019-07-15 12:31:04.6060,-0.16,-0.325,-0.825,0.901
2019-07-15 12:31:04.6080,-0.16,-0.325,-0.825,0.901
2019-07-15 12:31:04.6100,-0.16,-0.325,-0.825,0.901
2019-07-15 12:31:04.6120,-0.139,-0.312,-0.796,0.866
2019-07-15 12:31:04.6140,-0.139,-0.312,-0.796,0.866
2019-07-15 12:31:04.6150,-0.139,-0.312,-0.796,0.866
2019-07-15 12:31:04.6170,-0.139,-0.312,-0.796,0.866
2019-07-15 12:31:04.6180,-0.139,-0.312,-0.796,0.866
2019-07-15 12:31:04.6200,-0.139,-0.312,-0.796,0.866
2019-07-15 12:31:04.6230,-0.119,-0.292,-0.773,0.835
2019-07-15 12:31:04.6250,-0.119,-0.292,-0.773,0.835
2019-07-15 12:31:04.6270,-0.119,-0.292,-0.773,0.835
2019-07-15 12:31:04.6290,-0.119,-0.292,-0.773,0.835
2019-07-15 12:31:04.6310,-0.102,-0.271,-0.769,0.822
2019-07-15 12:31:04.6320,-0.102,-0.271,-0.769,0.822
2019-07-15 12:31:04.6340,-0.102,-0.271,-0.769,0.822
2019-07-15 12:31:04.6350,-0.102,-0.271,-0.769,0.822
2019-07-15 12:31:04.6370,-0.102,-0.271,-0.769,0.822
2019-07-15 12:31:04.6390,-0.102,-0.271,-0.769,0.822
2019-07-15 12:31:04.6420,-0.088,-0.269,-0.752,0.803
2019-07-15 12:31:04.6430,-0.088,-0.269,-0.752,0.803
