time,gFx,gFy,gFz,gFTotal
2019-07-15 10:25:32.5040,-0.053,0.07,-0.791,0.796
2019-07-15 10:25:32.5040,-0.053,0.07,-0.791,0.796
2019-07-15 10:25:32.5050,-0.053,0.07,-0.791,0.796
2019-07-15 10:25:32.5140,-0.065,-0.089,-0.809,0.816
2019-07-15 10:25:32.5220,-0.019,-0.222,-0.857,0.885
2019-07-15 10:25:32.5360,0.033,-0.252,-0.947,0.981
2019-07-15 10:25:32.5610,-0.213,-0.447,-0.963,1.083
2019-07-15 10:25:32.5620,-0.213,-0.447,-0.963,1.083
2019-07-15 10:25:32.5620,-0.213,-0.447,-0.963,1.083
2019-07-15 10:25:32.5710,-0.205,-0.363,-0.884,0.977
2019-07-15 10:25:32.5850,-0.11,-0.21,-0.884,0.915
2019-07-15 10:25:32.5960,0.223,0.027,-1.295,1.314
2019-07-15 10:25:32.6010,0.097,0.027,-0.808,0.814
2019-07-15 10:25:32.6110,-0.109,-0.158,-0.596,0.626
2019-07-15 10:25:32.6200,0.012,-0.221,-0.724,0.757
2019-07-15 10:25:32.6350,0.09,-0.251,-0.834,0.876
2019-07-15 10:25:32.6610,-0.009,-0.276,-0.895,0.937
2019-07-15 10:25:32.6610,-0.009,-0.276,-0.895,0.937
2019-07-15 10:25:32.6640,-0.009,-0.276,-0.895,0.937
2019-07-15 10:25:32.6700,0.042,-0.298,-0.963,1.009
2019-07-15 10:25:32.6850,0.031,-0.288,-1.015,1.056
2019-07-15 10:25:32.6950,-0.018,-0.275,-1.073,1.108
2019-07-15 10:25:32.7000,-0.072,-0.244,-0.995,1.027
2019-07-15 10:25:32.7100,-0.015,-0.252,-0.916,0.95
2019-07-15 10:25:32.7190,0.301,-0.426,-0.805,0.959
2019-07-15 10:25:32.7340,0.514,-0.668,-0.903,1.235
2019-07-15 10:25:32.7570,0.117,-0.168,-1.13,1.148
2019-07-15 10:25:32.7570,0.117,-0.168,-1.13,1.148
2019-07-15 10:25:32.7600,0.16,-0.195,-1.142,1.17
2019-07-15 10:25:32.7690,0.171,-0.189,-1.046,1.077
2019-07-15 10:25:32.7840,0.159,-0.169,-0.981,1.008
2019-07-15 10:25:32.7940,0.139,-0.169,-1.014,1.037
2019-07-15 10:25:32.7990,0.031,-0.124,-1.065,1.073
2019-07-15 10:25:32.8090,-0.03,-0.23,-1.175,1.198
2019-07-15 10:25:32.8190,-0.037,-0.246,-1.198,1.224
2019-07-15 10:25:32.8330,0.001,-0.18,-1.129,1.143
2019-07-15 10:25:32.8540,0.012,-0.157,-0.909,0.923
2019-07-15 10:25:32.8550,0.012,-0.157,-0.909,0.923
2019-07-15 10:25:32.8590,0.044,-0.151,-0.91,0.923
2019-07-15 10:25:32.8680,0.097,-0.153,-0.889,0.907
2019-07-15 10:25:32.8820,0.12,-0.161,-0.867,0.89
2019-07-15 10:25:32.8930,0.097,-0.203,-0.896,0.924
2019-07-15 10:25:32.8980,0.037,-0.273,-0.934,0.974
2019-07-15 10:25:32.9080,0.1,-0.309,-1.092,1.139
2019-07-15 10:25:32.9180,0.158,-0.385,-1.157,1.23
2019-07-15 10:25:32.9320,0.039,-0.394,-1.007,1.082
