time,gFx,gFy,gFz,gFTotal
2019-07-15 11:52:28.2680,0.059,-0.259,-0.81,0.852
2019-07-15 11:52:28.2730,0.073,-0.175,-0.704,0.729
2019-07-15 11:52:28.2740,0.073,-0.175,-0.704,0.729
2019-07-15 11:52:28.2980,0.209,-0.13,-0.749,0.788
2019-07-15 11:52:28.2990,0.21,-0.238,-0.905,0.959
2019-07-15 11:52:28.3060,0.21,-0.238,-0.905,0.959
2019-07-15 11:52:28.3090,0.221,-0.327,-1.088,1.157
2019-07-15 11:52:28.3190,0.118,-0.438,-1.043,1.137
2019-07-15 11:52:28.3350,-0.117,-0.243,-0.873,0.914
2019-07-15 11:52:28.3390,-0.196,-0.268,-0.526,0.622
2019-07-15 11:52:28.3490,-0.157,-0.356,-0.444,0.59
2019-07-15 11:52:28.3750,0.043,-0.358,-0.513,0.627
2019-07-15 11:52:28.3820,0.072,-0.291,-0.526,0.605
2019-07-15 11:52:28.3850,0.072,-0.291,-0.526,0.605
2019-07-15 11:52:28.3910,0.163,-0.257,-0.619,0.69
2019-07-15 11:52:28.3990,0.269,-0.282,-0.731,0.828
2019-07-15 11:52:28.4080,0.304,-0.303,-0.776,0.887
2019-07-15 11:52:28.4180,0.295,-0.294,-0.812,0.913
2019-07-15 11:52:28.4340,0.26,-0.278,-0.821,0.905
2019-07-15 11:52:28.4380,0.157,-0.284,-0.772,0.837
2019-07-15 11:52:28.4480,0.062,-0.302,-0.706,0.77
2019-07-15 11:52:28.4750,0.096,-0.273,-0.87,0.917
2019-07-15 11:52:28.4830,-0.011,-0.233,-0.942,0.97
2019-07-15 11:52:28.4860,-0.011,-0.233,-0.942,0.97
2019-07-15 11:52:28.4910,-0.033,-0.251,-0.965,0.998
2019-07-15 11:52:28.5010,0.033,-0.254,-1.004,1.036
2019-07-15 11:52:28.5080,0.091,-0.231,-0.972,1.003
2019-07-15 11:52:28.5170,0.369,-0.238,-0.909,1.009
2019-07-15 11:52:28.5320,0.498,-0.241,-1.02,1.16
2019-07-15 11:52:28.5370,0.265,-0.075,-1.128,1.161
2019-07-15 11:52:28.5470,0.299,-0.135,-1.137,1.183
2019-07-15 11:52:28.5720,0.261,-0.127,-1.083,1.121
2019-07-15 11:52:28.5780,0.261,-0.127,-1.083,1.121
2019-07-15 11:52:28.5860,0.294,-0.134,-1.094,1.141
2019-07-15 11:52:28.5930,0.294,-0.134,-1.094,1.141
2019-07-15 11:52:28.5970,0.302,-0.112,-1.194,1.237
2019-07-15 11:52:28.6070,0.33,-0.114,-1.229,1.278
2019-07-15 11:52:28.6160,0.304,-0.139,-1.148,1.196
2019-07-15 11:52:28.6310,0.295,-0.181,-1.089,1.143
2019-07-15 11:52:28.6360,0.359,-0.146,-1.099,1.165
2019-07-15 11:52:28.6460,0.417,-0.16,-1.152,1.236
2019-07-15 11:52:28.6730,0.339,-0.156,-1.185,1.242
2019-07-15 11:52:28.6790,0.302,-0.163,-1.16,1.21
2019-07-15 11:52:28.6830,0.302,-0.163,-1.16,1.21
2019-07-15 11:52:28.6880,0.258,-0.159,-1.081,1.123
2019-07-15 11:52:28.6960,0.312,-0.193,-1.045,1.108
2019-07-15 11:52:28.7050,0.353,-0.162,-1.038,1.108
2019-07-15 11:52:28.7150,0.259,-0.162,-1.081,1.123
2019-07-15 11:52:28.7310,0.176,-0.157,-1.118,1.143
2019-07-15 11:52:28.7350,0.146,-0.118,-1.109,1.125
2019-07-15 11:52:28.7460,0.116,-0.102,-1.096,1.107
2019-07-15 11:52:28.7790,0.114,-0.079,-1.094,1.103
2019-07-15 11:52:28.8000,0.068,-0.1,-1.078,1.085
2019-07-15 11:52:28.8010,0.068,-0.1,-1.078,1.085
2019-07-15 11:52:28.8020,0.068,-0.1,-1.078,1.085
2019-07-15 11:52:28.8030,0.068,-0.1,-1.078,1.085
2019-07-15 11:52:28.8070,0.044,-0.036,-0.896,0.898
2019-07-15 11:52:28.8170,-0.078,-0.03,-1.205,1.208
2019-07-15 11:52:28.8310,-0.023,-0.169,-1.214,1.226
2019-07-15 11:52:28.8350,0.027,-0.141,-1.238,1.246
2019-07-15 11:52:28.8450,-0.097,-0.115,-1.305,1.314
2019-07-15 11:52:28.8710,-0.207,-0.231,-1.009,1.056
2019-07-15 11:52:28.8770,-0.129,-0.193,-0.881,0.911
2019-07-15 11:52:28.8810,-0.129,-0.193,-0.881,0.911
2019-07-15 11:52:28.8870,0.009,-0.152,-0.85,0.864
2019-07-15 11:52:28.8960,0.124,-0.117,-0.814,0.832
