time,gFx,gFy,gFz,gFTotal
2019-07-15 11:17:51.7890,-0.057,-0.088,-0.759,0.766
2019-07-15 11:17:51.7890,-0.057,-0.088,-0.759,0.766
2019-07-15 11:17:51.7890,-0.057,-0.088,-0.759,0.766
2019-07-15 11:17:51.7980,-0.047,-0.178,-0.737,0.76
2019-07-15 11:17:51.8130,-0.093,-0.168,-0.776,0.799
2019-07-15 11:17:51.8360,-0.129,-0.185,-0.864,0.893
2019-07-15 11:17:51.8360,-0.129,-0.185,-0.864,0.893
2019-07-15 11:17:51.8390,-0.126,-0.227,-0.837,0.876
2019-07-15 11:17:51.8480,-0.095,-0.244,-0.715,0.761
2019-07-15 11:17:51.8580,-0.053,-0.244,-0.608,0.657
2019-07-15 11:17:51.8680,-0.039,-0.235,-0.545,0.595
2019-07-15 11:17:51.8780,0.059,-0.255,-0.628,0.68
2019-07-15 11:17:51.8870,0.175,-0.284,-0.604,0.69
2019-07-15 11:17:51.8980,0.265,-0.296,-0.497,0.636
2019-07-15 11:17:51.9120,0.409,-0.252,-1.227,1.318
2019-07-15 11:17:51.9350,-0.044,-0.301,-0.426,0.523
2019-07-15 11:17:51.9360,-0.044,-0.301,-0.426,0.523
2019-07-15 11:17:51.9380,0.15,-0.391,-0.65,0.773
2019-07-15 11:17:51.9480,0.151,-0.374,-0.846,0.937
2019-07-15 11:17:51.9570,0.027,-0.379,-0.824,0.907
2019-07-15 11:17:51.9670,-0.071,-0.369,-0.791,0.876
2019-07-15 11:17:51.9770,-0.08,-0.388,-0.831,0.921
2019-07-15 11:17:51.9870,-0.042,-0.404,-0.932,1.017
2019-07-15 11:17:51.9960,-0.021,-0.402,-0.947,1.029
2019-07-15 11:17:52.0110,0.038,-0.4,-0.98,1.059
2019-07-15 11:17:52.0330,0.168,-0.382,-1.102,1.178
2019-07-15 11:17:52.0340,0.168,-0.382,-1.102,1.178
2019-07-15 11:17:52.0360,0.5,-0.422,-1.132,1.307
2019-07-15 11:17:52.0460,0.794,-0.557,-1.082,1.453
2019-07-15 11:17:52.0560,0.257,-0.162,-1.125,1.165
2019-07-15 11:17:52.0660,0.193,-0.162,-1.125,1.153
2019-07-15 11:17:52.0760,0.134,-0.276,-1.135,1.176
2019-07-15 11:17:52.0860,0.098,-0.361,-1.072,1.135
2019-07-15 11:17:52.0960,0.118,-0.354,-1.097,1.159
2019-07-15 11:17:52.1110,0.116,-0.343,-1.121,1.178
2019-07-15 11:17:52.1350,0.164,-0.266,-1.055,1.1
2019-07-15 11:17:52.1360,0.164,-0.266,-1.055,1.1
2019-07-15 11:17:52.1380,0.164,-0.266,-1.055,1.1
2019-07-15 11:17:52.1450,0.128,-0.226,-1.047,1.079
2019-07-15 11:17:52.1550,0.138,-0.215,-1.03,1.061
2019-07-15 11:17:52.1650,0.165,-0.225,-1.006,1.044
2019-07-15 11:17:52.1750,0.182,-0.239,-0.985,1.03
2019-07-15 11:17:52.1850,0.216,-0.266,-0.937,0.998
2019-07-15 11:17:52.1950,0.292,-0.308,-0.941,1.032
2019-07-15 11:17:52.2110,0.278,-0.288,-0.887,0.973
2019-07-15 11:17:52.2330,0.252,-0.245,-0.946,1.009
