time,gFx,gFy,gFz,gFTotal
2019-07-15 11:46:01.7610,-0.111,-0.191,-0.784,0.815
2019-07-15 11:46:01.7660,-0.037,-0.145,-0.773,0.787
2019-07-15 11:46:01.7670,-0.037,-0.145,-0.773,0.787
2019-07-15 11:46:01.7940,-0.049,-0.186,-0.947,0.966
2019-07-15 11:46:01.7940,-0.049,-0.186,-0.947,0.966
2019-07-15 11:46:01.7950,-0.049,-0.186,-0.947,0.966
2019-07-15 11:46:01.8030,-0.049,-0.186,-0.947,0.966
2019-07-15 11:46:01.8040,-0.05,-0.249,-1.065,1.095
2019-07-15 11:46:01.8140,-0.114,-0.347,-1.101,1.16
2019-07-15 11:46:01.8230,-0.168,-0.424,-0.991,1.091
2019-07-15 11:46:01.8380,-0.189,-0.489,-0.849,0.998
2019-07-15 11:46:01.8470,-0.129,-0.348,-0.821,0.901
2019-07-15 11:46:01.8740,0.267,-0.081,-0.725,0.777
2019-07-15 11:46:01.8750,0.267,-0.081,-0.725,0.777
2019-07-15 11:46:01.8750,0.267,-0.081,-0.725,0.777
2019-07-15 11:46:01.8830,0.708,0.078,-1.445,1.611
2019-07-15 11:46:01.8970,0.065,-0.118,-0.625,0.639
2019-07-15 11:46:01.9030,0.028,-0.168,-0.529,0.556
2019-07-15 11:46:01.9130,0.421,-0.228,-0.824,0.953
2019-07-15 11:46:01.9230,0.535,-0.423,-0.996,1.207
2019-07-15 11:46:01.9380,0.326,-0.524,-1.035,1.205
2019-07-15 11:46:01.9720,0.114,-0.473,-1.138,1.238
2019-07-15 11:46:01.9730,0.114,-0.473,-1.138,1.238
2019-07-15 11:46:01.9730,0.114,-0.473,-1.138,1.238
2019-07-15 11:46:01.9760,0.114,-0.473,-1.138,1.238
2019-07-15 11:46:01.9830,0.087,-0.488,-1.088,1.196
2019-07-15 11:46:01.9970,0.08,-0.531,-0.956,1.096
2019-07-15 11:46:02.0020,0.042,-0.521,-0.948,1.083
2019-07-15 11:46:02.0120,-0.097,-0.426,-0.958,1.053
2019-07-15 11:46:02.0220,-0.17,-0.474,-1.0,1.12
2019-07-15 11:46:02.0370,-0.082,-0.489,-0.87,1.001
2019-07-15 11:46:02.0690,0.037,-0.366,-1.062,1.124
2019-07-15 11:46:02.0700,0.037,-0.366,-1.062,1.124
2019-07-15 11:46:02.0700,0.037,-0.366,-1.062,1.124
2019-07-15 11:46:02.0730,-0.037,-0.361,-1.107,1.165
2019-07-15 11:46:02.0810,-0.079,-0.38,-1.09,1.157
2019-07-15 11:46:02.0960,-0.042,-0.31,-0.955,1.005
2019-07-15 11:46:02.1020,-0.041,-0.283,-0.904,0.948
2019-07-15 11:46:02.1120,-0.04,-0.279,-0.91,0.953
2019-07-15 11:46:02.1210,-0.064,-0.384,-0.959,1.035
2019-07-15 11:46:02.1360,-0.129,-0.422,-0.981,1.076
