2500
3000
2500
3000
3000
2000
2000
2300
2500
2500
2500
1600
3000
1900
2400
2200
4200
3200
1800
2500
2300
2300
2100
5000
2200
2100
2300
2000
4000
2000
2000
2100
2100
1800
3000
1300
4500
2000
2500
2000
3000
2000
3000
2000
2500
2200
1700
2300
2000
6000
2500
1700
2000
3000
1300
2000
2300
1600
1500
2000
1500
2000
2300
2000
2000
2000
1800
2000
6000
1900
1800
2600
1800
2000
2000
2100
1800
1900
2300
2000
2100
2000
2200
3000
2000
2000
2000
2000
1500
2500
2000
2000
